uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
DF,29,9,0,1,1.9000000000000057,4,19,35,53.049999999999955,79.02499999999986,2024-04-21
DF,30,9,0,1,1,4,19,37,54,78,2024-04-28
DF,31,8,0,0,1,4,18,35,53,72.02499999999986,2024-05-05
DF,32,8,0,0.9500000000000028,1,3,18,35,53.049999999999955,86.04999999999973,2024-05-12
DF,33,8,0,0,1,3,17,34,48,67.02499999999986,2024-05-19
DF,34,7,0,0,1,3,16,30,43,63.024999999999864,2024-05-26
DF,35,7,0,0,1,3,14,27,43.049999999999955,58,2024-06-02
DF,36,6,0,0,1,2,13,25,38,55.024999999999864,2024-06-09
DF,37,5,0,0,0,2,11,21.100000000000136,31,44.024999999999864,2024-06-16
DF,38,4,0,0,0,2,10,19,28,42,2024-06-23
DF,39,4,0,0,0,2,9,17,26,40.024999999999864,2024-06-30
DF,40,4,0,0,0,1,8,16,24,34.024999999999864,2024-07-07
DF,41,4,0,0,0,1,8,15,21,30,2024-07-14
DF,42,3,0,0,0,1,7,13,21,27,2024-07-21
DF,43,3,0,0,0,1,6,12,17,26,2024-07-28
DF,44,3,0,0,0,1,6,11,17.049999999999955,26,2024-08-04
DF,45,2,0,0,0,1,6,11,16,23,2024-08-11
DF,46,2,0,0,0,1,5,11,16,22,2024-08-18
DF,47,2,0,0,0,1,5,10,15,22,2024-08-25
DF,48,2,0,0,0,1,5,10,15,20,2024-09-01
DF,49,2,0,0,0,1,5,9,14,21,2024-09-08
DF,50,2,0,0,0,1,5,9,13,18,2024-09-15
DF,51,2,0,0,0,1,4,8.100000000000136,13,18,2024-09-22
DF,52,2,0,0,0,1,4,8,12,17,2024-09-29
ES,1,2,0,0,0,0,7,28,63.049999999999955,160.14999999999918,2023-10-08
ES,2,2,0,0,0,1,8,29,56,147.04999999999973,2023-10-15
ES,3,2,0,0,0,0,8,27,68.04999999999995,129.02499999999986,2023-10-22
ES,4,2,0,0,0,0,8,27,65,159.0749999999996,2023-10-29
ES,5,2,0,0,0,1,8,30,73.04999999999995,145.04999999999973,2023-11-05
ES,6,2,0,0,0,0,8,29,66.04999999999995,165,2023-11-12
ES,7,2,0,0,0,1,9,32.100000000000136,73,143.14999999999918,2023-11-19
ES,8,3,0,0,0,1,10.25,41.100000000000136,99.09999999999991,216,2023-11-26
ES,9,3,0,0,0,1,11,45,120.04999999999995,280.0499999999997,2023-12-03
ES,10,3,0,0,0,1,13,53.100000000000136,117,264.0749999999996,2023-12-10
ES,11,4,0,0,0,1,16,68,157,320.67499999999086,2023-12-17
ES,12,4.5,0,0,0,1,18,74.10000000000014,174,438.4749999999974,2023-12-24
ES,13,5,0,0,0,1,22,89.10000000000014,239,545.4249999999977,2023-12-31
ES,14,6,0,0,0,2,26,116,248.14999999999986,549.4499999999975,2024-01-07
ES,15,6,0,0,0,2,26,115,280.2999999999997,692.3999999999978,2024-01-14
ES,16,7,0,0,0,2,29,121.30000000000041,304.49999999999955,763,2024-01-21
ES,17,7,0,0,0,2,31,140.3000000000004,311,869.3249999999982,2024-01-28
ES,18,8,0,0,1,2,34,140.10000000000014,369.49999999999955,803.6499999999965,2024-02-04
ES,19,9,0,0,1,3,35.25,138,371.39999999999964,897.6749999999909,2024-02-11
ES,20,9,0,0,1,3,38,158,372,862.5999999999967,2024-02-18
ES,21,10,0,0,1,3,35,133.20000000000027,358.0999999999999,916.1499999999992,2024-02-25
ES,22,10,0,0,1,3,37.25,134,322.2999999999997,691.6249999999966,2024-03-03
ES,23,10,0,0,1,3,30.25,125,370.1999999999998,867.1749999999936,2024-03-10
ES,24,9,0,0,1,3,35,132.20000000000027,318.04999999999995,624.7749999999958,2024-03-17
ES,25,9,0,0,1,3,30,113.10000000000014,265.2999999999997,727,2024-03-24
ES,26,9,0,0,1,3,33,103.10000000000014,282,638.3249999999982,2024-03-31
ES,27,8,0,0,1,3,29,94.10000000000014,240.0999999999999,535.3249999999982,2024-04-07
ES,28,8,0,0,1,3,26,101,226,441.1249999999993,2024-04-14
ES,29,8,0,0,1,3,28,98.10000000000014,211.0999999999999,540.4749999999974,2024-04-21
ES,30,8,0,0,1,3,27,94,213.14999999999986,605.3249999999982,2024-04-28
ES,31,8,0,0,1,3,26.25,90,198.24999999999977,432.29999999999836,2024-05-05
ES,32,8,0,0,1,3,25,88.20000000000027,211.0999999999999,587.5249999999971,2024-05-12
ES,33,8,0,0,1,3,24,78,180,418.27499999999304,2024-05-19
ES,34,8,0,0,1,3,24,82.10000000000014,215.04999999999995,433.2499999999932,2024-05-26
ES,35,7,0,0,1,3,24,84,186.24999999999977,359.0499999999997,2024-06-02
ES,36,7,0,0,1,2,24,85,194.04999999999995,463.2499999999932,2024-06-09
ES,37,7,0,0,1,2,22,69,168.0999999999999,481.549999999997,2024-06-16
ES,38,6,0,0,0,2,21,67,170.0999999999999,474.0499999999997,2024-06-23
ES,39,6,0,0,0,2,19.25,66,165,352.2249999999988,2024-06-30
ES,40,6,0,0,0,2,18,59.100000000000136,168.04999999999995,379.1249999999993,2024-07-07
ES,41,5,0,0,0,1,16,65,137.14999999999986,303.02499999999986,2024-07-14
ES,42,5,0,0,0,1,16,53,131.04999999999995,324,2024-07-21
ES,43,4,0,0,0,1,14,54,122,296.24999999999864,2024-07-28
ES,44,4,0,0,0,1,13,48.100000000000136,103.04999999999995,262.02499999999986,2024-08-04
ES,45,3,0,0,0,1,12,41,118.04999999999995,220.17499999999905,2024-08-11
ES,46,3,0,0,0,1,11,39,105.29999999999973,264.1499999999992,2024-08-18
ES,47,3,0,0,0,1,11,38,84.04999999999995,214.14999999999918,2024-08-25
ES,48,3,0,0,0,1,9,35,87.04999999999995,254.14999999999918,2024-09-01
ES,49,2,0,0,0,1,9,31,73.04999999999995,170.09999999999945,2024-09-08
ES,50,2,0,0,0,1,9,29,80.04999999999995,188.0749999999996,2024-09-15
ES,51,2,0,0,0,0,8,29.100000000000136,71.19999999999982,158.02499999999986,2024-09-22
ES,52,2,0,0,0,0,8,26.100000000000136,61,139.17499999999905,2024-09-29
GO,1,3,0,0,0,1,6,11,20.049999999999955,37,2023-10-08
GO,2,2,0,0,0,1,6,12,19,32,2023-10-15
GO,3,3,0,0,0,1,6,12,20,33.024999999999864,2023-10-22
GO,4,3,0,0,0,1,6,12.100000000000136,20,34,2023-10-29
GO,5,3,0,0,0,1,6,13,21,36,2023-11-05
GO,6,3,0,0,0,1,6,13,23,36.07499999999959,2023-11-12
GO,7,3,0,0,0,1,6,14,24,42,2023-11-19
GO,8,4,0,0,0,1,7,15,26,41.04999999999973,2023-11-26
GO,9,4,0,0,1,2,8,17,28,45,2023-12-03
GO,10,4,0,0,1,2,9,16,28.049999999999955,50,2023-12-10
GO,11,5,0,0,1,2,10,21,34.049999999999955,59,2023-12-17
GO,12,5,0,0,1,2,11,25,42.049999999999955,70.09999999999945,2023-12-24
GO,13,6,0,1,1,3,12,27,49,83.09999999999945,2023-12-31
GO,14,7,0,1,2,4,15,34.100000000000136,58.049999999999955,107.07499999999959,2024-01-07
GO,15,9,0.9750000000000014,1,2,4,18,41,78.04999999999995,132,2024-01-14
GO,16,10,1,1,2,5,21,47,73.09999999999991,132.04999999999973,2024-01-21
GO,17,11,1,2,3,6,23,58,112.04999999999995,183.0749999999996,2024-01-28
GO,18,13,1.9750000000000014,2,4,6,28,58.100000000000136,116,217,2024-02-04
GO,19,13,2,2,4,7,29,68,116,232.1999999999989,2024-02-11
GO,20,15,2,3,4,7,31,68,128.04999999999995,189.02499999999986,2024-02-18
GO,21,15,2,3,4,8,32,84,138.14999999999986,279.1249999999993,2024-02-25
GO,22,16,2,3,5,8.75,34,78,151.0999999999999,279.0749999999996,2024-03-03
GO,23,18,2,3,5,9,36,87.10000000000014,151.04999999999995,263.0499999999997,2024-03-10
GO,24,18,2,4,5,10,39,88,149.04999999999995,289.02499999999986,2024-03-17
GO,25,20,2.9750000000000014,4,5.900000000000006,11,40,90,168.04999999999995,279.1249999999993,2024-03-24
GO,26,21,3,4,6,11,42,97,167.0999999999999,300.2749999999985,2024-03-31
GO,27,21,3,4,6,11,44,99,171.19999999999982,320.0749999999996,2024-04-07
GO,28,22,3,5,7,12,45,98,178.0999999999999,330.1999999999989,2024-04-14
GO,29,22,3,5,7,12,45,103,179,291.0749999999996,2024-04-21
GO,30,23,3,5,7,12,44,100.10000000000014,182,323.1499999999992,2024-04-28
GO,31,22,3,5,7,12,45,99.10000000000014,186.04999999999995,313.17499999999905,2024-05-05
GO,32,22,3,4,6,11,42,93.10000000000014,159.04999999999995,310.17499999999905,2024-05-12
GO,33,20,3,4,6,10,40.25,86.30000000000041,150.04999999999995,275.2749999999985,2024-05-19
GO,34,18,2,4,5,10,35,78.10000000000014,137,249,2024-05-26
GO,35,15,2,3,4,8,31,65,118.04999999999995,222.09999999999945,2024-06-02
GO,36,13,1,2,3,7,26,58,109.09999999999991,210.14999999999918,2024-06-09
GO,37,11,1,2,3,6,22,47,81.09999999999991,143.0749999999996,2024-06-16
GO,38,9,1,1,2,5,19,40,75.04999999999995,136.04999999999973,2024-06-23
GO,39,8,0,1,2,4,16,36,62,116.02499999999986,2024-06-30
GO,40,7,0,1,2,3,13,32.100000000000136,62.049999999999955,111.04999999999973,2024-07-07
GO,41,6,0,1,1,3,12,26,41.049999999999955,73.02499999999986,2024-07-14
GO,42,5,0,0,1,2,11,23,38.049999999999955,65.02499999999986,2024-07-21
GO,43,4,0,0,1,2,9,20,35,58.024999999999864,2024-07-28
GO,44,4,0,0,1,2,8,18,31,63,2024-08-04
GO,45,3,0,0,0.9000000000000057,2,7,16,26,44,2024-08-11
GO,46,3,0,0,0,1,7,15,26,41,2024-08-18
GO,47,3,0,0,0,1,6,13,24,41,2024-08-25
GO,48,3,0,0,0,1,6,12,24,40,2024-09-01
GO,49,3,0,0,0,1,6,12,21.049999999999955,39,2024-09-08
GO,50,3,0,0,0,1,6,12,21,35.024999999999864,2024-09-15
GO,51,3,0,0,0,1,6,12,20.049999999999955,37,2024-09-22
GO,52,3,0,0,0,1,5,12,19,35.07499999999959,2024-09-29
MA,1,9,0,1,1,4,22,50,85,149.14999999999918,2023-10-08
MA,2,9,0,1,1,4,21,48,87,139.04999999999973,2023-10-15
MA,3,8,0,1,1,3,20,48.100000000000136,88,139.09999999999945,2023-10-22
MA,4,8,0,0,1,3,21,47.100000000000136,84.04999999999995,130.02499999999986,2023-10-29
MA,5,8,0,0,1,3,20,48.20000000000027,82,148.04999999999973,2023-11-05
MA,6,8,0,1,1,4,21,48,89.04999999999995,152,2023-11-12
MA,7,9,0,1,2,4,22,55,92,153.04999999999973,2023-11-19
MA,8,11,0,1,2,4,25,54,91.14999999999986,172.0749999999996,2023-11-26
MA,9,12,1,1,2,5,27,63,101.09999999999991,200.04999999999973,2023-12-03
MA,10,14,0,1,2,6,33,77,128.04999999999995,224.09999999999945,2023-12-10
MA,11,15,1,1,3,6,35,86,143,269.0499999999997,2023-12-17
MA,12,17,1,2,3,7,39.25,94.10000000000014,167.0999999999999,277.02499999999986,2023-12-24
MA,13,20,1,2,4,9,47,115,202.04999999999995,368.09999999999945,2023-12-31
MA,14,23,2,3,5,10,54,138.10000000000014,216.24999999999977,360.0749999999996,2024-01-07
MA,15,26,2,3,5,11,64,145.10000000000014,257.0999999999999,488.1499999999992,2024-01-14
MA,16,30,2,4,6.900000000000006,13,72,159,286.04999999999995,591.2499999999986,2024-01-21
MA,17,34,2,4,7,14,76,187.10000000000014,358,573.0999999999995,2024-01-28
MA,18,39,3,4,8,17,87,204.10000000000014,356.04999999999995,575.174999999999,2024-02-04
MA,19,43,3,5,8.900000000000006,18,96.25,237,456,765.1249999999993,2024-02-11
MA,20,48,4,6.950000000000003,10,22,111,276.10000000000014,503.4499999999996,986.3999999999978,2024-02-18
MA,21,55,5,8,12,25,136.25,315.10000000000014,562.05,932.2249999999988,2024-02-25
MA,22,66,5,9,14,29,157,400.2000000000003,680.2999999999997,1338.174999999999,2024-03-03
MA,23,75,7,10,16,34,193,435.10000000000014,762,1221.8749999999952,2024-03-10
MA,24,82,6,10,16,35,191,472.5000000000007,868.2499999999998,1459.0499999999997,2024-03-17
MA,25,88,8,10,16,37,198,469.10000000000014,920.2999999999997,1569.0249999999999,2024-03-24
MA,26,85,7,11,19,38,187.25,464,855.1999999999998,1743.349999999998,2024-03-31
MA,27,85,8,11,17,37,204,475.3000000000004,937.049999999999,1602.2499999999986,2024-04-07
MA,28,86,8,11,18,39,207.25,501.10000000000014,865.2499999999998,1694.724999999996,2024-04-14
MA,29,89,8.975000000000001,12,18,39,218,478.70000000000095,819,1575.0249999999999,2024-04-21
MA,30,80,7,11,17,38,208.25,472.40000000000055,916.5499999999995,1620.7499999999905,2024-04-28
MA,31,73,6,10,16,33,179,427.3000000000004,741.1499999999999,1314.4749999999974,2024-05-05
MA,32,64,6,9,13,29,149.25,398.40000000000055,660.1499999999999,1283.0249999999999,2024-05-12
MA,33,57,5,8,12,25,141,353.3000000000004,635.2499999999998,1136.2999999999984,2024-05-19
MA,34,49,4,6.950000000000003,10,22,118.25,269.10000000000014,452.4499999999996,837.9499999999948,2024-05-26
MA,35,42,4,6,9,19,104,229.20000000000027,378.0999999999999,625.1499999999992,2024-06-02
MA,36,37,3,5,8,17,88.25,209,383.14999999999986,650.0499999999997,2024-06-09
MA,37,33.5,3,4,7,14,80,172,316.04999999999995,593.2999999999984,2024-06-16
MA,38,28,2,3,6,13,69,160.10000000000014,286.2499999999998,530.0499999999997,2024-06-23
MA,39,26,2,3,5,11,59,144.10000000000014,243.0999999999999,354.17499999999905,2024-06-30
MA,40,23,1,2.950000000000003,5,10,54,125.10000000000014,222.04999999999995,386.37499999999795,2024-07-07
MA,41,21,1,2,4,9,51,115,202.0999999999999,366.02499999999986,2024-07-14
MA,42,18,1,2,4,8,47,101.20000000000027,184.19999999999982,322.17499999999905,2024-07-21
MA,43,18,1,2,3,8,43,105.20000000000027,178,298.57499999999686,2024-07-28
MA,44,17,1,2,3,8,42,96,158.04999999999995,325.1249999999993,2024-08-04
MA,45,17,1,1.9500000000000028,3,7,41,99,155,259.1999999999989,2024-08-11
MA,46,16,1,1,3,6.75,38,91.10000000000014,152.0999999999999,303.1999999999989,2024-08-18
MA,47,14,1,1,3,6,35,83,136.04999999999995,236.04999999999973,2024-08-25
MA,48,13,1,1,2,6,33,79,150.04999999999995,236.04999999999973,2024-09-01
MA,49,13,0,1,2,5,31,67.10000000000014,119.04999999999995,215.0749999999996,2024-09-08
MA,50,12,0,1,2,5,30,65,112,210.0749999999996,2024-09-15
MA,51,11,0,1,2,5,27,60,109,199.0749999999996,2024-09-22
MA,52,10,0,1,2,4,26,55.100000000000136,93,151,2024-09-29
MG,1,31,4,6,8,15,67.25,176.10000000000014,306.5499999999995,599.0499999999997,2023-10-08
MG,2,28,4,6,8,14,62,156,309.2999999999997,589.1249999999993,2023-10-15
MG,3,27,4,6,8,14,62,146.10000000000014,290.14999999999986,534.2999999999984,2023-10-22
MG,4,28,4,6,8,14,61,163,330.14999999999986,598.0749999999996,2023-10-29
MG,5,31,5,6,9,15,65,148.10000000000014,317.2499999999998,533.4749999999974,2023-11-05
MG,6,33,5,7,9,16,72,160.20000000000027,311.1999999999998,640.0999999999995,2023-11-12
MG,7,36,6,8,11,18,82,181,380,785.0499999999997,2023-11-19
MG,8,39,6,9,12,20,88.25,213.20000000000027,406.0999999999999,748.174999999999,2023-11-26
MG,9,44,7,9.950000000000003,13,23,103,238.10000000000014,534.0999999999999,964.5999999999967,2023-12-03
MG,10,50,9,11,15,26,110.25,300.3000000000004,539.2499999999998,1270.6249999999911,2023-12-10
MG,11,59,10,13,17,29,134,330.2000000000003,665.5999999999976,1521.8249999999955,2023-12-17
MG,12,67,12,16,20,34,160,397,832.4499999999996,1559.124999999983,2023-12-24
MG,13,79,14,18,24,40.75,179.25,441.6000000000008,905,1854.0749999999996,2023-12-31
MG,14,96,17.975,23,31,49,216,539.1000000000001,1006.5499999999995,2177.5499999999975,2024-01-07
MG,15,112.5,21,26.950000000000003,36,59,249.25,645,1333.4999999999995,2660.2499999999986,2024-01-14
MG,16,128,23,31,40,68,292,765.2000000000003,1648.9999999999964,3603.0499999999943,2024-01-21
MG,17,157,28.975,37,48,84,379,868.4000000000005,1929.5499999999977,4638.92499999999,2024-01-28
MG,18,188,33.975,45,58,94,419.25,1126.800000000001,2278.7999999999993,5019.62499999998,2024-02-04
MG,19,213,38.975,48.95,63,110,491,1172.5000000000007,2194.999999999998,4319.899999999984,2024-02-11
MG,20,248,45,59,77,125,549.25,1302.700000000001,2630.1,5232.499999999975,2024-02-18
MG,21,267,51,64.95,88,146,624.25,1548.2000000000016,2775.449999999999,5400.149999999988,2024-02-25
MG,22,299,60.975,79,102.9,167,636.25,1660.6000000000008,3131.499999999997,8042.674999999986,2024-03-03
MG,23,328,69.975,88,112.9,178,722.25,1770.2000000000003,3773.2,8588.724999999962,2024-03-10
MG,24,350,75.975,89,113.9,188,764.25,1907.9000000000012,3788.5999999999985,7768.224999999993,2024-03-17
MG,25,368,73,89.95,118,193,780.75,1809.9000000000067,3838.3499999999995,8814.749999999989,2024-03-24
MG,26,360.5,74,93,120,189.75,736.75,1768.5000000000034,3227.699999999997,6262.349999999988,2024-03-31
MG,27,346.5,74,89,117,184,738.25,1797.0000000000014,3457.6999999999985,6689.5999999999585,2024-04-07
MG,28,330.5,68,86.95,116,190,703.75,1797.2000000000003,3357.999999999999,7185.0749999999825,2024-04-14
MG,29,306,68,81,104,169,692,1629.6000000000008,3113.3499999999995,6223.174999999988,2024-04-21
MG,30,302.5,58,74,97,162,631.5,1523.3000000000018,3340.299999999998,7092.774999999969,2024-04-28
MG,31,274,54,68.95,89,144,592.25,1419.2000000000016,2881.0499999999993,5147.899999999995,2024-05-05
MG,32,240,46,60,79,127.75,529,1270.9000000000012,2855.05,5671.099999999956,2024-05-12
MG,33,210,40,51.95,69,111,478,1139.9000000000012,2189.3999999999996,4424.449999999982,2024-05-19
MG,34,182,36,45,62,95,394.5,946,2010.1,3655.649999999996,2024-05-26
MG,35,162,29,34.95,49,81,361.25,889.1000000000001,1648,3411.1999999999935,2024-06-02
MG,36,136.5,24,29,41,68,302.5,752.9000000000026,1405.9499999999991,2697.399999999998,2024-06-09
MG,37,116,19.975,24,33,58,255.25,623.1000000000001,1225.3999999999987,2907.449999999997,2024-06-16
MG,38,94,17,21.950000000000003,27,48,222,558.1000000000001,1018.2999999999997,2198.349999999993,2024-06-23
MG,39,78,14,17,24,40,181,454.6000000000008,885.049999999999,2398.324999999993,2024-06-30
MG,40,69,10,14,19,33.75,159,426.2000000000003,858.2499999999998,1607.67499999998,2024-07-07
MG,41,59,9,12,17,28,133,349,641.2999999999997,1453.9499999999948,2024-07-14
MG,42,52,7,10,14,25,120,307,633.4999999999995,1515.6749999999963,2024-07-21
MG,43,46,7,9,13,23,112,266.10000000000014,513.0999999999999,986.7499999999959,2024-07-28
MG,44,42,6,8,12,20,98,230,483.2999999999997,1079.3249999999982,2024-08-04
MG,45,40,6,8,11,19,89.25,221.10000000000014,427.7499999999993,898.4249999999977,2024-08-11
MG,46,39,5,7,11,19,90,244.10000000000014,437.2999999999997,746,2024-08-18
MG,47,37,5,7,10,18,84,206,444.14999999999986,786.0749999999996,2024-08-25
MG,48,35,5,7,10,17,84,205.10000000000014,411.1999999999998,855.0999999999995,2024-09-01
MG,49,35,5,7,10,17,85,220.10000000000014,388.8999999999992,796.374999999998,2024-09-08
MG,50,34,5,7,9,17,77,194,372.4499999999996,826.2749999999985,2024-09-15
MG,51,32,4,6,9,16,70,187.10000000000014,351.59999999999945,689.0749999999941,2024-09-22
MG,52,31,5,6,9,16,69,159,370.2499999999998,738.6999999999962,2024-09-29
MS,1,3,0,0,0,1,8,19,33.049999999999955,60.04999999999973,2023-10-08
MS,2,3,0,0,0,1,8,17.100000000000136,32,56,2023-10-15
MS,3,4,0,0,0,1,8,20,37,60.024999999999864,2023-10-22
MS,4,4,0,0,0,1,8,21,34,54,2023-10-29
MS,5,4,0,0,0,2,9,21,38.049999999999955,66.04999999999973,2023-11-05
MS,6,4,0,0,0,2,10,21,36,62,2023-11-12
MS,7,4,0,0,1,2,10,23,39,53.024999999999864,2023-11-19
MS,8,4,0,0,1,2,10,23,39,75,2023-11-26
MS,9,4,0,0,1,2,10,24,45,67.02499999999986,2023-12-03
MS,10,5,0,0,1,2,11,27,48,84.07499999999959,2023-12-10
MS,11,5,0,0,1,2,12,30,50.049999999999955,84,2023-12-17
MS,12,5,0,0,1,2,13,29,50,88,2023-12-24
MS,13,5,0,0,1,2,13,32,60.049999999999955,117,2023-12-31
MS,14,6,0,0,1,3,15,33,65.04999999999995,99.07499999999959,2024-01-07
MS,15,7,0,0,1,3,17,39,67,117,2024-01-14
MS,16,8,0,1,1,3,18,38,69,113.07499999999959,2024-01-21
MS,17,9,0,1,2,4,20,46.100000000000136,82.04999999999995,133,2024-01-28
MS,18,10,0,1,2,4,22,54.100000000000136,86,135.02499999999986,2024-02-04
MS,19,11,0,1,2,5,24,52,97.14999999999986,181,2024-02-11
MS,20,11,1,1,2,5,26,56,97.04999999999995,174.04999999999973,2024-02-18
MS,21,11,0,1,2,5,27,59.100000000000136,102.04999999999995,179,2024-02-25
MS,22,12,1,1,2,6,27,67.10000000000014,117.09999999999991,200.04999999999973,2024-03-03
MS,23,12,1,1,2,5,28,60.100000000000136,107.09999999999991,226.0749999999996,2024-03-10
MS,24,13,1,1,2,6,29,67,113.04999999999995,195.02499999999986,2024-03-17
MS,25,13,1,1,2,6,29,65.10000000000014,120,212.22499999999877,2024-03-24
MS,26,13,1,1,2,6,31,70,117.04999999999995,205,2024-03-31
MS,27,13,1,1,3,6,30,65,108,201.09999999999945,2024-04-07
MS,28,12,1,1,2,5,27,65,114.04999999999995,193,2024-04-14
MS,29,12,0,1,2,5,26,60.100000000000136,104,181,2024-04-21
MS,30,11,1,1,2,5,25,58.100000000000136,103,183.0749999999996,2024-04-28
MS,31,10,0,1,2,4,23,53,96.04999999999995,163,2024-05-05
MS,32,10,0,1,2,4,23,53,84.04999999999995,145,2024-05-12
MS,33,9,0,1,1,4,22,50.100000000000136,92,157,2024-05-19
MS,34,8,0,1,1,3,19,44,75.04999999999995,142.09999999999945,2024-05-26
MS,35,7,0,0,1,3,17,37,65,103.02499999999986,2024-06-02
MS,36,6,0,0,1,2,15,33,59,104.02499999999986,2024-06-09
MS,37,6,0,0,1,2,14,32,54,88,2024-06-16
MS,38,5,0,0,1,2,12,29,54,88.04999999999973,2024-06-23
MS,39,5,0,0,1,2,12,27,46.049999999999955,74.12499999999932,2024-06-30
MS,40,4,0,0,1,2,11,26,49,70.02499999999986,2024-07-07
MS,41,4,0,0,0,2,10,22,45,74.07499999999959,2024-07-14
MS,42,4,0,0,0,1,9,22,45,82.02499999999986,2024-07-21
MS,43,4,0,0,0,1,9,21,36,65.02499999999986,2024-07-28
MS,44,4,0,0,0,1,9,20,34.049999999999955,55.04999999999973,2024-08-04
MS,45,4,0,0,0,1,8,19,33,56.024999999999864,2024-08-11
MS,46,3,0,0,0,1,8,19,33,58.07499999999959,2024-08-18
MS,47,4,0,0,0,1,8,19,37,63.04999999999973,2024-08-25
MS,48,3,0,0,0,1,9,20,33.049999999999955,58,2024-09-01
MS,49,3,0,0,0,1,8,19,35,60,2024-09-08
MS,50,3,0,0,0,1,8,18,32,60,2024-09-15
MS,51,3,0,0,0,1,8,19,35.049999999999955,58,2024-09-22
MS,52,3,0,0,0,1,8,19,31,53,2024-09-29
MT,1,3,0,0,0,1,6,14,30,64.12499999999932,2023-10-08
MT,2,3,0,0,0,1,6,17,38.049999999999955,97.02499999999986,2023-10-15
MT,3,3,0,0,0,1,7,20,42.049999999999955,85.04999999999973,2023-10-22
MT,4,4,0,0,1,2,9,22,51,112.09999999999945,2023-10-29
MT,5,4,0,0,1,2,10,28,59,122.12499999999932,2023-11-05
MT,6,5,0,0,1,2,11,31,65.09999999999991,147.02499999999986,2023-11-12
MT,7,6,0,0,1,3,13,36,77,145.0749999999996,2023-11-19
MT,8,7,0,1,1,3,15,38.100000000000136,77,164.04999999999973,2023-11-26
MT,9,8,1,1,2,4,17,41,90,197.02499999999986,2023-12-03
MT,10,9,1,1,2,4,20,55,113.04999999999995,210.02499999999986,2023-12-10
MT,11,10,1,2,3,5,22,61.100000000000136,134.04999999999995,229.02499999999986,2023-12-17
MT,12,12,1,2,3,6,27,77.10000000000014,162.04999999999995,380.02499999999986,2023-12-24
MT,13,15,2,3,5,8,32,86,170.0999999999999,382.1999999999989,2023-12-31
MT,14,18,3,4,6,10,38,106,218.19999999999982,570.0749999999996,2024-01-07
MT,15,20,3,4,6,11,42,121,248.0999999999999,627.1249999999993,2024-01-14
MT,16,22.5,4,5,7,12,50,132.10000000000014,243.04999999999995,546.4999999999973,2024-01-21
MT,17,24,4,5,8,13,51,136,305.0999999999999,610,2024-01-28
MT,18,25,4,5,8,14,53,151,309.2999999999997,715.1499999999992,2024-02-04
MT,19,26,4,6,8,14,57,148,316.3499999999997,698.0499999999997,2024-02-11
MT,20,25,4,6,8,14,58.25,142.10000000000014,324.2499999999998,666.0499999999997,2024-02-18
MT,21,27,4,6,8,15,60,149,307.3499999999997,731,2024-02-25
MT,22,26,5,6,9,14,55,137.10000000000014,308.04999999999995,619.374999999998,2024-03-03
MT,23,26,5,6,9,15,54.25,137.10000000000014,270.39999999999964,623.1999999999989,2024-03-10
MT,24,27,5,6,9,14,54,148.10000000000014,273,595.1499999999992,2024-03-17
MT,25,25,4,6,9,14,52,117,276.14999999999986,530.1499999999992,2024-03-24
MT,26,26,4,6,8,14,52,124.10000000000014,256.2999999999997,456.84999999999536,2024-03-31
MT,27,24,5,6,9,13,49,119,230.24999999999977,408.3249999999982,2024-04-07
MT,28,22,4,6,8,13,46.25,112,235,431.02499999999986,2024-04-14
MT,29,22,4,5,7,12,44,103,217.04999999999995,415.0749999999996,2024-04-21
MT,30,21,3,4,6,12,41,93,179,355.1249999999993,2024-04-28
MT,31,19,3,4,6,10,39,88,171.04999999999995,340.17499999999905,2024-05-05
MT,32,17,2.9750000000000014,4,5,9,34.25,86,171.04999999999995,311.02499999999986,2024-05-12
MT,33,15,2,3,5,8,32,79,156.04999999999995,265.0499999999997,2024-05-19
MT,34,13,2,2,4,7,26,62,134,278.09999999999945,2024-05-26
MT,35,12,1,2,3,6,25,59,114.14999999999986,273.1249999999993,2024-06-02
MT,36,10,1,2,3,5,21,55,119,213,2024-06-09
MT,37,9,1,2,3,5,19,46,84.14999999999986,185,2024-06-16
MT,38,8,1,1,2,4,16,40,74.04999999999995,139.0749999999996,2024-06-23
MT,39,7,1,1,2,3,14,30,61.049999999999955,117.02499999999986,2024-06-30
MT,40,6,0,1,1,3,12,30,56.09999999999991,104.04999999999973,2024-07-07
MT,41,5,0,1,1,3,11,24,50,101.02499999999986,2024-07-14
MT,42,5,0,0,1,2,10,23,40,78.02499999999986,2024-07-21
MT,43,4,0,0,1,2,9,19,38,77,2024-07-28
MT,44,4,0,0,1,2,8,17,29,62.024999999999864,2024-08-04
MT,45,3,0,0,1,2,7,16,29,59.024999999999864,2024-08-11
MT,46,3,0,0,1,2,6,14,26,52,2024-08-18
MT,47,3,0,0,0,1,6,13,23,44,2024-08-25
MT,48,3,0,0,0,1,5,12,23,46.024999999999864,2024-09-01
MT,49,2,0,0,0,1,5,12,23,50.099999999999454,2024-09-08
MT,50,2,0,0,0,1,5,11,22.049999999999955,45.024999999999864,2024-09-15
MT,51,2,0,0,0,1,5,12,26,50,2024-09-22
MT,52,2,0,0,0,1,6,14,27,70.02499999999986,2024-09-29
