uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
CE,35,766,236.975,283.95,348.9,503.75,1204.25,1885.6000000000008,2585.3999999999996,3471.524999999997,2026-05-31
CE,36,729,235.975,281.95,344,481,1156,1801.1000000000001,2437.949999999999,3361.1499999999996,2026-06-07
CE,37,706.5,215.975,257.95,311,463.75,1072.25,1660.1000000000001,2257.8999999999987,3102.0499999999947,2026-06-14
CE,38,644,206,244,298,421,1025.5,1583.700000000001,2155.8499999999995,3198.5999999999967,2026-06-21
CE,39,599,189.95000000000002,228,282.9,400,934,1525.3000000000018,2187.3,3229.1499999999996,2026-06-28
CE,40,569,166.95000000000002,203.95,255,369,872,1375.2000000000003,1916.249999999997,2561.7249999999904,2026-07-05
CE,41,509,158.97500000000002,187,232,339,789.25,1239,1754.5999999999995,2528.2499999999986,2026-07-12
CE,42,465,133.97500000000002,169,211.9,305,751,1207.6000000000008,1666.6499999999994,2362.774999999996,2026-07-19
CE,43,432,120,147,184,274.75,674.25,1084.3000000000004,1540.1499999999999,2094.374999999998,2026-07-26
CE,44,373,116,142,171,243,616,998,1308.1499999999999,1954,2026-08-02
CE,45,341.5,98.97500000000001,120,149,221,559,954.8000000000011,1277.049999999999,1712.0999999999995,2026-08-09
CE,46,297,88.975,110.95,137.9,197,486.25,799,1112.6999999999994,1584.0249999999999,2026-08-16
CE,47,266,77.975,94,118,172,431.25,710.1000000000001,978,1436.449999999992,2026-08-23
CE,48,231.5,69.975,83,104,152,367.25,621.1000000000001,840.0999999999999,1163.9999999999945,2026-08-30
CE,49,207,59,73,93,134,336,568.3000000000004,777.0999999999999,1108.1499999999992,2026-09-06
CE,50,181,51.975,65,83,117,291,466.10000000000014,690.05,929.1249999999993,2026-09-13
CE,51,161.5,46.975,56,69,103,254,412,564.0999999999999,769.2249999999988,2026-09-20
CE,52,147.5,42,49,63,93,239,393.10000000000014,545.05,767.174999999999,2026-09-27
DF,1,92,4,7,13,34,249,619.0000000000014,1022.2499999999989,1789.4249999999977,2025-10-05
DF,2,90,3,7,13,34,242.25,556.1000000000001,1050.05,1723.1749999999936,2025-10-12
DF,3,94,4,6,13,35,258,658.3000000000004,1065.1,1771.8249999999955,2025-10-19
DF,4,100,3,6.950000000000003,14,36,265.25,623.1000000000001,1041.3999999999996,1803.7749999999903,2025-10-26
DF,5,104.5,4,7,14,40,295.25,705.1000000000001,1287.8499999999992,1956.2749999999985,2025-11-02
DF,6,115,4,8,16,41,317.25,715.2000000000003,1325.4499999999996,2242.199999999999,2025-11-09
DF,7,127,5,10,18,45,326.25,768.3000000000004,1418.1999999999998,2613,2025-11-16
DF,8,142,5,9,19,53,354.25,925.9000000000012,1597.049999999999,3065.449999999998,2025-11-23
DF,9,161,6,12,23,60,434,1063.2000000000003,1873.8499999999983,3217.4749999999976,2025-11-30
DF,10,178,7,13,24,64,482.25,1160.6000000000008,2105.8499999999985,3651.649999999991,2025-12-07
DF,11,202.5,8,15,31,77,550.25,1269.5000000000007,2091.249999999999,3336.8499999999954,2025-12-14
DF,12,241.5,9,17,33,90,635.25,1547.5000000000034,2707.8999999999996,4697.849999999996,2025-12-21
DF,13,236.5,10,18,32,89,642,1569.1000000000001,2558.1,4050.0249999999996,2025-12-28
DF,14,286,12,22,40,104,731.25,1823.1000000000001,3070.3499999999985,5043.074999999989,2026-01-04
DF,15,353,14,26,45.900000000000006,129.75,963,2216.500000000001,3987.7,6528.374999999998,2026-01-11
DF,16,430,19,31,58,154,1152,2701.100000000003,4695.099999999998,8091.449999999959,2026-01-18
DF,17,523,21,37,66.9,179,1309.75,3081.2000000000016,5527.5999999999985,8842.549999999997,2026-01-25
DF,18,568.5,22,43,78,204,1514.5,3574.9000000000024,6144.0499999999965,10496.849999999979,2026-02-01
DF,19,645,28,44,82,247,1606.25,4282.000000000003,7701.199999999999,11376.099999999999,2026-02-08
DF,20,649,31,49,97.9,244.75,1841.5,4478,7237.449999999999,12140.674999999992,2026-02-15
DF,21,711.5,29,50.95,101.9,269,1905.25,4473,8005.799999999999,12187.94999999994,2026-02-22
DF,22,762.5,29,56,114,293.75,2004,5066.800000000007,8906.15,15609.099999999988,2026-03-01
DF,23,781,29,55,106.9,273,2142.5,4813.900000000008,9217.099999999993,14179.449999999975,2026-03-08
DF,24,800.5,28,53.900000000000006,113,304,2166.75,5102,8275.949999999999,14381.424999999988,2026-03-15
DF,25,815,31.950000000000003,60.95,117.9,288,2207.25,5284.300000000005,9249.39999999999,15077.29999999997,2026-03-22
DF,26,805,33,61,113.9,310.5,2158,5378.300000000001,9691.649999999998,13914.324999999983,2026-03-29
DF,27,827.5,36.975,66.95,120,319.5,2157,5222.800000000002,8831.949999999995,14688.674999999996,2026-04-05
DF,28,836.5,31.975,66.95,113.9,307,2125,5251.300000000001,9312.049999999985,15557.02499999995,2026-04-12
DF,29,840,41,70,129,311,2076.25,5219.200000000006,9860.449999999999,16099.799999999996,2026-04-19
DF,30,817.5,35,58,106.9,288,2111.25,5156.200000000003,9356.45,15107.899999999985,2026-04-26
DF,31,786.5,40.975,62.95,109,281.75,1989.5,4784.4000000000005,9238.899999999998,14789.149999999998,2026-05-03
DF,32,761.5,33.975,57,110,282.75,2034.25,4783.800000000005,8325.449999999999,13749.499999999993,2026-05-10
DF,33,743,31.975,51,98.9,273.75,1912.75,4838.200000000001,9147.65,13608.74999999999,2026-05-17
DF,34,646,27,48.95,87,243.5,1683,4122.4000000000005,7077.949999999999,11652.974999999973,2026-05-24
DF,35,569.5,21,43.95,87.80000000000001,220.75,1568,3870.1000000000004,6105.8499999999985,10534.624999999982,2026-05-31
DF,36,506,23,41,73,192,1317,3237,5500.949999999999,8853.799999999985,2026-06-07
DF,37,418.5,17.975,34,59,146.75,1072.25,2723.2000000000007,4858.349999999995,8345.424999999987,2026-06-14
DF,38,341,14,26,54,133.75,886,2156.3,3675.8999999999996,6282.249999999982,2026-06-21
DF,39,274.5,10,20,39,98,679.5,1833.4000000000005,2979.5499999999984,4911.399999999998,2026-06-28
DF,40,222.5,8,16,31,81,559.75,1284.2000000000003,2243.199999999997,3739.2249999999985,2026-07-05
DF,41,175,6,12.950000000000003,23,64,465,1074.700000000001,1870.149999999999,3337.249999999999,2026-07-12
DF,42,145,5,10,20,53,377.25,902.3000000000004,1510.1499999999999,2350.324999999998,2026-07-19
DF,43,124,5,8,16,48,304.25,766.1000000000001,1520.1499999999999,2464.949999999995,2026-07-26
DF,44,106.5,4.975000000000001,8,17,41,299.75,701,1224.6499999999994,1954.0749999999996,2026-08-02
DF,45,97,4,8,14,36,260.25,645.1000000000001,1135.1,2163.449999999992,2026-08-09
DF,46,94,3.9750000000000014,7,12,35,242,586,1012.05,1869.549999999997,2026-08-16
DF,47,91.5,4,6,13,34,247,643.2000000000003,1125.3499999999997,1682.1999999999935,2026-08-23
DF,48,90.5,4,7,13,31,250.25,593.3000000000004,1047.5999999999995,1648.1499999999828,2026-08-30
DF,49,88,3,7,12,34,236.25,583.2000000000003,1063.3999999999996,1744.9499999999948,2026-09-06
DF,50,91,4,7,12,35,237.25,548.1000000000001,1039.2999999999988,1706.6249999999966,2026-09-13
DF,51,91,3,6,12,33,237,605.1000000000001,1209.4999999999986,1928.374999999998,2026-09-20
DF,52,89.5,3,6,11,33,233.75,575.1000000000001,1049.1,1694.9499999999948,2026-09-27
ES,1,293.5,32,48.95,75,139,592,1211.800000000001,1918,2815.0749999999944,2025-10-05
ES,2,311,40.975,56,82,148.75,644.5,1348.1000000000001,2158.399999999998,3364.0999999999995,2025-10-12
ES,3,353,50,66,90,170.75,703.25,1597.700000000001,2392.2999999999993,3447.474999999992,2025-10-19
ES,4,382,47,67.95,104,183,805.5,1641.5000000000034,2700.7999999999984,4038.1749999999824,2025-10-26
ES,5,437.5,59.975,81.9,117,219,908,1802.700000000001,2914.4999999999977,4722.399999999998,2025-11-02
ES,6,478,58.975,82,120,225,978.5,1988.2000000000003,3351.3,5013.974999999995,2025-11-09
ES,7,540,68.975,95,140.9,257.75,1165.5,2431.6000000000013,3965.1499999999996,5939.124999999983,2025-11-16
ES,8,588,72,102.95,148,286,1234.25,2721.1,4663.2999999999975,6732.3499999999985,2025-11-23
ES,9,661,94,129.9,182.9,324,1311.25,2748.800000000001,4096.45,7348.025,2025-11-30
ES,10,720.5,86,131,188.9,360.75,1445.25,3059.300000000002,4592.0999999999985,7027.624999999996,2025-12-07
ES,11,740.5,93.95,139.9,203,368,1624.25,3198,5554.949999999994,8847.399999999998,2025-12-14
ES,12,798.5,116.94999999999999,160.89999999999998,234,411,1679.5,3168.3,5209.649999999991,7876.5499999999865,2025-12-21
ES,13,807.5,110,157.9,218,405.75,1690.25,3586.2000000000003,6114.4999999999945,9499.599999999975,2025-12-28
ES,14,877,126.97500000000001,179,247,451,1817.25,3677.7000000000007,5954.499999999999,8673.449999999992,2026-01-04
ES,15,933,138,179,255.9,469.75,1927.5,3780.2000000000003,6169.149999999993,9747.649999999963,2026-01-11
ES,16,1044,139,180,286.90000000000003,512,2076.75,4134.100000000006,6674.949999999999,10273.599999999991,2026-01-18
ES,17,1109.5,146,197,304.9,560,2247,4404.6,7297.899999999995,11802.999999999995,2026-01-25
ES,18,1170,152,240,341,592,2476,4864.400000000003,7491.499999999998,11578.624999999996,2026-02-01
ES,19,1255.5,183,240,347.9,625.75,2523.75,4758.200000000002,8025.999999999993,12257.64999999998,2026-02-08
ES,20,1357,182.95000000000002,243,350.90000000000003,657.75,2616.25,5354.200000000002,8719.049999999996,14474.32499999996,2026-02-15
ES,21,1421.5,193.975,258.90000000000003,364.9,700,2762.25,5621.5,9077,15468.724999999975,2026-02-22
ES,22,1471,185,272,391.70000000000005,743,2897.25,6043.700000000001,9464.35,14698.074999999983,2026-03-01
ES,23,1408,220.925,301.90000000000003,426.90000000000003,747.75,2925.5,5718.800000000002,9021.749999999993,14767.674999999985,2026-03-08
ES,24,1481,185,261.9,398,768,3090.5,6282.3,9887.15,15346.249999999965,2026-03-15
ES,25,1485,184.95,260.95,395.8,748,2999,5743.800000000001,9049.299999999994,12948.224999999944,2026-03-22
ES,26,1416,201.875,283,393.9,741.75,2819.5,5588.300000000006,8857.749999999995,13561.549999999997,2026-03-29
ES,27,1390.5,182.925,250,333.9,657.5,2800.75,5646.9000000000015,9838.09999999999,15797.274999999998,2026-04-05
ES,28,1334,184.925,247,354.90000000000003,680.5,2703.5,5397.600000000002,8352.499999999998,13566.874999999907,2026-04-12
ES,29,1212.5,163.95,222.95000000000002,324,610,2463.25,5060.000000000009,8281.199999999999,13092.474999999988,2026-04-19
ES,30,1175.5,148.975,222.95000000000002,315,562,2391,4932.200000000007,7680.2,11358.574999999946,2026-04-26
ES,31,1068,143,197,292,538,2109.75,3966.800000000001,6719.0999999999995,9934.774999999996,2026-05-03
ES,32,944,130.97500000000002,187.95,281,500,2019.25,4096.500000000002,6771.849999999998,10531.099999999984,2026-05-10
ES,33,909,125,176.85,250,471.5,1745.75,3892,6239.3,9146.999999999995,2026-05-17
ES,34,859,113,163,236,426.5,1684.25,3484.2000000000016,5449.549999999998,8430.249999999998,2026-05-24
ES,35,781,109.92500000000001,155.95,221,407.75,1525,3170.2000000000003,5276.8499999999995,7245.125,2026-05-31
ES,36,728.5,95.95,133,183,351.75,1414,2845.2000000000016,4658.549999999998,7260.074999999993,2026-06-07
ES,37,639.5,80.94999999999999,114.95,168.9,320,1241,2421.7000000000025,3598.2,5658.624999999991,2026-06-14
ES,38,603.5,79,106.95,162,296,1173,2403.2000000000016,3715.5999999999995,5670.124999999999,2026-06-21
ES,39,527.5,72.975,97.95,138,255,1076.25,2225.2000000000016,3420.5999999999995,5401.449999999998,2026-06-28
ES,40,478,68,91,134.9,245.75,977,1820.1000000000029,2876.3999999999987,4616.974999999995,2026-07-05
ES,41,413,57,77,109,206,861,1748.3000000000018,2939.449999999997,4202.05,2026-07-12
ES,42,358,51,69,100,194,755,1535.1000000000001,2464.5999999999995,3379.2749999999933,2026-07-19
ES,43,329,45,63,92,158.75,685,1335.700000000001,2004.099999999999,3316.075,2026-07-26
ES,44,291.5,41.975,54,79,146,588,1230.1000000000001,1924.6999999999994,2776.224999999993,2026-08-02
ES,45,269.5,35,49,72,135,550.25,1066.3000000000004,1691.6999999999994,2754.499999999992,2026-08-09
ES,46,249,33.975,44,68,125.75,513,1031.1000000000001,1548.1499999999999,2466.1999999999935,2026-08-16
ES,47,235,31.975,45,64,119,471,990.700000000001,1600.2999999999997,2306.4749999999976,2026-08-23
ES,48,222.5,29.975,39,57,109,456,936.3000000000004,1473.5499999999995,2200.099999999994,2026-08-30
ES,49,211,25,38,54,106,438,884.1000000000001,1449.4999999999995,2225.075,2026-09-06
ES,50,216.5,27,37,56,109,440,848.1000000000001,1366.049999999999,2187.5749999999966,2026-09-13
ES,51,211.5,27,39,55,110,446.25,905.2000000000003,1523.4999999999995,2440.2999999999984,2026-09-20
ES,52,233.5,28,39,62,115,472,1038.1000000000001,1551.149999999999,2914.6249999999914,2026-09-27
GO,1,608,281,313,365.9,472.75,825,1090.1000000000001,1307.1,1534,2025-10-05
GO,2,635,296.925,333,383.9,479,852.25,1139.1000000000001,1363.2499999999998,1553.0499999999997,2025-10-12
GO,3,669,295,334,398.90000000000003,509,890.5,1196,1422,1741.0749999999996,2025-10-19
GO,4,705,311.95,364,421.8,544.75,931,1255.2000000000003,1518.1499999999999,1756.0249999999999,2025-10-26
GO,5,781,349,397.85,455.9,594,1027.25,1309.1000000000001,1561.05,1812.9999999999945,2025-11-02
GO,6,824,390,435.95,499,630,1111.5,1452.3000000000004,1751,2055.324999999998,2025-11-09
GO,7,895.5,418.925,469,531,673,1212.25,1626,1905.1499999999999,2240.349999999998,2025-11-16
GO,8,960.5,429.925,489.95,577,731,1265.25,1644.2000000000003,2041.1999999999998,2341.5999999999967,2025-11-23
GO,9,1011.5,459,516,606.9000000000001,759,1348.25,1773.3000000000004,2152,2539.0999999999995,2025-11-30
GO,10,1061.5,489.95,541.95,639,801,1390.25,1846.6000000000008,2190,2586.0249999999996,2025-12-07
GO,11,1152.5,497.97499999999997,580.9,672,874.75,1504.25,2006,2429.2,2909.6749999999965,2025-12-14
GO,12,1291,591.95,669,761.9,989.75,1751,2266.0000000000027,2758.45,3292.949999999995,2025-12-21
GO,13,1272.5,570.925,647,759,980.75,1730.5,2276.3,2727.2,3194.075,2025-12-28
GO,14,1582,698.8000000000001,812,947,1198,2098.75,2764.2000000000003,3407.2499999999977,3912.0249999999996,2026-01-04
GO,15,1960.5,898.8249999999999,1007,1173.8000000000002,1481.5,2597,3454.500000000001,4051.1000000000004,4724.2249999999985,2026-01-11
GO,16,2351.5,1085.8999999999999,1256.9499999999998,1416,1804.75,3173.75,4212.800000000001,5105.65,5712.075,2026-01-18
GO,17,2780,1256.8000000000002,1416.8,1662.8999999999999,2116.25,3736.5,4867.600000000001,5870.1,6735.749999999985,2026-01-25
GO,18,3241,1464.85,1663.3,1925.8000000000002,2525.25,4313.25,5634.5,6734.9,7832.3499999999985,2026-02-01
GO,19,3688.5,1662.7,1896.85,2165.5,2791.75,4872.5,6345.100000000006,7617.699999999999,8894.124999999998,2026-02-08
GO,20,3963.5,1776.975,2028.9,2350.6,3014.75,5342,7069.1,8514.25,9737.549999999992,2026-02-15
GO,21,4326.5,1933.9750000000001,2190.95,2545,3261,5666.75,7237.600000000004,8477.349999999999,10382.024999999983,2026-02-22
GO,22,4377,1985.8,2248.6000000000004,2634.8,3358.75,5785.75,7767.200000000001,9464.2,11123.674999999997,2026-03-01
GO,23,4660,2180,2397.75,2767.3,3499.75,6093,7944.200000000004,9413.499999999998,10852.924999999996,2026-03-08
GO,24,4653,2147.975,2478.8,2811.8,3615,6192.5,8155.1,9364.249999999998,11073.624999999985,2026-03-15
GO,25,4752.5,2155.925,2469.95,2875.2000000000003,3652,6211,8386.7,10082.05,11648.624999999996,2026-03-22
GO,26,4885,2063.85,2397.5,2883.7999999999997,3682.5,6397,8549.300000000001,10085.349999999999,11586.324999999999,2026-03-29
GO,27,4922,2313.6,2561,2974.8,3766.25,6427.75,8491.5,10395.399999999998,12653.299999999997,2026-04-05
GO,28,4957.5,2294.6,2600.9,3017.9,3773.75,6554.25,8563.300000000001,10243.849999999999,11679.174999999981,2026-04-12
GO,29,4928,2219.675,2517,2859.3,3699.75,6420,8324.400000000001,9994.599999999997,12209.499999999998,2026-04-19
GO,30,4686,2174.925,2471.7,2817.6000000000004,3623.25,6240.25,8074.0999999999995,9369.249999999998,11258.199999999993,2026-04-26
GO,31,4577.5,2134,2428.9,2803.6,3539,6098.75,7941.100000000001,9605.05,10944.524999999998,2026-05-03
GO,32,4257.5,1967.95,2175.85,2518.6000000000004,3211.75,5589.75,7411.300000000001,8612.15,10084.824999999997,2026-05-10
GO,33,3849,1717.875,1954.9499999999998,2258.8,2892,5031.5,6659.000000000001,8084.3499999999995,9293.124999999998,2026-05-17
GO,34,3311.5,1551.8999999999999,1727.9,2019.6999999999998,2516,4497.25,5879.200000000003,6937.749999999999,8200.024999999983,2026-05-24
GO,35,2857,1306.975,1521,1749,2202.75,3862.5,5015.1,6002.0999999999985,6980.474999999998,2026-05-31
GO,36,2452,1055.975,1261.55,1470.8,1883.5,3240.25,4257.700000000001,5124.3499999999995,5923.649999999991,2026-06-07
GO,37,2057.5,905.975,1061.65,1208.9,1545.75,2748.25,3630,4379.25,5255.4249999999975,2026-06-14
GO,38,1713.5,775.8499999999999,878.8,1000.9,1282,2277,3004.600000000001,3591.35,4216,2026-06-21
GO,39,1428,638.9499999999999,728,858.9000000000001,1085,1908.5,2520.0000000000027,3036.3499999999995,3493.3249999999985,2026-06-28
GO,40,1171.5,506.925,584.95,713,907,1573.25,2133,2524.05,2916.349999999998,2026-07-05
GO,41,1006,447.925,505.95,586.9000000000001,751,1321.25,1740.4000000000005,2138.1,2586.2999999999984,2026-07-12
GO,42,835,369.925,427.95,497.70000000000005,624.75,1120,1520,1785.2999999999997,2063.0499999999997,2026-07-19
GO,43,749,332.95,373.95000000000005,430,552,1005.25,1312,1599,1821.0749999999996,2026-07-26
GO,44,673.5,291.92499999999995,353.95,407,517.75,898,1215.1000000000001,1450,1709.199999999999,2026-08-02
GO,45,634,275.97499999999997,320.9,369,481,835.25,1113.2000000000003,1303.1499999999999,1549.3249999999982,2026-08-09
GO,46,597,264,298,355,459,798,1072.1000000000001,1282.1,1442.724999999996,2026-08-16
GO,47,580,253.97500000000002,291.95,345,442.75,760,1036,1226.1,1429.0749999999996,2026-08-23
GO,48,561,255.975,289.95,340,430,762.75,1015,1178.2499999999998,1386,2026-08-30
GO,49,582,255.95,294.95000000000005,340,432,767.25,972,1147.1,1351.0499999999997,2026-09-06
GO,50,568,256.95,292.9,333.9,434,758,1006.3000000000004,1218,1375.0749999999996,2026-09-13
GO,51,590,264.975,297.95,340,445.75,777,1022,1211.3999999999996,1461.4499999999975,2026-09-20
GO,52,605,262.97499999999997,301.95000000000005,347,451,791.5,1050.1000000000001,1208.05,1410.0249999999999,2026-09-27
MA,1,23,4,5,8,14,40,63,88,116.04999999999973,2025-10-05
MA,2,22,4,5,8,13,39,68,90.04999999999995,124.02499999999986,2025-10-12
MA,3,23,4,6,8,13,40,67,94,127,2025-10-19
MA,4,24,4,6,8,14,41,67,95,130.02499999999986,2025-10-26
MA,5,25,4,6,8,14,42,70,96.04999999999995,136.02499999999986,2025-11-02
MA,6,24,4,6,8,14,43,68,96,123.07499999999959,2025-11-09
MA,7,26,5,7,9,16,44,70,97,130.04999999999973,2025-11-16
MA,8,25.5,4,6,8,15,41.25,65.10000000000014,88,115,2025-11-23
MA,9,26,4,6,9,15,43,69,90,116,2025-11-30
MA,10,27,5,8,10,16,46,74,98,129,2025-12-07
MA,11,31,6,8,11,18,50,79,110,143,2025-12-14
MA,12,38,7,10,14,22,65,108,143.14999999999986,183.22499999999877,2025-12-21
MA,13,39,7,10,14,23,61,100,133,180,2025-12-28
MA,14,52,11,14,19,31,88,135,191,253.02499999999986,2026-01-04
MA,15,70,16,20,25,40,116,189.10000000000014,259.0999999999999,354.09999999999945,2026-01-11
MA,16,92,21,28,37,57,156,252.10000000000014,336.04999999999995,452.02499999999986,2026-01-18
MA,17,121,28.975,35,45,73,210,314,447,562.1999999999989,2026-01-25
MA,18,153.5,32,42,57,93,260.25,394.10000000000014,522,707.0999999999995,2026-02-01
MA,19,191.5,41,55.95,72.9,117.75,306.25,490.10000000000014,673.05,868.3249999999982,2026-02-08
MA,20,220.5,49,64,84,134,363,583.1000000000001,771.3499999999997,973.0999999999995,2026-02-15
MA,21,248,56,74,97,155.75,413,645,850.6499999999994,1113.5749999999969,2026-02-22
MA,22,268,61.975,77,102,164,447,682,920.1499999999999,1184.0249999999999,2026-03-01
MA,23,280,65,86,110,170,450.5,715.500000000002,993,1236.349999999998,2026-03-08
MA,24,275.5,67.975,83.95,113,167,449,689.1000000000001,938.0999999999999,1260.0249999999999,2026-03-15
MA,25,272,65,81.95,111.9,171,454,727.2000000000003,985.1999999999998,1297.4249999999977,2026-03-22
MA,26,266,61,78.95,104,163.75,430,677.1000000000001,911.0999999999999,1151.4249999999977,2026-03-29
MA,27,256.5,58,74,104,157,415,676.1000000000001,876.05,1155.4749999999974,2026-04-05
MA,28,247,58,74.95,99,153.75,404,661.1000000000001,918.05,1239.0999999999995,2026-04-12
MA,29,237.5,56,71,91.9,145.75,403.25,629.1000000000001,826.6999999999994,1144.174999999999,2026-04-19
MA,30,210,48,61.95,84.9,133.75,350,558.2000000000003,762.0999999999999,1021.3249999999982,2026-04-26
MA,31,200,46,58,78,118,324,518.1000000000001,732.3499999999997,974.0499999999997,2026-05-03
MA,32,176,43,54,70,108,291,463.10000000000014,616,818.1499999999992,2026-05-10
MA,33,158.5,35,45,63,98,264,415,569.05,718.0499999999997,2026-05-17
MA,34,143,30.975,40,53.900000000000006,86,230,350.2000000000003,491.04999999999995,651,2026-05-24
MA,35,117,28,34.95,45,72,195,315.10000000000014,419,524,2026-05-31
MA,36,102,21,28,38,62.75,166,265,348.04999999999995,465,2026-06-07
MA,37,88,20.975,25,33,54,144,231,293,389.09999999999945,2026-06-14
MA,38,77,17,21,28,45,128,212.10000000000014,286.04999999999995,379.09999999999945,2026-06-21
MA,39,64,14.975000000000001,19,26,39,108,175.10000000000014,241.04999999999995,343.0749999999996,2026-06-28
MA,40,57,11,15,21,35,96,157.10000000000014,225.04999999999995,309.0749999999996,2026-07-05
MA,41,49,11,14,18,30,85,140,191.04999999999995,278.0749999999996,2026-07-12
MA,42,45,8,12,17,26,76,129,173,227.09999999999945,2026-07-19
MA,43,42,8,11,14,25,73,115,159.04999999999995,234.12499999999932,2026-07-26
MA,44,38,8,10,14,23,67,108,157,206.02499999999986,2026-08-02
MA,45,36,7,9,12,21,61,100.10000000000014,141,203.02499999999986,2026-08-09
MA,46,34,7,9,12,20,59,98.10000000000014,139,185.02499999999986,2026-08-16
MA,47,32,6,8,11,19,55,97,125,161.02499999999986,2026-08-23
MA,48,30,5,7,11,18,51,88,125.04999999999995,161.0749999999996,2026-08-30
MA,49,28,5,7,9,16,48,78,116,153,2026-09-06
MA,50,26,5,6,9,15,45,73,103,143.04999999999973,2026-09-13
MA,51,24,5,6,9,14,42,71,100.04999999999995,140.09999999999945,2026-09-20
MA,52,23,4,5,7,13,40,67,100,134.02499999999986,2026-09-27
MG,1,646,227.975,261.95,308,427,1087.5,2088.500000000001,3551.5,6149.974999999962,2025-10-05
MG,2,671,233,274.95000000000005,332,464,1120.25,2085.7000000000025,3429.1499999999996,5951.124999999999,2025-10-12
MG,3,736.5,260,300,353.9,493,1260,2346.4000000000005,4017.7999999999975,6723.824999999973,2025-10-19
MG,4,813,264.95000000000005,310.95000000000005,379,522,1359,2571.1000000000026,4510.65,7393.025,2025-10-26
MG,5,875,287,336,419,584.5,1482,2859.1000000000013,4731.15,8129.249999999999,2025-11-02
MG,6,979.5,346,390,465,637,1680.75,2927.4000000000005,5080.05,7945.124999999978,2025-11-09
MG,7,1111,373.925,430.90000000000003,518,722,1851,3822.3000000000015,5919.0999999999995,10840.349999999977,2025-11-16
MG,8,1211,413.975,479,595.9,812.75,2019.25,4026,6332.25,10986.074999999972,2025-11-23
MG,9,1391.5,458.95,550.9,672.8,911.75,2310.5,4313.2000000000035,6641.299999999999,12642.899999999929,2025-11-30
MG,10,1541,542.925,649.9,776.9,1038.75,2577,4714.700000000001,8066.799999999999,13415.674999999981,2025-12-07
MG,11,1771.5,618.775,719.9,866.8000000000001,1175,2971.25,5606.5000000000055,8663.499999999995,13736.274999999998,2025-12-14
MG,12,2098,741.875,847.95,1000.9,1390.75,3584.5,6298.700000000001,10760.8,17351.624999999985,2025-12-21
MG,13,2106,733.925,844.9,1058.6000000000001,1440,3540.75,6383.1,9628.8,15776.874999999984,2025-12-28
MG,14,2525,918.1750000000001,1054.8,1284,1730,4077,7236.800000000003,12180.25,21758.349999999977,2026-01-04
MG,15,3174.5,1085.825,1265.6000000000001,1531.7,2108,5157.5,9254.500000000002,15201.449999999997,22418.224999999948,2026-01-11
MG,16,4069.5,1423.5249999999999,1627.8000000000002,1990.8,2717.75,6512.5,11697.000000000004,17786.05,33419.39999999995,2026-01-18
MG,17,5014,1752.8999999999999,2036,2423.5000000000005,3336.75,8270.25,15167.60000000001,23369.349999999995,36922.89999999996,2026-01-25
MG,18,5943,2046.775,2443.9500000000003,2889.1000000000004,3910,9712.25,16901.20000000001,25528.49999999999,47532.64999999998,2026-02-01
MG,19,7179,2527.7500000000005,2912.5499999999997,3414.4000000000005,4713.5,11403.25,21718.50000000001,35732.999999999985,55027.199999999866,2026-02-08
MG,20,8067,2753.95,3254.95,3914.1,5381.5,13115.5,23398.400000000005,38108.699999999975,60241.024999999885,2026-02-15
MG,21,8990,3266.75,3652.45,4460.1,6124.75,14868,26636.900000000005,40355.299999999996,66606.82499999997,2026-02-22
MG,22,9807.5,3482.2,4073.85,4897.9000000000005,6648.25,15869.25,28956.00000000003,48600.799999999996,78786.59999999999,2026-03-01
MG,23,10656,3712.975,4188.85,5106.6,7120,17531.5,31124.50000000005,49995.199999999975,89629.89999999992,2026-03-08
MG,24,11048,3982.9,4716.8,5612.299999999999,7434.5,18072.75,34662.8,55409.3,87660.0749999999,2026-03-15
MG,25,11604,4007.625,4667.8499999999995,5619.3,7759.75,19077.75,34513.60000000003,55925.29999999993,96671.8499999999,2026-03-22
MG,26,12149.5,4009.55,4837.4000000000005,5900.5,8007.25,19454.5,33551.299999999996,54306.89999999995,97877.14999999972,2026-03-29
MG,27,12204,4203.625,4746.5,5758.4,7966.75,20435.75,35287.20000000001,56134.149999999994,97355.8999999995,2026-04-05
MG,28,12059,4246.8,4960.8,5949.7,8116,19850.25,36193.1,56930.65,92106.02499999998,2026-04-12
MG,29,11410.5,4044.75,4641.4,5660.9000000000005,7762,18838.5,34729.9,53552.84999999999,85291.14999999979,2026-04-19
MG,30,10660,3784.8,4364.1500000000005,5311.8,7179.75,17586.75,32167.20000000001,47803.549999999996,76852.875,2026-04-26
MG,31,10067.5,3405.65,3835.3999999999996,4676.8,6656,15840,29245.400000000012,42679.149999999994,66107.82499999992,2026-05-03
MG,32,8574.5,3016.75,3518.75,4167.5,5830,13781.5,25278.100000000028,40228.74999999997,63753.74999999975,2026-05-10
MG,33,7201.5,2576.975,2954.5499999999997,3528.7999999999997,4858,11467.75,21428.800000000003,32782.35,51778.27499999986,2026-05-17
MG,34,5744,2030.7,2301.9,2786.7,3842.25,9266.25,16269.7,24859.099999999973,42558.09999999998,2026-05-24
MG,35,4474.5,1577.775,1854.95,2250.9,3011.75,7306.25,13020.1,20688.3,32976.84999999977,2026-05-31
