uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
CE,33,2027-05-23,803,245.95000000000002,302.85,385.8,548.75,1251.5,1845.3000000000004,2556.399999999997,3392.199999999999
CE,34,2027-05-30,739,248.975,297,360,509,1135.5,1824.1000000000001,2387.3999999999996,3096.949999999995
CE,35,2027-06-06,717,225.875,277.75000000000006,343.9,493,1108.5,1687.2000000000003,2214.5999999999995,2921.099999999994
CE,36,2027-06-13,666,223.975,256,313,447,1043.25,1609.800000000001,2312,2934.2499999999986
CE,37,2027-06-20,624,185,228,287.9,407,959,1502,1933.1,2403.2749999999933
CE,38,2027-06-27,569,183.975,221,273,384,899.25,1378.4000000000005,1900.1499999999999,2532.075
CE,39,2027-07-04,520,159,191.95,232,337,815,1268.5000000000007,1669.2499999999998,2164.124999999999
CE,40,2027-07-11,481,153.975,182,219.8,320.75,751,1142.3000000000004,1581.2499999999998,2118.7999999999956
CE,41,2027-07-18,442,135.975,161,200,294,698,1103.4000000000005,1542,2026.2249999999988
CE,42,2027-07-25,407,119.92500000000001,151,187,271,642,1023.2000000000003,1437.1499999999999,1853.749999999996
CE,43,2027-08-01,364,107,136,169.8,245.75,587.25,933.4000000000005,1232.2999999999997,1639.6499999999965
CE,44,2027-08-08,337,100.975,126,153,224.75,555,839,1145.8999999999992,1564.0249999999999
CE,45,2027-08-15,314.5,95,113.95,146,209,494,789.1000000000001,1050.05,1481.2249999999988
CE,46,2027-08-22,273,76.94999999999999,99.95,124.9,176,428,668.2000000000003,889.0999999999999,1233.5749999999969
CE,47,2027-08-29,248,72.94999999999999,89,110,161,379.25,612,814.05,1048.4249999999977
CE,48,2027-09-05,213,62.975,78,99,141,346.25,568.4000000000005,746.05,950.0749999999996
CE,49,2027-09-12,187,53,67,84,124,304,483.10000000000014,658.0999999999999,876.0999999999995
CE,50,2027-09-19,165,49,59,77,108,263,419.2000000000003,580.05,740.0249999999999
CE,51,2027-09-26,148,41,51,64,95,231,383.10000000000014,517.0999999999999,725.0499999999997
CE,52,2027-10-03,137,39,48,60,87,219,339,451.0999999999999,680.4749999999974
CE,53,2027-10-10,121,35,41,51,77,191,308.10000000000014,423,576.1499999999992
DF,1,2026-10-11,105,5,7,13,39,268.25,599.1000000000001,987.2999999999997,1583.6749999999963
DF,2,2026-10-18,107,4,8,15,40,264.25,612.1000000000001,1057.9499999999991,1848.0749999999996
DF,3,2026-10-25,107,5,9,15,39.75,264.25,640,1126.3999999999996,1717.0499999999997
DF,4,2026-11-01,110,4,7,15,43,277.25,659,1125.5499999999995,1729.349999999998
DF,5,2026-11-08,113,5,9,16,43,294,686.1000000000001,1144.5499999999995,2014.2749999999985
DF,6,2026-11-15,127,5,9.950000000000003,17,47,317.75,750.700000000001,1190.9499999999991,1788.2249999999933
DF,7,2026-11-22,137,6,11,19,50.75,342,764.1000000000001,1352.999999999999,2267.0999999999995
DF,8,2026-11-29,151,7,11.950000000000003,20.900000000000006,56,358.25,862.2000000000003,1415,2098.349999999998
DF,9,2026-12-06,158.5,7,11.950000000000003,23,61,404.25,967.1000000000001,1718.4499999999996,2840.2999999999984
DF,10,2026-12-13,192,7,13,25,66.75,489.25,1125.2000000000003,1755.049999999999,2911.9749999999894
DF,11,2026-12-20,193.5,8.975000000000001,15.950000000000003,29.900000000000006,72,531,1192.800000000001,1938.1999999999998,3270.949999999995
DF,12,2026-12-27,250.5,10,17,30.900000000000006,90,611.75,1418.3000000000004,2471.15,4243.399999999992
DF,13,2027-01-03,280,13,22,40,104,734.75,1689.9000000000026,3011.5499999999984,4553.749999999996
DF,14,2027-01-10,323.5,13,25,43.900000000000006,122,835.25,1983.3000000000018,3327.05,5516.249999999998
DF,15,2027-01-17,410,18,31,58.900000000000006,151,1057.5,2449.7000000000007,4042.4999999999973,6795.899999999995
DF,16,2027-01-24,459.5,24,35.95,67,180,1269.25,2693,4496.4,7258.599999999991
DF,17,2027-01-31,555.5,28.975,45.95,78.9,195.75,1395.5,3163.1000000000026,5299.149999999999,8414.399999999992
DF,18,2027-02-07,619.5,31,50.95,90.9,234,1533.75,3500.300000000002,5481.999999999997,9266.77499999999
DF,19,2027-02-14,660.5,32.975,59,101,248,1671.25,3775.1000000000004,6236.899999999996,10152.149999999987
DF,20,2027-02-21,692,28.975,49.95,99,254.5,1764.25,3987.2000000000007,6835.699999999997,11975.449999999986
DF,21,2027-02-28,722,33.975,62.95,103,263.25,1894.5,4239.800000000003,7521.799999999999,12141.874999999985
DF,22,2027-03-07,736,31,51,106.9,281,1956.5,4315.000000000002,7531.5999999999995,12451.674999999941
DF,23,2027-03-14,803.5,33.975,55,114.9,311.75,1917.5,4298.300000000007,7331.949999999999,11768.749999999996
DF,24,2027-03-21,802.5,35.975,70,119.9,288.5,2118.75,5041.5000000000055,8706.549999999997,13270.074999999984
DF,25,2027-03-28,813,37,64.95,121,299,2064.75,5013.2,7828.799999999989,12565.474999999993
DF,26,2027-04-04,861.5,37,65,113,293,2175.5,4895.400000000002,8702.399999999996,14032.399999999976
DF,27,2027-04-11,841.5,42.95,65.95,116,301,2112.25,5041.4000000000005,8524.149999999998,13746.274999999987
DF,28,2027-04-18,822,36.975,68.95,116.9,315.75,2111,4567.1,8173.199999999995,12305.249999999987
DF,29,2027-04-25,834,42,69,115.9,315,2151,5053.700000000003,8534.55,13819.024999999978
DF,30,2027-05-02,827,35,56,108,314.75,2090,4748.400000000003,8070.499999999998,12777.59999999998
DF,31,2027-05-09,770.5,44,62,107,268,1873.25,4614.700000000002,7533.649999999998,12963.15
DF,32,2027-05-16,742.5,37.975,57,105.9,269,1866,4277.2,7365.649999999996,12411.474999999964
DF,33,2027-05-23,689,35,52,95,259.75,1736,4376.500000000002,6581.199999999994,10026.474999999986
DF,34,2027-05-30,613.5,24.975,40,84.9,227.75,1527.25,3532.900000000007,5943.35,9725.024999999994
DF,35,2027-06-06,521.5,23,39,70.9,188,1289.25,3049.5000000000073,5078.599999999998,7457.324999999999
DF,36,2027-06-13,431.5,18,32,62,158.75,1106,2652.500000000001,4279.25,6781.075
DF,37,2027-06-20,342,16,25,45,123.75,833,1988.0000000000014,3450.199999999997,6068.824999999995
DF,38,2027-06-27,260,11,19,40,99,682.25,1609.2000000000003,2614.2999999999997,4290.1
DF,39,2027-07-04,211.5,9,16,29.900000000000006,79,547.5,1278.1000000000001,2079.2999999999997,3100.6249999999964
DF,40,2027-07-11,175,7,13,24,64,436,947.1000000000001,1670.4999999999995,2820.974999999989
DF,41,2027-07-18,151.5,5.975000000000001,10,21,53,357,831,1395.8999999999992,2300.124999999999
DF,42,2027-07-25,130,5,9,18,46,322.25,721.2000000000003,1236.3999999999996,1915.2749999999985
DF,43,2027-08-01,110,5,9,17,42,296.25,647.4000000000005,1069.5999999999995,1629.5249999999971
DF,44,2027-08-08,97.5,4,8,14,37.75,252.25,566.1000000000001,985.05,1616.2749999999985
DF,45,2027-08-15,94.5,3.9750000000000014,6,12.900000000000006,35,247.25,566.1000000000001,955,1542.0749999999996
DF,46,2027-08-22,95,5,7,14,36,248.5,550.3000000000004,931.0999999999999,1485.6749999999963
DF,47,2027-08-29,94.5,4,7,13.900000000000006,37,247.25,542,975.05,1536.749999999996
DF,48,2027-09-05,93,4,6.950000000000003,14,35,251,570.1000000000001,930.4499999999996,1551.2249999999933
DF,49,2027-09-12,97,4,7,14,36,251.25,582.3000000000004,943.2999999999997,1445.0499999999997
DF,50,2027-09-19,100,4,8,14,40,251.25,566,972.8999999999992,1578.0499999999997
DF,51,2027-09-26,99.5,4,8,14.900000000000006,39,250,595.1000000000001,1041.1999999999998,1569.5749999999969
DF,52,2027-10-03,99,4,7,15,37,257.25,614.2000000000003,1088.4499999999978,1689.0999999999995
DF,53,2027-10-10,100,4,8,14,35,246,618.1000000000001,1018.4999999999995,1588.0249999999999
ES,1,2026-10-11,227,11,17.950000000000003,30,80,706.25,2114,5383.25,10508.274999999976
ES,2,2026-10-18,270.5,13.975000000000001,23,41,96,760.25,2264,4629.949999999999,11595.49999999993
ES,3,2026-10-25,315.5,12,22,40,105.75,921,2667.600000000003,5830.9,12019.224999999971
ES,4,2026-11-01,346.5,15,28.950000000000003,49,120.75,1013,3018.0000000000027,6556.099999999995,13985.674999999921
ES,5,2026-11-08,381,18,33,56.900000000000006,140,1180,3503.4000000000005,7008.4,15808.649999999921
ES,6,2026-11-15,425,20,35,62,161,1304.75,3956.200000000014,8192.449999999999,18211.549999999905
ES,7,2026-11-22,493.5,21.975,35,69,182,1446,4276.60000000002,10634.099999999999,21071.57499999988
ES,8,2026-11-29,550,25.975,45,82,195,1705.75,4655.400000000013,9961.15,21675.624999999975
ES,9,2026-12-06,618,27.975,47.95,83,217.75,1658.25,5350.800000000002,10863.249999999989,19816.12499999998
ES,10,2026-12-13,683.5,32.975,55.95,100,232,1982.25,5850.90000000001,12706.849999999966,24944.624999999996
ES,11,2026-12-20,708,36,54.95,90,249,2062.75,6332.900000000016,13621.5,25709.12499999993
ES,12,2026-12-27,742,40.95,62,105,285.75,2215,6927.2000000000135,13901.949999999966,28187.49999999995
ES,13,2027-01-03,754,34,61,120.80000000000001,273,2247.25,6892.500000000002,15163.75,33910.44999999986
ES,14,2027-01-10,874,41.975,70,121.9,288.75,2581,8213.4,17008.05,31617.37499999988
ES,15,2027-01-17,941.5,42.975,69.95,131,345,2572.5,7551.1,16878.349999999984,35052.94999999983
ES,16,2027-01-24,976,45.975,73.95,134.9,333,2885.25,8720.5,17451.699999999997,38464.624999999745
ES,17,2027-01-31,1003,54.975,88.95,164.9,356.75,2858,8684.80000000001,20988.499999999978,44758.49999999993
ES,18,2027-02-07,1050,55,92.95,154,387.75,3024.25,9490.600000000006,17657.749999999975,34232.27499999967
ES,19,2027-02-14,1107,57,93,158,391.75,3344.75,9258.400000000007,19839.199999999993,41830.199999999924
ES,20,2027-02-21,1168.5,63,96,173.9,439.75,3382,9626.1,19534.249999999993,38433.174999999974
ES,21,2027-02-28,1091.5,61.975,102,168.9,389.75,3416.25,10856.500000000018,21268.049999999996,47536.32499999978
ES,22,2027-03-07,1241,60.925000000000004,101,178.9,433,3469,9533.700000000012,21442.199999999964,55090.074999999975
ES,23,2027-03-14,1092.5,52.975,96.95,168.9,395.75,3200.25,10600.100000000008,20820.299999999992,46679.27499999989
ES,24,2027-03-21,1151.5,57.975,94,163,414.75,3344.75,9760.300000000007,21554.749999999996,49376.22499999998
ES,25,2027-03-28,1108,54.925000000000004,96.95,166.9,398.75,3142.25,9650.90000000002,19340.699999999997,39640.64999999998
ES,26,2027-04-04,1087.5,54.975,93,162,400.75,2941,8433.700000000003,19159.39999999998,40909.44999999978
ES,27,2027-04-11,1020.5,52.975,87.95,142.9,344.5,2904.5,8755.900000000001,18841.199999999997,47021.94999999957
ES,28,2027-04-18,950,51,82.95,143,338,2786.25,8223.6,15829.899999999996,34699.02499999998
ES,29,2027-04-25,910,41,66,124,322.5,2671.25,7842.4000000000015,18500.899999999998,39343.27499999979
ES,30,2027-05-02,849,40,67,117.9,297,2457.75,6860.100000000002,16559.349999999995,27170.07499999996
ES,31,2027-05-09,732.5,40,57.95,107.9,275.75,2174.5,6596.000000000013,13898.399999999996,26515.599999999828
ES,32,2027-05-16,717.5,36,59,107,264.75,2133,6000.200000000001,12944.2,24301.999999999938
ES,33,2027-05-23,639.5,35,59.900000000000006,103,243,1720.5,5511.100000000004,12553.799999999994,26601.87499999994
ES,34,2027-05-30,580.5,29.975,48,83,214,1730.25,4825.600000000006,9428.249999999989,20446.949999999968
ES,35,2027-06-06,513,22.975,40,78.80000000000001,189.75,1505,4291.600000000001,9217.049999999997,20327.149999999994
ES,36,2027-06-13,456,26.975,40,64,165,1303.25,3869.3,9007.55,18991.324999999993
ES,37,2027-06-20,403.5,21,34,63,145,1140.25,3350.300000000003,7597.8499999999985,15818.724999999986
ES,38,2027-06-27,357.5,20,29,49,131,1071.75,3120.1000000000017,6690.749999999998,13411.224999999999
ES,39,2027-07-04,328.5,16,25.950000000000003,45,111,921,2785.7000000000025,5242.549999999999,13198.799999999996
ES,40,2027-07-11,293,14.975000000000001,22,41,100,817.75,2317.5000000000005,4575.749999999999,10660.87499999999
ES,41,2027-07-18,246,12,21,36,90,695.75,2197.0000000000014,5038.399999999992,9878.149999999978
ES,42,2027-07-25,210,9,16,31,81,622.25,1823.6000000000008,3842.599999999996,8106.1749999999665
ES,43,2027-08-01,195.5,9,14.950000000000003,25,68,563,1766.3000000000004,3479.15,7493.799999999974
ES,44,2027-08-08,177,7.975000000000001,13,25,66,514,1534.1000000000001,3412.8499999999995,6673.824999999973
ES,45,2027-08-15,164,7.975000000000001,13.950000000000003,23,57,470.5,1330.1000000000029,2951.5,5858.849999999973
ES,46,2027-08-22,153,6,11,22,53,477,1250,2552.2,5469.299999999983
ES,47,2027-08-29,143,6,12,20,47,414.75,1258.3000000000004,2619.0999999999976,5000.374999999938
ES,48,2027-09-05,134.5,7,11,18.900000000000006,45,401.25,1186.800000000001,2434.6999999999994,5618.599999999997
ES,49,2027-09-12,140,5,9,19.900000000000006,50,418,1309.3000000000004,2719.3999999999996,5595.34999999996
ES,50,2027-09-19,155,7,13,22,53,457.75,1348.3000000000004,3146.049999999999,5867.1999999999825
ES,51,2027-09-26,166,7,11,24,64,528.25,1472.1000000000042,3219.2,7017.749999999996
ES,52,2027-10-03,200,8,14,27,69,547.25,1719.700000000001,3605.399999999998,7426.949999999978
ES,53,2027-10-10,221,11,17,32,76.75,639.25,2079.2000000000003,3896.349999999999,7744.949999999979
GO,1,2026-10-11,653,313,354,400,505.75,858.25,1118.1000000000001,1320,1532.0749999999996
GO,2,2026-10-18,670,316.975,359.95,416.9,517,873.25,1128.1000000000001,1370.05,1545.0749999999996
GO,3,2026-10-25,695,325.90000000000003,367,425,542,899.25,1178,1387.05,1541.0749999999996
GO,4,2026-11-01,732,348.95,395.95,456.9,560,977.5,1237,1469.05,1648.0999999999995
GO,5,2026-11-08,783.5,353.97499999999997,406.95000000000005,475.9,603.75,1022.25,1299.1000000000001,1550.1,1816.2499999999986
GO,6,2026-11-15,848.5,406.97499999999997,463,531.9,661.75,1108.25,1441.2000000000003,1670,1952.199999999999
GO,7,2026-11-22,939,419.92499999999995,480,560,712,1225,1542.2000000000003,1782.05,2061.149999999999
GO,8,2026-11-29,995.5,456.85,523.95,602.9000000000001,770,1272.5,1653.2000000000003,1883,2227.2999999999984
GO,9,2026-12-06,1028.5,482.975,550,627,802.75,1342,1747.5000000000007,2046.1499999999999,2441.1499999999996
GO,10,2026-12-13,1098.5,531.9499999999999,589.95,668.8,848,1429,1860.2000000000003,2249,2647.399999999998
GO,11,2026-12-20,1172,547.85,616,703.9,902.5,1529,1956,2246.05,2596.0999999999995
GO,12,2026-12-27,1325.5,623.975,715.9000000000001,821.8000000000001,1021,1747,2323.3000000000006,2723.3999999999996,3094.2999999999984
GO,13,2027-01-03,1645.5,748,847.95,1001.6999999999999,1271,2120.75,2761.900000000001,3334.25,3749.0999999999995
GO,14,2027-01-10,2028,963.975,1092,1229.9,1539.75,2617.25,3327.700000000001,3973.0999999999995,4431.099999999993
GO,15,2027-01-17,2436.5,1132.975,1307,1503,1915,3166.25,4117.800000000001,4894.499999999998,5685.374999999998
GO,16,2027-01-24,2868.5,1360.95,1566.8,1774.8999999999999,2230.75,3769,4797.2,5755.15,6684.374999999993
GO,17,2027-01-31,3344.5,1586.875,1797,2015.8,2581,4363,5559.700000000001,6650.15,7412.049999999994
GO,18,2027-02-07,3666,1783.9,1952.8500000000001,2284.4,2850.75,4892.75,6288.700000000001,7307.5,8388.549999999997
GO,19,2027-02-14,4062.5,1870.825,2121.95,2453,3119.75,5274,6897.5000000000055,8066.049999999999,9283.574999999997
GO,20,2027-02-21,4247,1953.9,2201.7000000000003,2584.2999999999997,3223,5467.5,7015,8324.449999999999,9725.624999999996
GO,21,2027-02-28,4426.5,2119.4500000000003,2382.9,2741.8,3471.75,5809.25,7406.000000000001,8743.999999999998,10391.025
GO,22,2027-03-07,4584.5,2098.85,2403.8500000000004,2797.5,3482,5984,7640.100000000003,9064.599999999999,10591.175
GO,23,2027-03-14,4749.5,2204.8,2518.8999999999996,2885.8,3607.25,6246.5,8205.4,9487.999999999998,11146.1
GO,24,2027-03-21,4819.5,2249.85,2526.4500000000003,2966.3,3729.75,6445.75,8228.1,9900.65,11763.674999999997
GO,25,2027-03-28,4931,2297.975,2620.55,2933.9,3799.5,6370.75,8370.000000000002,9803.05,11480.274999999992
GO,26,2027-04-04,5023.5,2323.875,2661.7999999999997,3060,3828.5,6492.25,8308.7,9891.3,11202.824999999995
GO,27,2027-04-11,4905.5,2349.75,2685.55,3099.8,3870.5,6376.5,8410.1,9972.55,11567.074999999999
GO,28,2027-04-18,5007,2282.975,2546.8,3061.7,3829.75,6492.75,8254.7,9777.75,11478.05
GO,29,2027-04-25,4763,2239,2579.7,2993.9,3724.5,6183.5,8035.4000000000005,9308.400000000001,11226.62499999998
GO,30,2027-05-02,4542,2166.825,2449.8999999999996,2845,3534.75,6031.75,7791.500000000003,9208.599999999999,10576.849999999984
GO,31,2027-05-09,4312,2039.875,2326.75,2654.9,3341.75,5701.75,7224.100000000004,8443.849999999997,9572.050000000001
GO,32,2027-05-16,3817.5,1768.95,2058.75,2346.3,2990.75,5054.25,6508.800000000001,7687.05,8766.175
GO,33,2027-05-23,3393.5,1644.825,1857.65,2109.9,2653.75,4420.25,5776.200000000002,6581.949999999998,7868.049999999999
GO,34,2027-05-30,2949,1321.475,1498.9,1756.9,2264,3790,4910.1,5673.5999999999995,6634.499999999998
GO,35,2027-06-06,2471,1178.95,1353.9,1550.8,1917.75,3257.25,4297.2,5157.4,5998.399999999998
GO,36,2027-06-13,2106.5,980.95,1111.9,1267,1621,2753.25,3551.0000000000014,4187.799999999999,4718.949999999994
GO,37,2027-06-20,1754,804.95,921,1078.9,1350.75,2304.25,2897,3407.05,3865.574999999997
GO,38,2027-06-27,1443,667.975,745,869.8000000000001,1099.5,1882.5,2502.2000000000003,2961.5999999999995,3417
GO,39,2027-07-04,1187.5,561,635.9000000000001,726.9000000000001,918,1565.25,2016.4000000000005,2413.0499999999997,2739.399999999998
GO,40,2027-07-11,990.5,466,538,618,768.75,1318,1718.1000000000001,2011,2253.0999999999995
GO,41,2027-07-18,864.5,406.84999999999997,447,527.9,674,1124.25,1469.800000000001,1767,2053.4499999999975
GO,42,2027-07-25,757.5,364.975,402.90000000000003,459,582.75,992,1261.2000000000003,1465.1,1747.2499999999986
GO,43,2027-08-01,690,328.975,370.95000000000005,418,533,907,1180.2000000000003,1405.05,1636.174999999999
GO,44,2027-08-08,656.5,317.975,357,406.90000000000003,510,865,1101.1000000000001,1277.1,1519.749999999996
GO,45,2027-08-15,633,278.97499999999997,324.95,374.90000000000003,481,811.25,1026.1000000000001,1236,1442.0749999999996
GO,46,2027-08-22,598,267,314,366,473,782,1016.1000000000001,1188.05,1395.0499999999997
GO,47,2027-08-29,593,268.975,307,355.9,451,773,997,1177.1,1321.8749999999952
GO,48,2027-09-05,588,278.97499999999997,311,362,460.75,769.25,999,1204.05,1390
GO,49,2027-09-12,600,279.975,317.95000000000005,366.90000000000003,462,781,1000,1155.05,1386.4249999999977
GO,50,2027-09-19,614.5,282.975,327.95,376,475,808.25,1030.2000000000003,1233.1,1416.199999999999
GO,51,2027-09-26,626,291,336,383,484,814.25,1056.3000000000004,1303.05,1452.0249999999999
GO,52,2027-10-03,639,295,338.85,394.90000000000003,493,826.25,1063,1259.1999999999998,1458.349999999998
GO,53,2027-10-10,645.5,298,345,400,503,845.25,1095.2000000000003,1268.05,1424
MA,1,2026-10-11,26,5,7,9,16,45,75,109.04999999999995,177.0749999999996
MA,2,2026-10-18,27,5,6,9,15,46,76,107.04999999999995,157.09999999999945
MA,3,2026-10-25,25,4.975000000000001,6,9,15,45,76.10000000000014,105,135.02499999999986
MA,4,2026-11-01,26,5,6.950000000000003,9,15,43.25,76,108.04999999999995,155.04999999999973
MA,5,2026-11-08,27,5,6.950000000000003,9,16,44,74.10000000000014,101,139.02499999999986
MA,6,2026-11-15,28,5,6,9,15,45,74,102,132.02499999999986
MA,7,2026-11-22,28,5,7,10,17,45,72.10000000000014,98.04999999999995,135.02499999999986
MA,8,2026-11-29,26.5,5,7,10,16,45,75.10000000000014,103,141.02499999999986
MA,9,2026-12-06,28,6,7,11,16,46,74,104,139
MA,10,2026-12-13,30,6,8,10,18,48,76,108,152.0749999999996
MA,11,2026-12-20,32,6,9,12,19,53,88,121.04999999999995,158.0749999999996
MA,12,2026-12-27,40,9,11,15,24,67,106,139.0999999999999,177.02499999999986
MA,13,2027-01-03,55,11,15,20,33,91,148.10000000000014,207.04999999999995,271.0749999999996
MA,14,2027-01-10,75,16,22,28,47,121.25,203,265.14999999999986,354.1999999999989
MA,15,2027-01-17,102,22.975,30,39,63,168,268,359,479.17499999999905
MA,16,2027-01-24,132,33,40.95,51,80,214,338,472.1999999999998,638.1249999999993
MA,17,2027-01-31,162,39.975,50,66,104,260,423.10000000000014,574.1499999999999,725.0249999999999
MA,18,2027-02-07,202,45,59,81.9,124,336,513.1000000000001,704.0999999999999,948
MA,19,2027-02-14,241,59,76,99,148,380.25,599,800.1999999999998,1017
MA,20,2027-02-21,261,61,82,107.9,167,428,692,924.05,1179.4749999999974
MA,21,2027-02-28,277,66,85,110.9,176,454,740.1000000000001,978.1499999999999,1278.0749999999996
MA,22,2027-03-07,286,70.97500000000001,89,117,183,479.25,764.1000000000001,1010.1499999999999,1249.0999999999995
MA,23,2027-03-14,297.5,68,88.95,118,184,469,739,1012.2499999999998,1281.4749999999974
MA,24,2027-03-21,291,66,85,118,187,459.75,742.1000000000001,975,1328.349999999998
MA,25,2027-03-28,283.5,65,85,110,175.75,466,758,981.0999999999999,1215.3249999999982
MA,26,2027-04-04,280,68.975,86.9,110.9,173,457.25,719.4000000000005,982.05,1337.0499999999997
MA,27,2027-04-11,263.5,63.975,81.95,105,161.75,442,682,885.3999999999996,1236.6249999999966
MA,28,2027-04-18,253,58,74,98,157.75,409.25,635.1000000000001,888.0999999999999,1184.0749999999996
MA,29,2027-04-25,234,57,71.95,92,148,378.25,634.1000000000001,848.4499999999996,1113.2999999999984
MA,30,2027-05-02,213,51,63,84,131,343.25,571.4000000000005,789.1499999999999,982.5249999999971
MA,31,2027-05-09,193.5,46,59,75.9,116,315.5,508.10000000000014,736.05,959.0499999999997
MA,32,2027-05-16,166,39,49,64,103.75,275,461.3000000000004,603.0999999999999,808
MA,33,2027-05-23,146.5,33,43.95,59,91,245,404,526.05,636.2749999999985
MA,34,2027-05-30,131,28,39,51.900000000000006,78,211,338.10000000000014,468.14999999999986,620.1999999999989
MA,35,2027-06-06,108,26.975,34,44,68,180.25,283,376.04999999999995,528.0999999999995
MA,36,2027-06-13,98,24,30,39,62,159,255.10000000000014,349.04999999999995,487.1499999999992
MA,37,2027-06-20,84,18,24,33,51,137,220.10000000000014,310.0999999999999,408.02499999999986
MA,38,2027-06-27,74.5,16,21,27,45,121.25,210,277.04999999999995,385
MA,39,2027-07-04,67,16,20,27,40.75,108,183.10000000000014,241.04999999999995,329.1249999999993
MA,40,2027-07-11,60,12,15.950000000000003,21,35,98,159,219,292
MA,41,2027-07-18,55,12,16,21,33,97,158,219,330.1249999999993
MA,42,2027-07-25,51,9,14,19,30,84,146.10000000000014,198.04999999999995,275.02499999999986
MA,43,2027-08-01,46,9,12,18,28,78,137,195.04999999999995,273
MA,44,2027-08-08,44,9,11,15,26,75,123,176.04999999999995,268.02499999999986
MA,45,2027-08-15,40.5,8,10,14,24,70,116,175.0999999999999,255.0749999999996
MA,46,2027-08-22,38,7,10,13,23,66.25,117,158.0999999999999,251.09999999999945
MA,47,2027-08-29,36,6,9,13,21,62,108,149.04999999999995,199.0749999999996
MA,48,2027-09-05,34,7,9,12,20,56,97,139.04999999999995,191.04999999999973
MA,49,2027-09-12,31,6,7.950000000000003,11,18,54.25,94,141,194.04999999999973
MA,50,2027-09-19,29,5,7,10,18,52,91,128.04999999999995,179.02499999999986
MA,51,2027-09-26,28,5,8,10,17,48.25,81,113.04999999999995,159.0749999999996
MA,52,2027-10-03,27,5,7,9,16,46,81,112,147
MA,53,2027-10-10,26,4,6,8,15,45.25,81,115.04999999999995,153.04999999999973
MG,1,2026-10-11,716,257.97499999999997,298.95000000000005,356,470.75,1195.25,2185.1000000000004,3534.1499999999996,5470.199999999999
MG,2,2026-10-18,767,273.97499999999997,312.95,381.9,515,1302,2447.6000000000013,3739.5999999999995,5576.474999999998
MG,3,2026-10-25,806.5,284.975,336,398,542,1328.25,2532.900000000003,4274.4,6138.674999999991
MG,4,2026-11-01,870.5,313,349.95000000000005,432,595,1423.25,2889.800000000001,4514.799999999999,6502.349999999988
MG,5,2026-11-08,958,337.97499999999997,394.95000000000005,462.90000000000003,638.5,1549,2948.7000000000007,4626.449999999997,6866.075
MG,6,2026-11-15,1035.5,372.9,425.95,502.90000000000003,711.5,1748,3276.7000000000007,4888.7999999999975,7456.774999999996
MG,7,2026-11-22,1155.5,412.95,479.95,557.9,770,1867.25,3639.9000000000024,5647.15,8504.749999999975
MG,8,2026-11-29,1318,445.975,529.9499999999999,641.9,879,2133.25,3993.4000000000033,6252.399999999999,9438.52499999999
MG,9,2026-12-06,1388.5,498.95,578.95,702.9000000000001,947.75,2250.25,3999.700000000001,6521.15,10004.974999999962
MG,10,2026-12-13,1553.5,564.975,661.95,775,1054.5,2517.75,4940.000000000002,7427.099999999997,11643.349999999977
MG,11,2026-12-20,1714,629,712.8000000000001,845,1163,2822,5153.700000000005,8219.749999999995,14963.624999999985
MG,12,2026-12-27,2031.5,714,839.95,1004.8,1371.75,3361.5,6281.100000000003,10004.099999999999,13586.249999999956
MG,13,2027-01-03,2502,949.95,1085.9499999999998,1258.2,1687.75,4010.5,7139.4000000000015,11430.449999999992,18518.324999999993
MG,14,2027-01-10,3171,1112.95,1278.95,1522.5,2145.75,5091.5,9122.500000000004,13149.8,19055.57499999998
MG,15,2027-01-17,3923,1472.8999999999999,1664,1949,2575.5,6107.25,10665.100000000006,16694.3,25608.774999999998
MG,16,2027-01-24,4739.5,1769.675,2016.8,2383.9,3190.75,7488.5,13882.100000000004,20688.2,32785.299999999996
MG,17,2027-01-31,5803,1999.725,2386.8,2850.3999999999996,3893,9336.75,16125.300000000003,23119,38296.274999999994
MG,18,2027-02-07,6722,2407.85,2908.25,3380.7000000000003,4593.5,10838.25,19361,29029.999999999975,43981.974999999926
MG,19,2027-02-14,7682.5,2878.25,3282.9,3880.7,5260.75,12274.75,21175.5,32194.799999999992,47340.57499999999
MG,20,2027-02-21,8388.5,3234.6,3703.8500000000004,4374.9000000000005,5843.5,13862.5,24805.00000000002,39088.39999999999,61127.92499999978
MG,21,2027-02-28,9482.5,3540.35,4093.25,4806.8,6551.75,15127.5,27424.500000000025,40445.34999999999,59276.22499999946
MG,22,2027-03-07,10268.5,3638.65,4285.8,5200.9,6914,16218.25,29158.70000000005,43839.25,58871.22499999972
MG,23,2027-03-14,11058.5,3971.475,4505,5392.4,7425.5,17525,31854.700000000023,49183.799999999974,73337.49999999968
MG,24,2027-03-21,11663,4159.575,4852.4000000000005,5755.700000000001,7685,18712,31402.800000000032,51899.799999999996,68619.77499999985
MG,25,2027-03-28,11762.5,4379.85,5103.6500000000005,6076.8,8096.5,19502,34029.9,54003.29999999999,74590.92499999983
MG,26,2027-04-04,12409,4297.450000000001,5097.700000000001,6119.799999999999,8260,19532.5,34939.40000000003,53210.79999999995,85144.04999999948
MG,27,2027-04-11,12039.5,4370.875,4989.950000000001,6005.8,8199.75,19584.5,37335.8,52642.49999999999,78741.375
