uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
CE,33,973.5,300.925,378.95000000000005,461,649.75,1471,2328.800000000001,3266.1499999999987,4295.699999999996,2025-05-18
CE,34,917.5,283.975,349.95000000000005,429.9,626,1438,2239.4000000000005,3156,3903.3749999999977,2025-05-25
CE,35,860.5,274.95,334.95000000000005,407.9,573.75,1367.25,2170.800000000001,2886.4999999999995,4229.274999999999,2025-06-01
CE,36,806,249.95,296.95,366,531,1259.75,2006.1000000000001,2754.2499999999986,3817.1749999999993,2025-06-08
CE,37,770.5,233,292,355,499.75,1217.5,1890.5000000000007,2538.1,3311.124999999999,2025-06-15
CE,38,719.5,227.975,268.9,322.90000000000003,471.75,1085.75,1720.1000000000001,2328.1,3126.149999999999,2025-06-22
CE,39,661,203.975,253,300.9,432,1018,1610.5000000000007,2284.749999999999,2837.224999999999,2025-06-29
CE,40,616.5,185.975,218,277.9,396.75,945.25,1488.0000000000014,2081.05,2779.0999999999995,2025-07-06
CE,41,543.5,163.975,199,248,365.75,831.5,1351.4000000000005,1933.4999999999995,2572.6499999999965,2025-07-13
CE,42,502,152,179.95,220,318.5,779,1242.3000000000004,1743.1999999999998,2315.0999999999995,2025-07-20
CE,43,452,132,158,203,296,711.25,1168.5000000000007,1663.05,2085.149999999999,2025-07-27
CE,44,397,121,150,189,271.75,634,995,1356.05,1874.2249999999988,2025-08-03
CE,45,361,106.95000000000002,129,158.9,232.75,565.75,900.2000000000003,1274.3999999999996,1704.1249999999993,2025-08-10
CE,46,304,87,113.95,139,198,496,789,1069.1499999999999,1371.2999999999984,2025-08-17
CE,47,275,79.975,98,122,179,421.25,675.1000000000001,935.2499999999998,1330.1249999999993,2025-08-24
CE,48,241,70,86,107,155,377,621,861.2499999999998,1171.2999999999984,2025-08-31
CE,49,206.5,59,72.95,94,134,339,548.2000000000003,763.1499999999999,1000.0249999999999,2025-09-07
CE,50,184,53,64,82,120.75,293.25,473.2000000000003,672.3999999999996,950.0249999999999,2025-09-14
CE,51,165.5,45,54.95,71,107,265,429.10000000000014,591.0999999999999,767.1499999999992,2025-09-21
CE,52,148,43,52,66,97,232,367,531.1499999999999,742.1999999999989,2025-09-28
DF,1,106,4,7,14,40,290,752.9000000000012,1340.1499999999999,2401.0999999999885,2024-10-06
DF,2,103,4,6,13,37,275,730.3000000000004,1305.8999999999992,2545.7249999999963,2024-10-13
DF,3,98,4,7,14,35,269,697.4000000000005,1179.1999999999998,2108.1249999999936,2024-10-20
DF,4,102,3,6,14,37,273.25,743.1000000000001,1338.05,2288.349999999998,2024-10-27
DF,5,105,3.9750000000000014,7,15,37,275.25,740.1000000000001,1384.4499999999996,2235.3499999999976,2024-11-03
DF,6,115,4,7,14,41,310.25,815,1485.4499999999996,2294.5749999999916,2024-11-10
DF,7,124,5,8,18,47,327,921,1610.199999999999,2508.6499999999965,2024-11-17
DF,8,141.5,5,9,19,51,387.25,1044,1891.2499999999998,2968.2749999999987,2024-11-24
DF,9,159,6,11.950000000000003,21,58,445.25,1183.1000000000001,2168.1,3413.9499999999953,2024-12-01
DF,10,185,7,13,25,67.75,498.25,1401.4000000000005,2398.999999999999,4354.1999999999825,2024-12-08
DF,11,215,8.975000000000001,17,31,79,606.5,1557.1000000000001,2848.2,4849.499999999992,2024-12-15
DF,12,256,10.975000000000001,18.950000000000003,37,95,693.5,1792,3033.399999999998,5443.5499999999965,2024-12-22
DF,13,322,13,22,43,120,895,2292.300000000003,4082.749999999998,6602.624999999969,2024-12-29
DF,14,378.5,17,26.950000000000003,53,144,1065,2882.800000000001,5023.2,8306.449999999997,2025-01-05
DF,15,475.5,16,33,62,171.75,1325.75,3354.9000000000024,5988.199999999997,10697.899999999996,2025-01-12
DF,16,552,25,43,74.9,200,1547,4058.600000000001,7223.1,12784.699999999973,2025-01-19
DF,17,642.5,26.950000000000003,51.900000000000006,89,241.75,1781.25,4901.100000000006,8547.099999999999,14557.499999999949,2025-01-26
DF,18,743,32,54.95,107.9,282.5,2042,5148.4000000000005,10197.15,17670.49999999996,2025-02-02
DF,19,835.5,29.975,57,110,300.75,2301.5,5631.000000000003,10846.3,19757.674999999985,2025-02-09
DF,20,857.5,34,59,111.9,343,2377.25,6468.000000000004,11391.899999999998,16418.849999999915,2025-02-16
DF,21,942.5,36.975,69,120.9,329.75,2596,6375.900000000003,11499.749999999998,18817.79999999992,2025-02-23
DF,22,947,35,65.95,133.9,352.75,2744.5,6524.3,10874.249999999984,19597.799999999985,2025-03-02
DF,23,951,37,64,131.9,359.75,2712,6947.4000000000015,12075.299999999997,20482.07499999998,2025-03-09
DF,24,970.5,41.975,68.75000000000001,144,365.75,2742.25,7471.100000000002,14255.949999999999,23779.424999999945,2025-03-16
DF,25,1031,37,76,151.9,381,2820.25,7689.2,14710.050000000001,22931.049999999974,2025-03-23
DF,26,1003,43.95,76,135.8,372,2804.75,7383.600000000001,14293.949999999997,24626.374999999993,2025-03-30
DF,27,1001.5,36.975,70,138.9,374.75,2822.75,7133.400000000006,12983.649999999998,24863.59999999993,2025-04-06
DF,28,1078.5,41.95,75.95,145,369.5,2891.25,7466.900000000005,13313.849999999979,22542.774999999958,2025-04-13
DF,29,1051,47.95,82,155,391.75,2694.5,7739.200000000001,13394.3,24095.574999999997,2025-04-20
DF,30,971,48,73,148.8,373,2722.25,6728.600000000002,12373.749999999998,19979.199999999953,2025-04-27
DF,31,1044,39,68,132,376,2654.5,7334.500000000001,13027.949999999997,20889.274999999896,2025-05-04
DF,32,910,38,64.95,134,345.75,2519.25,6564.600000000003,11835.55,16937.974999999973,2025-05-11
DF,33,844,35,61.900000000000006,128.9,331.25,2294.25,6145.2,10439.8,18799.899999999965,2025-05-18
DF,34,786,29.950000000000003,53,98,289,2208.25,5868.9000000000015,9993.399999999998,14762.175,2025-05-25
DF,35,688.5,29,53.95,96,260,1902.25,5244.600000000003,10006.949999999997,16626.524999999998,2025-06-01
DF,36,550.5,23.975,42.95,76.9,201,1555.25,4210.6,7563.699999999997,13005.899999999936,2025-06-08
DF,37,445,18,30.950000000000003,63.900000000000006,169,1208,3222.700000000002,6036.999999999999,9828.474999999988,2025-06-15
DF,38,349,14,28,51.900000000000006,137,975,2617,4920.3499999999985,7481.125,2025-06-22
DF,39,286.5,11,20,38,98.75,787.25,2101.3,3645.699999999998,5930.649999999997,2025-06-29
DF,40,227,9,18,30.900000000000006,85.75,652,1710.4000000000005,2969.0499999999984,4935.599999999986,2025-07-06
DF,41,188,9,15,29,69,507.5,1404.2000000000003,2578.9999999999973,4685.749999999991,2025-07-13
DF,42,155,7,11,21,60,458.5,1236.2000000000003,2164.05,3935.699999999996,2025-07-20
DF,43,142,6,10,18,54,409,1001.2000000000016,1755.5999999999976,3003.2749999999983,2025-07-27
DF,44,128.5,5,9,17,47,368,946.4000000000005,1630.7999999999993,2653.2999999999984,2025-08-03
DF,45,131.5,5,8,16.900000000000006,47,347.25,873.700000000001,1696.6499999999994,2869.3249999999985,2025-08-10
DF,46,127,4,9,16,45,332,943.4000000000019,1749.1499999999999,2535.424999999992,2025-08-17
DF,47,121,5,9,16.900000000000006,43,334.25,928.4000000000005,1733.4999999999995,2688.524999999997,2025-08-24
DF,48,120.5,4,8,16,43,347.25,915.5000000000007,1595.4999999999995,2492.899999999995,2025-08-31
DF,49,128.5,5,8,17,45,347,936.5000000000007,1669.049999999999,2804.899999999995,2025-09-07
DF,50,120,4,8,15,41,318.75,919,1604.2499999999989,2796.0249999999996,2025-09-14
DF,51,119,4,8,17,43,318,881.4000000000005,1507.8499999999992,2566.949999999995,2025-09-21
DF,52,115,5,9,16,42,315,826.4000000000005,1367.4999999999995,2527.3749999999977,2025-09-28
ES,1,272.5,42.975,55,81,145,535.25,1028.800000000001,1790.2999999999997,2772.149999999999,2024-10-06
ES,2,284.5,44,60,86,149.75,595,1166.6000000000008,1897.299999999998,3109.174999999988,2024-10-13
ES,3,311,51,68.95,96,162,638,1322.1000000000001,2145.3999999999996,3517.199999999999,2024-10-20
ES,4,330,56,76,100,170,684.25,1318.700000000001,2231.3,3249.2749999999933,2024-10-27
ES,5,375,55.975,76,111.9,199.75,725.25,1439.1000000000001,2316.4999999999995,3524.2499999999986,2024-11-03
ES,6,397.5,61,86.9,124,217.75,839.5,1615,2624.1,4035.649999999996,2024-11-10
ES,7,445,65.975,91.95,131,233.75,867.25,1756.3000000000004,2998,5551.474999999997,2024-11-17
ES,8,479.5,73.975,98,144.9,262,939.25,1939.200000000003,2978.0499999999984,5024.7499999999845,2024-11-24
ES,9,516,80.94999999999999,108.95,161,269,1028,2217.3000000000056,3512.3999999999996,5714.374999999987,2024-12-01
ES,10,549.5,91,121.95,165.9,290,1048.5,2153.500000000001,3717.5999999999995,5460.274999999988,2024-12-08
ES,11,622.5,100.975,130.95,185.9,322,1222.25,2410.600000000002,3991.5999999999985,6733.624999999985,2024-12-15
ES,12,666.5,105,139.95,204.8,357.5,1337.25,2595.500000000001,4128.549999999999,5825.799999999996,2024-12-22
ES,13,753.5,115.975,151,221.9,387,1505.75,2935.400000000002,4692.749999999998,6616.549999999986,2024-12-29
ES,14,853.5,136,172,243.9,429,1626.25,3165.800000000001,5322.199999999998,7672.974999999995,2025-01-05
ES,15,977,153.975,203,293.9,513.75,1916.75,3733.4000000000033,6112.549999999999,10782.199999999983,2025-01-12
ES,16,1045.5,163.9,215.95,331,547.75,2106,4132.200000000001,6521.699999999999,11697.67499999998,2025-01-19
ES,17,1147.5,179,242,341,598.25,2383.5,4691.000000000001,6966.049999999998,10727.57499999997,2025-01-26
ES,18,1283,200.975,271.95,388.79999999999995,692,2546,5091.800000000002,8528.999999999998,13083.54999999997,2025-02-02
ES,19,1395,242.875,311.9,436.9,749.75,2766.75,5518.7000000000035,8985.300000000001,14806.399999999927,2025-02-09
ES,20,1530,241,343.9,462.90000000000003,860.75,3144.25,5780.50000000001,9260.849999999999,15113.099999999995,2025-02-16
ES,21,1625.5,250,353,501.9,887,3182,6620.200000000003,10554.199999999997,15643.674999999992,2025-02-23
ES,22,1682.5,293.95000000000005,389.95000000000005,532,929,3549,6801.500000000007,10890.699999999999,16060.674999999987,2025-03-02
ES,23,1770,274.975,372.85,529.8,966.5,3429,6783.400000000005,11072.099999999988,16908.29999999993,2025-03-09
ES,24,1774,305.97499999999997,382.95000000000005,530.9000000000001,947,3518.5,6740.100000000002,10685.849999999999,17826.199999999993,2025-03-16
ES,25,1655.5,309.95000000000005,392.95,525.9,893,3186.25,6336.500000000001,10154.899999999998,18739.72499999999,2025-03-23
ES,26,1659.5,271.825,349.95000000000005,483.9,842.5,3229.25,6592.200000000002,10121.199999999993,16551.674999999996,2025-03-30
ES,27,1634.5,278.95,353.84999999999997,479.9,856,3083.25,6410.800000000001,9750.4,16457.025,2025-04-06
ES,28,1475,263.975,337,460.9,778.25,2965.25,5895.500000000001,9454.449999999993,14959.099999999891,2025-04-13
ES,29,1415.5,229.90000000000003,296.85,418,752.75,2831,5500.500000000001,9001.9,15448.3,2025-04-20
ES,30,1320,223.975,304,423.9,717.75,2598.5,5126.300000000006,8930.499999999998,13252.174999999988,2025-04-27
ES,31,1238,205.85000000000002,270,369,677,2360.5,5001.2000000000035,7706.3499999999995,11496.474999999997,2025-05-04
ES,32,1118.5,174.97500000000002,242.85000000000002,341,608.75,2197.75,4302.900000000004,6781.349999999995,11027.899999999985,2025-05-11
ES,33,1074.5,171.975,227.95,315.8,556.75,2097.5,4092.5000000000023,6753.0999999999985,10525.774999999985,2025-05-18
ES,34,968.5,173.97500000000002,204,289.9,511.75,1851.75,3799.3000000000047,6661.899999999999,10177.899999999963,2025-05-25
ES,35,877,141.95000000000002,201.95,272,458,1642.25,3469.900000000001,5869.399999999998,9861.299999999997,2025-06-01
ES,36,791.5,118.97500000000001,163,243.8,427,1524.25,3147.2000000000025,5290.399999999999,8340.05,2025-06-08
ES,37,725.5,113.95,155.95,218,378,1358.75,2657.300000000002,4602.4,7433.274999999999,2025-06-15
ES,38,646.5,99.95,136.95,199.9,340.75,1259.25,2612.2000000000016,4061.1499999999996,6287.9749999999785,2025-06-22
ES,39,583,99.975,120.95,172,307,1094,2195.7000000000007,3472.6499999999996,5823.924999999995,2025-06-29
ES,40,511.5,76.975,105.95,157.9,274,947.5,1928.700000000001,3139.05,4639.149999999999,2025-07-06
ES,41,438.5,80.975,107,146.9,233.75,913.5,1739.1000000000001,2614.299999999998,4258.075,2025-07-13
ES,42,391.5,61,80,118,207,758,1493.700000000001,2467.15,4156.5499999999975,2025-07-20
ES,43,340,59.975,79,110,186,693,1378.6000000000008,2375.45,3854.3749999999873,2025-07-27
ES,44,324.5,53,68.95,99.9,170,615.25,1214,2055.199999999999,3461.6249999999854,2025-08-03
ES,45,287.5,40.975,61,85,157,568.25,1103.9000000000012,1765.999999999999,2888.124999999999,2025-08-10
ES,46,264,36.975,52,76.9,138.75,516.25,1023.3000000000004,1750.5999999999995,2677.449999999998,2025-08-17
ES,47,251,37,52,75,131,484,961.3000000000004,1600.1999999999998,2473.249999999993,2025-08-24
ES,48,236,38,52,71,120,473,961.700000000001,1607.5499999999995,2612.2249999999767,2025-08-31
ES,49,233.5,32.975,48,68,118,447.25,924.4000000000005,1489.1499999999999,2407.3749999999977,2025-09-07
ES,50,250,35,48,70,128,461.25,907.2000000000003,1447.2499999999998,2314.124999999999,2025-09-14
ES,51,241,38.975,53,74,130.75,475.25,969.3000000000004,1524.1499999999999,2534.124999999999,2025-09-21
ES,52,253,40,53,77,137,506.25,1036.3000000000004,1637.1999999999998,2684.0499999999997,2025-09-28
GO,1,638.5,277.975,318,367,487.75,866.25,1180.1000000000001,1372.05,1663.5249999999971,2024-10-06
GO,2,642,288,322,376,482,849,1147.2000000000003,1374.4999999999995,1705.9749999999947,2024-10-13
GO,3,666,291.97499999999997,332.95,393.9,505,894.25,1206,1405.2999999999997,1645.0999999999995,2024-10-20
GO,4,696.5,310.97499999999997,349,403,517.75,925.25,1212.2000000000003,1496.1999999999998,1829.1249999999993,2024-10-27
GO,5,750,340.975,382,442,562,995.25,1320,1672.2999999999997,1999.349999999998,2024-11-03
GO,6,803,346.975,400,475,611.75,1074,1411.1000000000001,1755.05,2119.124999999999,2024-11-10
GO,7,849,366,420.95,503.9,642,1146.25,1574.4000000000005,1933.3999999999996,2302.149999999999,2024-11-17
GO,8,896,397,460.85,541,682.75,1231.25,1659.1000000000001,2014.2499999999998,2452.4499999999975,2024-11-24
GO,9,959.5,437,499.70000000000005,567.9,721,1282.25,1729.800000000001,2170.1,2632.0249999999996,2024-12-01
GO,10,1020.5,454.825,523.8,603.9,769.75,1368.75,1848.4000000000005,2219.05,2588.049999999989,2024-12-08
GO,11,1109,489.95,570.95,646,827.75,1504.5,2008.2000000000003,2422.2,3119.124999999999,2024-12-15
GO,12,1282.5,539.975,625.9,736.9,968.75,1744.25,2286.2000000000016,2823.35,3369.025,2024-12-22
GO,13,1556,678.825,798,920.8,1204.25,2068.5,2780.500000000001,3387.1000000000004,4019.2749999999983,2024-12-29
GO,14,1954,853.9,981,1140.7,1467.75,2611.25,3573.3,4213.449999999999,5037.249999999999,2025-01-05
GO,15,2383,1058.725,1196,1396.8,1790.75,3185.25,4310.200000000001,5048.2,6147.399999999992,2025-01-12
GO,16,2833,1187.9750000000001,1381.65,1653,2113.75,3812.25,5110.4000000000015,6078.749999999997,7426.299999999999,2025-01-19
GO,17,3245,1371.675,1616.8500000000001,1903.6,2488.25,4359.25,5897.1,7196.3499999999985,8671.82499999999,2025-01-26
GO,18,3625.5,1600.85,1813.55,2164,2770,4960.75,6579.300000000001,7723.799999999999,9156.324999999988,2025-02-02
GO,19,3918.5,1800.95,2065.65,2334.7999999999997,2943.75,5358.25,7277.4000000000015,8694.3,10514.324999999988,2025-02-09
GO,20,4201,1907.825,2190.8,2518,3160.75,5764.25,7846.4000000000015,9672.549999999997,11765.449999999993,2025-02-16
GO,21,4494.5,1945.9750000000001,2231.75,2614.7000000000003,3351,6000.75,8101.000000000002,9957.599999999999,12065.474999999991,2025-02-23
GO,22,4666,2089,2350.7,2692.5,3495.75,6303.75,8562.500000000002,10349.599999999997,12261.149999999994,2025-03-02
GO,23,4746.5,2129.9500000000003,2406.85,2854.6000000000004,3577.5,6431.75,8831.6,10499.149999999998,13414.949999999957,2025-03-09
GO,24,5020.5,2229.975,2528.8999999999996,2962.8999999999996,3765,6614.75,9090.300000000007,11148.499999999996,13246.249999999984,2025-03-16
GO,25,4980,2074.75,2375.95,2817,3719.25,6739,8984.000000000007,11012.349999999999,13412.149999999994,2025-03-23
GO,26,4924,2247.9500000000003,2568.4500000000003,2970.9,3761.25,6732.25,8989.3,10748.050000000001,13960.849999999979,2025-03-30
GO,27,5052.5,2254.7,2566.9,2931,3802.75,6827.5,9085.6,11296.249999999998,14202.424999999981,2025-04-06
GO,28,5000,2224.825,2501.8999999999996,2943.7000000000003,3782.75,6753.25,9066.600000000002,11293.4,14349.624999999958,2025-04-13
GO,29,4869,2143.9750000000004,2429.95,2825.7,3631,6533.25,8917.600000000004,10697.45,13627.349999999982,2025-04-20
GO,30,4628,1997.9250000000002,2348.6,2741.8,3517.25,6075,8393.800000000001,10425.849999999999,12798.774999999996,2025-04-27
GO,31,4184,1900.625,2125.95,2505.9,3237.75,5537.5,7681.3,9298.05,11737.324999999993,2025-05-04
GO,32,3860.5,1682.9250000000002,1934.7,2270.7999999999997,2900,5171,6875.900000000007,8658.699999999999,10869.824999999992,2025-05-11
GO,33,3295.5,1506.8999999999999,1697.7,1986.4,2516,4513,6186.2,7368.8499999999995,9528.774999999985,2025-05-18
GO,34,2873.5,1243.9499999999998,1447.6999999999998,1674.9,2147.5,3951,5261.4000000000005,6624.449999999999,7933.874999999995,2025-05-25
GO,35,2483,1064.95,1213.8,1449.8999999999999,1870.75,3332.25,4536.500000000001,5369.2,6912.399999999998,2025-06-01
GO,36,2079.5,896.9,1021.95,1196,1575.75,2816,3822.9000000000024,4657.15,5710.374999999997,2025-06-08
GO,37,1712.5,766.925,868.95,1012.9,1319.75,2351,3166.4000000000005,3879.5999999999995,4796.4249999999975,2025-06-15
GO,38,1429,601.95,710.9499999999999,821,1078,1961.25,2659,3171.05,3818.2249999999985,2025-06-22
GO,39,1185.5,513.975,592,700.9,902,1590.25,2178.1000000000004,2682.5999999999995,3223.0749999999994,2025-06-29
GO,40,1006,437.975,503.9,595.9,758.5,1351.25,1832.3000000000004,2242.2,2676.2499999999986,2025-07-06
GO,41,861.5,363,416.95,504.9,654,1165.25,1580.1000000000001,1907.2999999999997,2334.4249999999975,2025-07-13
GO,42,763,334,376,444,575.75,1038,1387,1662.3499999999997,1989.4999999999973,2025-07-20
GO,43,691.5,306,347.95,406.90000000000003,519,927,1249.5000000000007,1543.05,1834,2025-07-27
GO,44,638,285.975,333,384,497,869,1184.3000000000004,1430.2999999999997,1681.4499999999975,2025-08-03
GO,45,615,261.975,309,369,466.75,824.25,1111.1000000000001,1354.5499999999995,1673.199999999999,2025-08-10
GO,46,598,250,298,351,453.75,791,1087.3000000000004,1326,1616.2999999999984,2025-08-17
GO,47,589,259,294.95000000000005,346.90000000000003,448,791.25,1068.1000000000001,1280.3999999999996,1514.4999999999973,2025-08-24
GO,48,592,271,303,348,448,794.5,1067,1303,1571.2749999999985,2025-08-31
GO,49,606,265.97499999999997,300,348.9,455,816,1106,1363.1,1599.0749999999996,2025-09-07
GO,50,609.5,274.925,319.9,364,466.75,816.5,1098,1348.05,1628.0249999999999,2025-09-14
GO,51,629.5,275.95,313,366.90000000000003,480,846.5,1103.1000000000001,1330.2499999999998,1585.0749999999996,2025-09-21
GO,52,625,279,313.95,367,481.75,832.25,1114.3000000000004,1349.1499999999999,1770.199999999999,2025-09-28
MA,1,24,4,5,7,13,42,74,97,131,2024-10-06
MA,2,23,4,5,7,13,41,67,102,145.02499999999986,2024-10-13
MA,3,24.5,4,6,8,14,43,74,100,141.09999999999945,2024-10-20
MA,4,26,4,5,8,14,42,70,100,145,2024-10-27
MA,5,25,4,5.950000000000003,8,14,43,78,104.04999999999995,139,2024-11-03
MA,6,25,4,6,9,14,42,71.10000000000014,103,147.12499999999932,2024-11-10
MA,7,26,4,6,9,15,45,73,93.09999999999991,133.02499999999986,2024-11-17
MA,8,27,4,6,9,16,45,74.10000000000014,104.09999999999991,148.02499999999986,2024-11-24
MA,9,27,5,6.950000000000003,9,16,45,72,99,133.02499999999986,2024-12-01
MA,10,29,5,7,9,17,50,79,108.09999999999991,145.02499999999986,2024-12-08
MA,11,32,6,8,12,20,53,88,120.04999999999995,161.12499999999932,2024-12-15
MA,12,41,7.975000000000001,10.950000000000003,15,24,69,117,159,211.02499999999986,2024-12-22
MA,13,55,10,13,20,33,93,148,222.04999999999995,298.0499999999997,2024-12-29
MA,14,76,15,20,27,44,128,203,274.14999999999986,362.09999999999945,2025-01-05
MA,15,101,21.975,28,37.900000000000006,59,168.25,285.10000000000014,390.04999999999995,544.0999999999995,2025-01-12
MA,16,125,25,35,48,77,219.25,341.10000000000014,476.04999999999995,657.2499999999986,2025-01-19
MA,17,156,32,43,57,93,270,462,620.05,831.0249999999999,2025-01-26
MA,18,188,42,52.95,70,115,320,538,739.1499999999999,903.3999999999978,2025-02-02
MA,19,225,47,60.95,83,138.75,378,632.2000000000003,853.1999999999998,1126.5499999999915,2025-02-09
MA,20,254,58.975,73,95,155,421.25,678.2000000000003,892.4499999999996,1251.1249999999993,2025-02-16
MA,21,271,57.975,75.95,99,164,440,708.2000000000003,952.1499999999999,1314.2499999999986,2025-02-23
MA,22,270,59.975,74.95,101,163,453.25,725.1000000000001,974.05,1299.0249999999999,2025-03-02
MA,23,274.5,60,77.95,103,164.75,458,770.3000000000004,1023.05,1471.7749999999958,2025-03-09
MA,24,260,54,71,99,159,447,697.3000000000004,973.1499999999999,1288.0749999999996,2025-03-16
MA,25,257.5,56,71,97,156.75,438,688,948,1310.1499999999992,2025-03-23
MA,26,251.5,53.975,69.95,94,153,414.25,696.2000000000003,912.1499999999999,1238.8249999999955,2025-03-30
MA,27,251,51.975,69,96,155,402.5,660.5000000000007,907.1499999999999,1273.2499999999986,2025-04-06
MA,28,233,52.975,68,88,140,387,630.1000000000001,846.2999999999997,1141.0249999999999,2025-04-13
MA,29,221.5,47,62.95,82,129.75,358.25,587.1000000000001,842.05,1085.2249999999988,2025-04-20
MA,30,198,40,52,73,116,333,549.2000000000003,727.2999999999997,952.2749999999985,2025-04-27
MA,31,173,37,49,69,104.75,292,466.2000000000003,662.0999999999999,928.0499999999997,2025-05-04
MA,32,156.5,32,43,56,91,259.25,424.10000000000014,590.1999999999998,797,2025-05-11
MA,33,133,28,38,51,82,223,368.10000000000014,502.04999999999995,704.0999999999995,2025-05-18
MA,34,114,22.975,33,44,70,194,310,426.04999999999995,575.1499999999992,2025-05-25
MA,35,101.5,20.975,29,39,60,173,274.2000000000003,377,509,2025-06-01
MA,36,89,19,23.950000000000003,32,53,152,247.20000000000027,330,455.09999999999945,2025-06-08
MA,37,79,15,21,29,47,131,223.10000000000014,309.04999999999995,425.02499999999986,2025-06-15
MA,38,69,13.975000000000001,18,25,42,118,191.20000000000027,286.04999999999995,392.1249999999993,2025-06-22
MA,39,63.5,12,16,22,36,108,174,245.04999999999995,344.09999999999945,2025-06-29
MA,40,57,11,15,21,34,98.25,167,222,292,2025-07-06
MA,41,51,10,12.950000000000003,18,30,86,142,197.04999999999995,265.02499999999986,2025-07-13
MA,42,47,8,12,16,27,81,136,194,277.0499999999997,2025-07-20
MA,43,43,7,10,14.900000000000006,24,76,124.10000000000014,165,245.0749999999996,2025-07-27
MA,44,40,6,9,13,24,69,122,173.0999999999999,258.1249999999993,2025-08-03
MA,45,40,6,9,13,23,69,114.10000000000014,160.04999999999995,223.04999999999973,2025-08-10
MA,46,35,6,9,12,20,63,107,153,205.02499999999986,2025-08-17
MA,47,34,6,8,11,18,58,98.10000000000014,141,205.09999999999945,2025-08-24
MA,48,31,5,7,10,18,52,88,131.04999999999995,180,2025-08-31
MA,49,28,4,6,9,16,50,86,121,164.04999999999973,2025-09-07
MA,50,27,4,6,9,15,46,81,115,163.02499999999986,2025-09-14
MA,51,26,4,6,8,15,45,80.10000000000014,116,156,2025-09-21
MA,52,26,4,6,8,15,44,74,104,141,2025-09-28
MG,1,669.5,214.95000000000002,253.9,305,438,1183,2267.1000000000004,3954,6960.174999999987,2024-10-06
MG,2,708.5,212,253.95,303.9,450,1229.5,2267.500000000002,3660.45,6177.274999999993,2024-10-13
MG,3,733,229,262.95000000000005,326,473,1254.75,2636.4000000000005,4642.0999999999985,6998.2999999999975,2024-10-20
MG,4,754.5,233.975,275,347,503.75,1356.5,2750.2000000000003,4323.849999999998,6356.274999999988,2024-10-27
MG,5,851,253.95000000000002,307.95,385.8,538,1464.5,2972.000000000002,4764.749999999998,7999.099999999993,2024-11-03
MG,6,928.5,280,328,405,594,1610,3320.1000000000004,5889.699999999999,9539.099999999966,2024-11-10
MG,7,1020.5,322.925,379,465,658,1866,3593.7000000000007,6021.899999999998,10379.999999999995,2024-11-17
MG,8,1167.5,344.85,415,510.90000000000003,737.75,2022,3968.1000000000004,5989.449999999998,9748.72499999997,2024-11-24
MG,9,1300,394.725,475,579.9,820.75,2296.5,4284.300000000003,7077.299999999998,13192,2024-12-01
MG,10,1484.5,463,552.9000000000001,672.9,938.75,2582.25,4895,7789,13462.124999999902,2024-12-08
MG,11,1714.5,532.95,640.95,784.8,1100.75,2943.25,6040.1,10175.8,17845.77499999998,2024-12-15
MG,12,2122.5,635.9250000000001,750.55,944.6,1329.5,3505.5,7161.900000000006,11766.849999999995,20043.87499999992,2024-12-22
MG,13,2644,832,973.7,1160.5,1703,4535.5,8721.1,14075.55,22571.149999999976,2024-12-29
MG,14,3254,1017.95,1210,1483,2094,5369,10146.800000000008,18192.149999999994,28008.924999999956,2025-01-05
MG,15,4061.5,1361.55,1611.65,1947.5,2653.5,6790.5,13568.900000000005,21589.149999999983,34687.74999999999,2025-01-12
MG,16,4957,1622.8249999999998,1879.95,2248.7000000000003,3184,8537.75,16142.900000000014,28002.39999999999,43576.87499999994,2025-01-19
MG,17,6043.5,1886.75,2236.7000000000003,2772.4,3914.5,10214.75,19794.600000000006,33120.04999999999,52840.09999999998,2025-01-26
MG,18,7168.5,2342.8,2725.1,3302.4,4587.75,12141.5,22929.9,38641.89999999999,65793.69999999968,2025-02-02
MG,19,8045.5,2692.825,3115.7000000000003,3771.9,5347.25,13895.75,27764.200000000008,46095.399999999965,77275.37499999981,2025-02-09
MG,20,9251.5,2939.825,3438.9,4224.8,6009.25,15737.25,28907.700000000008,44667.69999999998,73203.07499999974,2025-02-16
MG,21,10164,3273,3767.9,4617.5,6550,17387.5,35801.10000000003,56967.99999999999,95031.04999999996,2025-02-23
MG,22,10897.5,3441.9,4095.8999999999996,5074.700000000001,7074.5,19027.75,37083.20000000006,60045.49999999999,99268.3499999998,2025-03-02
MG,23,11891.5,3829.45,4574.65,5293.6,7513,20051.25,35448.00000000002,59127.249999999985,100652.44999999976,2025-03-09
MG,24,12438.5,3835.25,4528.35,5468.5,8088.75,21182.75,39894.70000000002,64178.649999999994,100986.04999999999,2025-03-16
MG,25,12925.5,4142.425,4842.700000000001,5786.5,8227,22256,41967.8,66053.44999999995,126088.84999999977,2025-03-23
MG,26,12962.5,4213.95,4902.25,5897.5,8290,21293.25,39030.90000000001,67566.74999999999,105933.2,2025-03-30
MG,27,13273,4174.725,5004.55,5968.4000000000005,8536.75,22543.25,41676.80000000002,66010.40000000001,102718.7499999999,2025-04-06
MG,28,12626,4203.75,4891.85,5825.8,8319.75,21556.5,41840.00000000003,65461.049999999974,110765.49999999965,2025-04-13
