uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
CE,38,775,240,288,376.79999999999995,524.75,1246.25,2065.2000000000003,2830,3965.5999999999913,2024-06-23
CE,39,724.5,210.97500000000002,270,343.9,476,1187.5,1848.5000000000007,2625.699999999999,3673.6749999999965,2024-06-30
CE,40,690.5,201.92499999999998,243,305.9,445,1097,1749.6000000000008,2521.499999999999,3330.2499999999986,2024-07-07
CE,41,617,184.95,220,279.9,406,1003.5,1668.2000000000003,2337.0499999999997,3067.3749999999977,2024-07-14
CE,42,565,152.975,202.95000000000002,248.9,362,908.25,1471.2000000000003,2128.099999999997,3212.2999999999984,2024-07-21
CE,43,511.5,149,185.95,232.9,335,812.25,1317.4000000000005,1921.6999999999994,2662.3999999999924,2024-07-28
CE,44,448,139,165,205,297,727.25,1199.1000000000001,1593.6999999999994,2215.7749999999955,2024-08-04
CE,45,407,116,145.95,180.9,260,651,1054.1000000000001,1492.4499999999987,2120.2499999999986,2024-08-11
CE,46,366,103,122,156,238,586,918,1253.2499999999998,1774.0749999999996,2024-08-18
CE,47,307.5,90,107,134,194,520,840.1000000000001,1116.2999999999997,1496.199999999999,2024-08-25
CE,48,271,80.975,97,121,175,437,725.4000000000005,933,1460.6999999999962,2024-09-01
CE,49,234,68.975,84.95,106,154,370.25,612,868.2999999999997,1231.0749999999996,2024-09-08
CE,50,205,59,70,90,133,329,537.3000000000004,772.1999999999998,1082.0999999999995,2024-09-15
CE,51,182.5,52,63,80,116,294.25,482.10000000000014,667.2499999999998,894.1249999999993,2024-09-22
CE,52,158,43,58.95,72,105,253,406,564.0999999999999,838.1499999999992,2024-09-29
DF,1,77,5,8,13,30,177,387.2000000000003,656.05,1078.5999999999913,2023-10-08
DF,2,72,5,8,14,31,172,395.40000000000055,632.05,1045.349999999998,2023-10-15
DF,3,73,5,8,13,29,169.25,376.10000000000014,627.4499999999987,1009.7499999999959,2023-10-22
DF,4,76,4.975000000000001,8,13,31,179,404.2000000000003,663.1499999999999,994.0999999999995,2023-10-29
DF,5,78.5,5,8,13,31,186,419.10000000000014,673.3999999999996,1162.199999999999,2023-11-05
DF,6,80,5,9,15,34,193,430,733.1499999999999,1118.2749999999985,2023-11-12
DF,7,95,6,9,17,38,222,505.3000000000004,770.4999999999995,1246.374999999998,2023-11-19
DF,8,96.5,6,10.950000000000003,17,41,238,533.2000000000003,836.05,1375.0249999999999,2023-11-26
DF,9,114,8,13,20,48,266.5,587.1000000000001,927.6999999999994,1497.4249999999977,2023-12-03
DF,10,126,9,14,24.900000000000006,51.75,300,660.2000000000003,1122.1,1785.0749999999996,2023-12-10
DF,11,146.5,9.975000000000001,17,29.900000000000006,61,345,753.1000000000001,1338.3999999999996,1985.1499999999992,2023-12-17
DF,12,162,11,18,30,69,381.75,848,1537.4999999999995,2543.1999999999935,2023-12-24
DF,13,196,13,21,36,81,464.5,1036.4000000000005,1692.1499999999999,2675.124999999999,2023-12-31
DF,14,220,15,24,41.900000000000006,89,549,1290.5000000000007,2001.1999999999998,3267.174999999999,2024-01-07
DF,15,260.5,17.975,29,48,113,622.25,1486.1000000000015,2478.3999999999996,3718.999999999989,2024-01-14
DF,16,315.5,23.975,36,58.900000000000006,134,767.25,1795.5000000000007,2751.999999999999,3880.4499999999866,2024-01-21
DF,17,363,23,40,67,153,845,1942.3000000000004,3163.8999999999996,4823.524999999987,2024-01-28
DF,18,417.5,27,43,78,178.75,1015.25,2218.600000000001,3664.0499999999993,5684,2024-02-04
DF,19,465.5,33,53,84.9,192,1086.75,2460,3873.949999999999,5775.599999999969,2024-02-11
DF,20,494,30,49,84,206.75,1211.5,2589.600000000002,3935.999999999999,6251.174999999999,2024-02-18
DF,21,542.5,37,58.95,102.9,237,1268.5,2765.600000000002,4772.449999999997,7432.4249999999975,2024-02-25
DF,22,567,41,69,106,233.75,1324,3043.800000000001,5050.499999999998,7767.999999999951,2024-03-03
DF,23,602,41,64,110,252,1493.75,3346.1000000000004,4897.25,7353.15,2024-03-10
DF,24,671,39,69.9,123.70000000000002,265.75,1501.75,3463.700000000001,5894.399999999997,9426.599999999904,2024-03-17
DF,25,678,44.975,80.95,132.9,294,1609,3753,6112.0999999999995,8681.274999999992,2024-03-24
DF,26,673,49.975,74,129,287.75,1653.25,3554.800000000001,6228.949999999996,10294.399999999998,2024-03-31
DF,27,729.5,56,77.9,137,310,1692.25,3757.900000000001,6628.9,9465.89999999999,2024-04-07
DF,28,722.5,50,86,142.9,320,1737.25,4001.2000000000016,6306.3499999999985,10022.449999999992,2024-04-14
DF,29,745.5,54,91,149,315.75,1787.75,3999.1000000000026,6645.449999999998,9449.44999999996,2024-04-21
DF,30,761.5,51.95,84,137,306.75,1746.75,3957.2000000000035,6785.299999999999,11242.174999999977,2024-04-28
DF,31,723.5,53.925000000000004,83.9,133,306,1646.5,3876.100000000003,6542.399999999998,10098.799999999974,2024-05-05
DF,32,675,41.95,71.95,125.9,286,1612.5,3491.3000000000006,5941.249999999999,9725.175,2024-05-12
DF,33,680,47.95,81,128,280,1517,3471.600000000005,5734.049999999999,8711.349999999991,2024-05-19
DF,34,583,42.975,66.95,111.9,252.75,1324,3011.2000000000007,5347.999999999999,8715.149999999989,2024-05-26
DF,35,497.5,37,57,96,214.75,1178.5,2716.4000000000024,4645.599999999998,7037.174999999999,2024-06-02
DF,36,417.5,32,46.900000000000006,81,181.75,1008,2224.600000000001,3734.45,5222.449999999986,2024-06-09
DF,37,338.5,22,34.95,59,137,786.25,1773.1000000000001,2805.949999999998,4617.399999999998,2024-06-16
DF,38,264,20,28.950000000000003,49,104,650.25,1315.9000000000026,2193.8999999999983,3529.449999999998,2024-06-23
DF,39,198,12,21,35,81,480,1116.9000000000026,1776.1,2837.4999999999973,2024-06-30
DF,40,155.5,10,17,28,67,371,800,1284.1499999999999,2338.124999999999,2024-07-07
DF,41,126,7.975000000000001,13,23,53,308,687.5000000000007,1100.9499999999991,1717.2999999999984,2024-07-14
DF,42,101,7.975000000000001,12,20,45,247.25,566,877.2999999999997,1280.3999999999978,2024-07-21
DF,43,92,5,10,16,37.75,212,484.2000000000003,806.2999999999997,1332.299999999993,2024-07-28
DF,44,81,5,9,14,34,190,433.10000000000014,664.7499999999993,1115.1499999999992,2024-08-04
DF,45,79,5,8,13,32,182,405,648.1499999999999,1073.0749999999996,2024-08-11
DF,46,75.5,5,8,14,33,170.25,388.10000000000014,678.8499999999992,1029.4749999999974,2024-08-18
DF,47,76,5,8,14,32.75,182,369.40000000000055,650.1499999999999,1076.349999999998,2024-08-25
DF,48,75,4.975000000000001,8,14,32.75,174,390,675.4499999999996,1051.349999999998,2024-09-01
DF,49,80,5,8,14,33,184.25,410,746.1999999999998,1128.174999999999,2024-09-08
DF,50,79,5,9,14,32,181,442,684.4499999999996,1078,2024-09-15
DF,51,78,5,8,14,32.75,184,401.2000000000003,655.3499999999997,1009,2024-09-22
DF,52,77,4.975000000000001,8,13,33,189,405,670.1499999999999,1105.1249999999993,2024-09-29
ES,1,240,31,47,71,125,478.25,983.1000000000001,1457.7499999999993,2327.9999999999945,2023-10-08
ES,2,259,37,50,72,130,518,1020,1608.2499999999998,2548.4249999999975,2023-10-15
ES,3,280,40,54,79.9,140,551.25,1207.800000000001,1985.05,3248.149999999999,2023-10-22
ES,4,290.5,44,62,88,155,585,1196.1000000000001,1855.6499999999994,2929.5499999999856,2023-10-29
ES,5,336.5,48,65,94,173,677.25,1414.3000000000004,2335.299999999999,3240.4249999999975,2023-11-05
ES,6,357,47,69.95,103,185.75,718.25,1551.4000000000005,2609.3999999999987,3948.774999999996,2023-11-12
ES,7,399.5,53,80,115.9,204,797.5,1607.3000000000004,2672.8499999999995,4315.049999999995,2023-11-19
ES,8,451,65.975,90,129,227.75,879.5,1839.2000000000003,3021.0499999999997,4799.2249999999985,2023-11-26
ES,9,469.5,65,94,137,248.75,929.5,2031.0000000000014,3127.7499999999995,5024.249999999998,2023-12-03
ES,10,513,82.97500000000001,106,152,285,1034,2196.7000000000007,3795.049999999998,6353.199999999993,2023-12-10
ES,11,557,84,114.95,167.9,306,1114.25,2249,3627,6442.724999999979,2023-12-17
ES,12,617,89.975,129,175,326,1185,2521.7000000000007,4017.899999999995,7048.499999999997,2023-12-24
ES,13,673.5,93,139.95,198.70000000000002,360.75,1327.25,2773.7000000000007,4578.0999999999995,6709.6249999999745,2023-12-31
ES,14,720.5,107.95,145,216,386,1440,3012.500000000001,5424.15,8478.399999999998,2024-01-07
ES,15,814.5,105.975,158,235.9,426,1584,3189.4000000000046,5045.3499999999985,8932.474999999975,2024-01-14
ES,16,863,134,178,259.8,468,1683,3540.7000000000007,5727.299999999999,10417.324999999999,2024-01-21
ES,17,918.5,151,210.95000000000002,286.80000000000007,487.5,1816,3811.4000000000005,6181.249999999996,10360.474999999991,2024-01-28
ES,18,998.5,152.95,210.90000000000003,313,551,1933.25,4021.2,6512.699999999999,10292.399999999954,2024-02-04
ES,19,1074.5,166.97500000000002,240,334,589.5,2112,4141.3,6473.3499999999995,11004.42499999996,2024-02-11
ES,20,1118,155.95,231.95,328,574,2135.25,4293.400000000011,6912.65,11225.74999999999,2024-02-18
ES,21,1175.5,168,227.85000000000002,339.9,621,2242.25,4394.700000000001,7452.949999999999,11993.89999999999,2024-02-25
ES,22,1235,205.77500000000003,267.95,385.9,619.75,2440.75,4813.5,7630.699999999998,12005.974999999973,2024-03-03
ES,23,1220,178.95000000000002,246,374.90000000000003,654.5,2419.5,4930,7698.3499999999995,12145.724999999979,2024-03-10
ES,24,1244,185,262.90000000000003,368,671.75,2325.25,4711.200000000001,7764.899999999997,12374.424999999976,2024-03-17
ES,25,1239.5,182.95000000000002,264,373.70000000000005,632.75,2321.75,4723.500000000004,7635.1,10824.474999999986,2024-03-24
ES,26,1187.5,183.975,256.9,382.90000000000003,632,2256.25,4567.500000000004,7601.899999999999,12410.674999999985,2024-03-31
ES,27,1130.5,172.975,241.95,360.9,610.75,2257.75,4312.3,7047.199999999998,12092.724999999953,2024-04-07
ES,28,1091.5,170.97500000000002,230.95000000000002,339,581,2108,4318.400000000005,6767.649999999996,10412.874999999985,2024-04-14
ES,29,1026,173.87500000000003,245.85000000000002,320.9,578,2040.25,4043.700000000001,6396.2999999999965,11071.774999999974,2024-04-21
ES,30,987,158.9,215.95,302.80000000000007,537,2030.25,4056.1000000000004,6130.049999999999,10165.099999999999,2024-04-28
ES,31,910.5,142.95000000000002,194.95000000000002,282,506,1769.75,3707.4000000000005,5446.199999999999,8924.199999999997,2024-05-05
ES,32,868,139.95,188.89999999999998,292.20000000000005,476.5,1721.25,3581.5000000000005,5405.399999999998,9265.199999999999,2024-05-12
ES,33,816.5,126.97500000000001,162.95000000000002,251,447.75,1615,3320.500000000001,5385.149999999999,8522.79999999999,2024-05-19
ES,34,757,125.975,171.9,243,418,1496.25,2926.1000000000013,4666.8499999999985,7004.974999999995,2024-05-26
ES,35,698,108,148,221,369,1397,2864,4320.999999999999,7205.874999999984,2024-06-02
ES,36,631,101,132,188,348,1191.75,2455.1000000000004,4017.649999999997,6476.599999999997,2024-06-09
ES,37,594,89.95,125.95,180,312,1167.25,2380.000000000002,3901.2999999999993,5885.174999999994,2024-06-16
ES,38,536,75,109.95,160.9,275.75,1058.5,2065,3630.7999999999993,5638.049999999995,2024-06-23
ES,39,474.5,72,98,139.9,251,926.25,1804.700000000001,2979.7999999999993,4495.024999999994,2024-06-30
ES,40,406,66,95,136,225,816,1745.500000000002,2623.8499999999995,4493.649999999985,2024-07-07
ES,41,368,59.975,78,114,197,696.25,1439.3000000000004,2322.1,3801.999999999989,2024-07-14
ES,42,333.5,57,73.95,102,179,653,1250.1000000000001,2068.3499999999976,3467.7749999999905,2024-07-21
ES,43,298.5,45,61,89,156,565.5,1128.3000000000004,1964.4999999999995,3305.1249999999936,2024-07-28
ES,44,270,40.975,55,79.9,148,540,1046,1679.4499999999996,2733.1749999999993,2024-08-04
ES,45,247,35,50,72,130.75,484,952.2000000000003,1553.7999999999984,2376.724999999996,2024-08-11
ES,46,223,34.975,45.95,66.9,120,427.25,899,1456.3499999999997,2555.249999999998,2024-08-18
ES,47,213,32.975,47,66,110.75,422.25,864.1000000000001,1292.4499999999996,2168.124999999999,2024-08-25
ES,48,197,30.975,43,60,108,386.25,758.1000000000001,1226.3999999999996,2037.1249999999993,2024-09-01
ES,49,198.5,28,42,61,105.75,386.5,812,1290.6499999999994,2109.8249999999957,2024-09-08
ES,50,203,29,40.95,59,107,400.25,826.4000000000005,1358.099999999999,2115.0749999999944,2024-09-15
ES,51,205,30.975,43,61,108.75,409.25,832.2000000000003,1359.1499999999999,2178.4999999999973,2024-09-22
ES,52,220.5,33,45,64,111,421.5,872,1393.3999999999987,2573.0749999999834,2024-09-29
GO,1,549,254,290,331,416,730,942.2000000000003,1128.1499999999999,1306.0249999999999,2023-10-08
GO,2,569,264.975,303.95,355.9,443.75,752,959.3000000000004,1122.1,1314.2749999999985,2023-10-15
GO,3,593,284.975,320,369,460.75,770,1000,1175.1,1428.1499999999992,2023-10-22
GO,4,635,288,335.9,393.8,485,828,1071,1311.1,1510.0499999999997,2023-10-29
GO,5,677,316.975,358.95000000000005,419.9,527,894,1155,1356.05,1648.1499999999992,2023-11-05
GO,6,722,346.975,397,454.90000000000003,563.75,939.25,1246.2000000000003,1469.1,1774.2749999999985,2023-11-12
GO,7,783,373.975,424.85,481,611.75,1024.25,1310.1000000000001,1539.05,1803.2749999999985,2023-11-19
GO,8,822,391,440,505,635.75,1089.25,1379,1649.1999999999998,1886.2249999999988,2023-11-26
GO,9,884,433,482,551,690,1147,1449.5000000000007,1713.3999999999996,2033.4749999999974,2023-12-03
GO,10,933,456.975,507.95,587.9,728.75,1233,1593.1000000000001,1861.4999999999995,2201.3499999999985,2023-12-10
GO,11,996,472.95000000000005,531.95,616.8,776,1283.25,1704.800000000001,2032.05,2332.075,2023-12-17
GO,12,1129,540.9250000000001,611.9499999999999,711,890,1471.25,1899.1000000000001,2242,2643.2749999999983,2023-12-24
GO,13,1391.5,668.9000000000001,741.95,854.9000000000001,1077.5,1813,2307.1000000000004,2741.2999999999993,3300.2999999999984,2023-12-31
GO,14,1681.5,833.8000000000001,944.9000000000001,1064,1309.75,2154,2810.3,3355.15,3924.999999999989,2024-01-07
GO,15,2028,971.95,1087,1252,1571.75,2638.25,3423.0000000000014,4070.949999999999,4721.124999999994,2024-01-14
GO,16,2355.5,1122,1290.85,1476.9,1828.75,3104.5,4052.500000000001,4605.2,5270.4499999999925,2024-01-21
GO,17,2636.5,1269.925,1453.8999999999999,1686.8999999999999,2079.5,3426.25,4399.9000000000015,5202.0999999999995,6191.174999999999,2024-01-28
GO,18,2934.5,1408.925,1582.75,1845.9,2275,3794,5059.4000000000015,5974.149999999999,7094.149999999999,2024-02-04
GO,19,3155.5,1542.9750000000001,1728,1990.8999999999999,2496.75,4100,5309.000000000002,6371.4,7262.049999999999,2024-02-11
GO,20,3339,1605.8999999999999,1811.95,2073,2595.75,4382.75,5696.1,6573,7584.499999999997,2024-02-18
GO,21,3531.5,1702.95,1929.6,2169.7,2773.5,4536.25,6021.2,7125.4,8396.474999999991,2024-02-25
GO,22,3623.5,1814.875,2030.95,2325.7000000000003,2878,4700.25,6035.200000000001,7271.549999999995,8896.67499999999,2024-03-03
GO,23,3793.5,1839.9250000000002,2083.9,2335.8,2994.75,4879.75,6433.200000000002,7628.1,9103.449999999997,2024-03-10
GO,24,3867.5,1871.925,2109.7,2414.7,3027.25,5011,6413.2,7394.749999999999,8741.249999999998,2024-03-17
GO,25,3850.5,1865.875,2077.9,2420.9,3010.75,4995.5,6580.3,7842.3499999999985,9060.849999999979,2024-03-24
GO,26,3989,1933,2182.7000000000003,2515.7,3120.75,5138.5,6575.500000000001,7699.3,8885.249999999989,2024-03-31
GO,27,3962.5,1892.45,2119.65,2444.1000000000004,3157.75,5061.75,6390.1,7428.549999999999,8607.249999999998,2024-04-07
GO,28,3870,1917.575,2119,2475.9,3069.5,4972,6368,7461.5499999999965,8879.774999999978,2024-04-14
GO,29,3675,1860.9,2072.55,2368.9,2910.75,4731.75,6038.700000000002,7127.9,8439.025,2024-04-21
GO,30,3572,1807.8249999999998,1990.5500000000002,2234.9,2802.25,4568.25,5913.2,6936.9,8040.149999999988,2024-04-28
GO,31,3307,1636.95,1881.7,2117.9,2644,4256.75,5484.000000000002,6288.3499999999995,7198.4249999999975,2024-05-05
GO,32,3009,1522.9750000000001,1664.95,1914.8,2358.25,3893.75,4917.4000000000005,5824.05,6759.399999999998,2024-05-12
GO,33,2680.5,1313,1467.75,1707,2125.75,3438,4416.9000000000015,5279.5,6135.8749999999945,2024-05-19
GO,34,2319,1123,1287.9499999999998,1452,1841,3008.25,3823,4488.25,5392.299999999998,2024-05-26
GO,35,1999.5,960.9250000000001,1090.85,1265.8,1571.75,2610.5,3311.700000000001,3861,4443.049999999999,2024-06-02
GO,36,1731,845.8499999999999,941.95,1076.9,1341,2222.25,2904.1000000000004,3406,3903.0999999999995,2024-06-09
GO,37,1449.5,722.9749999999999,812.9,914,1146.5,1906.25,2410.4000000000005,2765.1499999999996,3243.124999999999,2024-06-16
GO,38,1205.5,571.95,656,756.9,938.5,1566,2005.1000000000001,2391.15,2795.9749999999945,2024-06-23
GO,39,1007,482.875,540.9,628.9,779,1308.25,1691,2026.1,2342.0249999999996,2024-06-30
GO,40,847.5,414.92499999999995,466,531.9,662,1095.25,1413.2000000000003,1636.05,1881.2999999999984,2024-07-07
GO,41,725,344.95000000000005,391,449,564,956,1200.2000000000003,1452.05,1659.0499999999997,2024-07-14
GO,42,630,298.975,337.95,384,482.75,818,1052,1268.05,1424.2999999999984,2024-07-21
GO,43,570.5,267,302,354,447,739,966.4000000000005,1132.1,1326.0749999999996,2024-07-28
GO,44,518.5,254,280.9,323.9,401,683,881,1036.05,1241.174999999999,2024-08-04
GO,45,491,233,270.90000000000003,305.9,378,640.25,830.1000000000001,982,1145.2999999999984,2024-08-11
GO,46,472,224,258,297.9,370.75,608.25,815.2000000000003,947.1999999999998,1075.0249999999999,2024-08-18
GO,47,453,213.97500000000002,244,282,352.75,590.25,781,935.2499999999998,1067.0499999999997,2024-08-25
GO,48,453,215.975,246.95000000000002,285,351,594,776,899,1015.1499999999992,2024-09-01
GO,49,465,218.97500000000002,246,280,357,608.25,789,937.1999999999998,1081.0249999999999,2024-09-08
GO,50,482,230.95000000000002,260,293,367,624.25,799.3000000000004,943,1202.0499999999997,2024-09-15
GO,51,492,223.975,255.95,298,381,645.25,846.1000000000001,1012,1178,2024-09-22
GO,52,522.5,245,278,324.9,404,685,893.5000000000007,1053.1499999999999,1264.0749999999996,2024-09-29
MA,1,25,4,5,8,14,45,78,118.04999999999995,176.02499999999986,2023-10-08
MA,2,24,4,5,7,14,43,77,112.04999999999995,177.02499999999986,2023-10-15
MA,3,24,4,6,8,14,44,75.10000000000014,107.04999999999995,148.0749999999996,2023-10-22
MA,4,26,4,5,8,14,45,75.10000000000014,112.09999999999991,161.04999999999973,2023-10-29
MA,5,26,4,5.950000000000003,8,15,46,77.10000000000014,117,160.0749999999996,2023-11-05
MA,6,25,3,5,8,14,45,83,126,175.02499999999986,2023-11-12
MA,7,26,4,6,8,15,46,77,107,157.02499999999986,2023-11-19
MA,8,27,4,6,9,16,47,83,121,195.02499999999986,2023-11-26
MA,9,29.5,5,6,9,16.75,50,83.10000000000014,117,179.02499999999986,2023-12-03
MA,10,31,5,7,10,17,52,88,124.14999999999986,182.02499999999986,2023-12-10
MA,11,36,6,9,12,21,60.25,105.10000000000014,145.04999999999995,220.04999999999973,2023-12-17
MA,12,43,7,10.950000000000003,15,25,75,125,176.04999999999995,243,2023-12-24
MA,13,57,9,13,17.900000000000006,32,100,166.10000000000014,236,347.1249999999993,2023-12-31
MA,14,80,14,20,27,45,137,234.10000000000014,340.0999999999999,469.0749999999996,2024-01-07
MA,15,108,20,27,37,61,180.25,308.10000000000014,415.0999999999999,560.0749999999996,2024-01-14
MA,16,127.5,22,32,43,73,233,404.10000000000014,578.1499999999999,793.0749999999996,2024-01-21
MA,17,156,29,37,56,92,272.25,470.10000000000014,662.1999999999998,937,2024-01-28
MA,18,185.5,36.975,47.95,63,106.75,331,587.1000000000001,775,1026.0749999999996,2024-02-04
MA,19,215,43,56,74,125,388,645,918.05,1289.2249999999988,2024-02-11
MA,20,236.5,43,58,82.9,135,396,653,935.05,1332.199999999999,2024-02-18
MA,21,230,44.975,60,82,135.75,409.25,661,952.05,1335.199999999999,2024-02-25
MA,22,236,44,59,81.9,141.75,405.25,646,960.0999999999999,1364.7749999999958,2024-03-03
MA,23,217,44.975,59,84,132,366,616.3000000000004,889.0999999999999,1218.3999999999978,2024-03-10
MA,24,214,43,59,78,125.75,369,627.1000000000001,945.05,1272.2999999999984,2024-03-17
MA,25,209,40,53,73,123,345,586.1000000000001,814.3499999999997,1129.0999999999995,2024-03-24
MA,26,207,42,56,77,123,351,578.4000000000005,830,1248.0249999999999,2024-03-31
MA,27,201.5,41,54,74,121,351,607.1000000000001,871.0999999999999,1259.1249999999993,2024-04-07
MA,28,205,40,55,74,124,347.25,584,845.05,1251.0499999999997,2024-04-14
MA,29,195,40,50,67,114,323,548.2000000000003,818.099999999999,1184.1249999999939,2024-04-21
MA,30,181,35.975,47,65,107,312.25,533,732.05,1028.1249999999993,2024-04-28
MA,31,168.5,34,44,59,102,274,478.10000000000014,653.9999999999991,1070.349999999998,2024-05-05
MA,32,151,31,42,56.900000000000006,93,252,418,603.05,818.0999999999995,2024-05-12
MA,33,137,26.975,37,51,83,226,378.10000000000014,524.05,797.0749999999996,2024-05-19
MA,34,114,22.975,30,42,71,194,323.10000000000014,458.0999999999999,657.0499999999997,2024-05-26
MA,35,101,22.975,29,37,60,163,270,408,545.3999999999978,2024-06-02
MA,36,89,16,22,32,51,153,247,344.04999999999995,514.1999999999989,2024-06-09
MA,37,79,15,20,27,46,134,226,317.2999999999997,468.2249999999988,2024-06-16
MA,38,68,14,17,24,40,119.25,200.10000000000014,298.14999999999986,460.09999999999945,2024-06-23
MA,39,62,11,15,20,36,107,182,269.0999999999999,374.0499999999997,2024-06-30
MA,40,55,9,14,19,31,96,158.10000000000014,241.04999999999995,355.1999999999989,2024-07-07
MA,41,49,9,11,17,29,86,149,225.04999999999995,316.09999999999945,2024-07-14
MA,42,46,8,10.950000000000003,15,26,83.25,136.20000000000027,198,298.02499999999986,2024-07-21
MA,43,42,7.975000000000001,10,14,24,77,127.10000000000014,193.14999999999986,304.0749999999996,2024-07-28
MA,44,39,6,9,13,23,70,123,183,268.0749999999996,2024-08-04
MA,45,37.5,6,8,12,20,67,116,178,279.02499999999986,2024-08-11
MA,46,35,6,8,11,20,61,110.10000000000014,170,232,2024-08-18
MA,47,33,5,7,11,18,59,104,154,238.02499999999986,2024-08-25
MA,48,30.5,5,7,10,17,55,99,141.04999999999995,208.02499999999986,2024-09-01
MA,49,28,4,6,9,16,52,95,138,195,2024-09-08
MA,50,27,4,6,8,15,49,90,132.0999999999999,200.04999999999973,2024-09-15
MA,51,25,4,5,8,14,46,82.10000000000014,116,176.09999999999945,2024-09-22
MA,52,25,4,6,8,14,44,78,123,171.02499999999986,2024-09-29
MG,1,435,153.975,180.95,219,296,708,1349.700000000001,2183.15,3769.5499999999975,2023-10-08
MG,2,453,157,184,219,299,755.25,1373.5000000000007,2303.3,3865.1499999999996,2023-10-15
MG,3,482.5,161.975,190,234,322.75,816.25,1611.2000000000003,2484.05,4236.324999999998,2023-10-22
MG,4,513,182.97500000000002,208.95,248,334,871,1568.1000000000001,2809.949999999999,5265.824999999968,2023-10-29
MG,5,541,195.975,226,269,368.75,915,1846.7000000000037,3210.1499999999996,5366.899999999994,2023-11-05
MG,6,599,217,252.95,303,407,1020.25,1916.5000000000007,3115.3999999999996,4998.324999999998,2023-11-12
MG,7,654.5,223,270.95000000000005,322,442.75,1094.5,2078.4000000000005,4000.999999999999,6308.2249999999985,2023-11-19
MG,8,759.5,272.95000000000005,311.95,376.9,520.75,1230.25,2456.500000000001,3706.849999999998,6891.074999999983,2023-11-26
MG,9,842.5,304,350.95000000000005,415.9,569.75,1415.5,2582.500000000002,4038.2,6349.149999999956,2023-12-03
MG,10,976.5,345,402.95000000000005,490,659,1585.25,2994.2000000000003,4618.749999999998,7244.049999999989,2023-12-10
MG,11,1145,408.95000000000005,462,560,758.75,1813,3331.1000000000004,5348.649999999999,8213.074999999984,2023-12-17
MG,12,1326.5,476.925,554,667,909,2173,3905.2000000000016,6235.999999999999,8928.174999999976,2023-12-24
MG,13,1628,589,695.95,831.8,1112.75,2611.5,4277.800000000003,7288.0499999999975,11883.949999999957,2023-12-31
MG,14,1955,749.875,857,1035,1375,3098,5472.700000000009,9167.549999999992,13421.49999999999,2024-01-07
MG,15,2417.5,930.8249999999999,1065.7,1270.6,1701.5,3815.75,6682.0999999999995,10331.949999999997,14810.449999999975,2024-01-14
MG,16,2918,1157.7749999999999,1334.8000000000002,1555.3,2089.75,4615.25,8050.300000000008,12492.349999999984,17984.19999999994,2024-01-21
MG,17,3417,1305.9750000000001,1481.95,1799.4,2367,5447.25,9649.300000000001,14181.349999999991,23347.624999999793,2024-01-28
MG,18,4000,1489.925,1733.65,2045.8000000000002,2772.75,6297,10982.000000000005,16225.549999999997,25525.349999999995,2024-02-04
MG,19,4548,1738.8999999999999,2016.95,2381.7999999999997,3234.25,7079.25,12408.300000000005,18812.199999999986,26983.899999999994,2024-02-11
MG,20,5158,1858.975,2187.2000000000003,2628.8,3488.25,7870,13752.500000000005,20432.849999999984,30413.79999999995,2024-02-18
MG,21,5667.5,2080.875,2409.75,2887.7,3922.75,9025.5,16004.400000000001,24937.849999999995,37196.149999999994,2024-02-25
MG,22,6099.5,2196.775,2530.7999999999997,3002.7000000000003,4252.75,9796.25,16917.100000000002,24921.74999999999,37486.825,2024-03-03
MG,23,6450,2457.5499999999997,2786.5,3230.8,4446.5,10307,18302.5,29079.099999999988,42245.77499999999,2024-03-10
MG,24,6978,2449.525,2869.65,3483.9,4769.25,11122,19490.100000000002,30223.85,44281.024999999965,2024-03-17
MG,25,7463.5,2837.625,3265.9500000000003,3843.4,5116,11787.25,20251.5,33447.6,53321.54999999967,2024-03-24
MG,26,7511,2978.6,3336.9,3970.7999999999997,5235.75,11825.75,22023.800000000003,34664.349999999984,50410.82499999986,2024-03-31
MG,27,7784,2913,3331.9,3862.6000000000004,5181.25,12608.75,22342.70000000001,33954.14999999998,56754.77499999992,2024-04-07
MG,28,7489,2834.875,3249,3872.1000000000004,5241.5,12361.25,20992.700000000004,30766.049999999992,47610.54999999998,2024-04-14
MG,29,7264,2734.875,3121.7999999999997,3764.8,5027.75,11754.75,20529.400000000023,31628.699999999993,51240.19999999972,2024-04-21
MG,30,6611.5,2549.225,2869.9,3401.5,4611.5,10764.5,19345.80000000001,27961.5,49199.94999999997,2024-04-28
MG,31,5877,2172.9249999999997,2533.1,3052.6000000000004,4068.25,9124.25,16265.000000000011,24940.14999999999,37855.37499999975,2024-05-05
MG,32,5039,1882.625,2188.95,2633.4,3492.75,7893,14038.700000000008,22116.649999999998,36395.74999999998,2024-05-12
MG,33,3993.5,1476,1739.75,2053.8,2794,6270,11049.900000000005,17030.249999999993,28157.82499999999,2024-05-19
MG,34,3136,1193,1435.95,1685.9,2227.75,4978.5,8736.400000000005,13980.35,24856.574999999964,2024-05-26
MG,35,2467,912.875,1058.65,1310,1715.75,3880.25,6682.100000000003,10120.199999999995,17363.349999999984,2024-06-02
MG,36,1886.5,744.9749999999999,831.9,973,1301.75,2974.75,5298.3,8122.099999999994,12858.499999999998,2024-06-09
