uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
DF,41,2027-10-10,2,0,0,0,1,5,9,13,18.024999999999864
DF,42,2027-10-17,2,0,0,0,1,5,9,14,19.024999999999864
DF,43,2027-10-24,2,0,0,0,1,5,9,13,19
DF,44,2027-10-31,2,0,0,0,1,5,10,15,19
DF,45,2027-11-07,3,0,0,0,1,6,10,13,18
DF,46,2027-11-14,3,0,0,0,1,6,10,15,20
DF,47,2027-11-21,3,0,0,0,1,6,11,15.049999999999955,21.024999999999864
DF,48,2027-11-28,3,0,0,0,1,6,12,17,23
DF,49,2027-12-05,3,0,0,0,1,7,13,18,25
DF,50,2027-12-12,3,0,0,0,1,7,13,19,25.024999999999864
DF,51,2027-12-19,3,0,0,0,1,8,14,20,27
DF,52,2027-12-26,4,0,0,0,2,8,15,22,29
ES,1,2027-01-03,4,0,0,0,1,15,46.100000000000136,102,221.12499999999932
ES,2,2027-01-10,5,0,0,0,2,17,57,110,221.02499999999986
ES,3,2027-01-17,6,0,0,1,2,19,58,139.04999999999995,287.0499999999997
ES,4,2027-01-24,6,0,0,1,2,23,72,163.14999999999986,317.1999999999989
ES,5,2027-01-31,7,0,0,1,2,23,74,160.19999999999982,310.0499999999997
ES,6,2027-02-07,8,0,0,1,3,24,77,168.04999999999995,303.1249999999993
ES,7,2027-02-14,9,0,0,1,3,27,86,179.0999999999999,411.6999999999962
ES,8,2027-02-21,9,0,0,1,3,26,87.10000000000014,179.14999999999986,387
ES,9,2027-02-28,9,0,0,1,3,28,78,160.04999999999995,319.02499999999986
ES,10,2027-03-07,8,0,0,1,3,27,84.10000000000014,173,346.1249999999993
ES,11,2027-03-14,9,0,0,1,4,24,83.10000000000014,161,341.2749999999985
ES,12,2027-03-21,9,0,0,1,3,25,69.10000000000014,150.0999999999999,295.2249999999988
ES,13,2027-03-28,9,0,0,1,3,25,71,158.04999999999995,314
ES,14,2027-04-04,8,0,0,1,3,23,74.10000000000014,159,353.37499999999795
ES,15,2027-04-11,8,0,0,1,3,21,62,118,257.02499999999986
ES,16,2027-04-18,8,0,0,1,3,21,64,143.0999999999999,260.1499999999992
ES,17,2027-04-25,7,0,0,1,3,20.25,62,117.09999999999991,237.0749999999996
ES,18,2027-05-02,8,0,0,1,3,22,66.10000000000014,134,278.02499999999986
ES,19,2027-05-09,8,0,0,1,3,21,63,134.04999999999995,257.1499999999992
ES,20,2027-05-16,7,0,0,1,3,21,63,126.04999999999995,235.09999999999945
ES,21,2027-05-23,7,0,0,1,3,19,55.20000000000027,117,233.04999999999973
ES,22,2027-05-30,7,0,0,1,3,19,54.100000000000136,113.04999999999995,209.39999999999782
ES,23,2027-06-06,7,0,0,1,3,18,51,98.04999999999995,211.37499999999795
ES,24,2027-06-13,6.5,0,0,1,3,17,54,101.04999999999995,188
ES,25,2027-06-20,6,0,0,1,2,17,45.100000000000136,90,164.04999999999973
ES,26,2027-06-27,6,0,0,1,2,15,44,99,191.17499999999905
ES,27,2027-07-04,5,0,0,0,2,14,41,86.04999999999995,203.0749999999996
ES,28,2027-07-11,4,0,0,0,2,13,41,79,166.04999999999973
ES,29,2027-07-18,4,0,0,0,1,12,33,80,157.0749999999996
ES,30,2027-07-25,4,0,0,0,1,11,31.100000000000136,66.04999999999995,128
ES,31,2027-08-01,3,0,0,0,1,9,29,63.049999999999955,144.17499999999905
ES,32,2027-08-08,3,0,0,0,1,9,23.100000000000136,57,113.04999999999973
ES,33,2027-08-15,3,0,0,0,1,9,27,54.09999999999991,107.07499999999959
ES,34,2027-08-22,2,0,0,0,1,8,23.100000000000136,56,108.14999999999918
ES,35,2027-08-29,2,0,0,0,1,8,23,51.049999999999955,89.04999999999973
ES,36,2027-09-05,2,0,0,0,1,7,20,42.049999999999955,73
ES,37,2027-09-12,2,0,0,0,1,6,21,41,84.04999999999973
ES,38,2027-09-19,2,0,0,0,1,6,19,39,63.024999999999864
ES,39,2027-09-26,2,0,0,0,1,6,18,41,72.02499999999986
ES,40,2027-10-03,2,0,0,0,1,6,18,38,77.07499999999959
ES,41,2027-10-10,2,0,0,0,1,6,16,32,65.02499999999986
ES,42,2027-10-17,2,0,0,0,1,6,18,36,68
ES,43,2027-10-24,2,0,0,0,1,6,17,32,64.02499999999986
ES,44,2027-10-31,2,0,0,0,1,5,17,32,63.024999999999864
ES,45,2027-11-07,2,0,0,0,1,6,16,35,73.04999999999973
ES,46,2027-11-14,2,0,0,0,1,6,15,33,71.04999999999973
ES,47,2027-11-21,2,0,0,0,0,6,17,36,71.04999999999973
ES,48,2027-11-28,2,0,0,0,1,6,19.100000000000136,42.049999999999955,91.07499999999959
ES,49,2027-12-05,2,0,0,0,1,7,22,45.049999999999955,93
ES,50,2027-12-12,3,0,0,0,1,8,27.100000000000136,64.04999999999995,131.22499999999877
ES,51,2027-12-19,3,0,0,0,1,10,34.100000000000136,77,166
ES,52,2027-12-26,4,0,0,0,1,11,42,89,204.0749999999996
GO,1,2027-01-03,16,1,2,4,7,38,88.10000000000014,152,281.1499999999992
GO,2,2027-01-10,19,2,3,4,9,45,110,202.19999999999982,389.0749999999996
GO,3,2027-01-17,23,2,3,5,11,56,133,248.19999999999982,473.02499999999986
GO,4,2027-01-24,28,2,4,7,13,66,158.10000000000014,293.0999999999999,541.0749999999996
GO,5,2027-01-31,32,3.9750000000000014,5,8,15,76,193,334,710.2749999999985
GO,6,2027-02-07,36,4,6,9,18,86,206.10000000000014,352.04999999999995,664.0249999999999
GO,7,2027-02-14,39,4,6,10,19,95,224.10000000000014,407.3499999999997,783.374999999998
GO,8,2027-02-21,43,4.975000000000001,7,11,20,96,242,405.2499999999998,675.1499999999992
GO,9,2027-02-28,44,5,8,12,21,102,229.10000000000014,424.1999999999998,825.1249999999993
GO,10,2027-03-07,46,5,7,11.900000000000006,22,108,248.20000000000027,468.1999999999998,850.1749999999936
GO,11,2027-03-14,47,5,8,12,24,110.25,254.3000000000004,505.04999999999995,1064.4249999999977
GO,12,2027-03-21,50,6,9,12,24,109,284.10000000000014,509,917.5749999999969
GO,13,2027-03-28,52,6,9,13,25,121.25,266,531.1999999999998,1095.6749999999963
GO,14,2027-04-04,54,6,9,14,25,122,297.10000000000014,536.05,1069.299999999993
GO,15,2027-04-11,53,7,10,14,27,124,302.10000000000014,623,1100.0749999999996
GO,16,2027-04-18,53,6,9,13,25,129,299.3000000000004,551.1499999999999,1204.3999999999978
GO,17,2027-04-25,55,6,9,15,27,131,298.2000000000003,562.0999999999999,1050.1249999999993
GO,18,2027-05-02,54,6,9,14,27,133.25,289,534.049999999999,1098.2499999999986
GO,19,2027-05-09,53,7,10,14,25,123,300.10000000000014,523.2999999999997,954.9499999999948
GO,20,2027-05-16,51,6,8,12,24,112.25,261,513.3999999999996,932.3499999999981
GO,21,2027-05-23,45,5,7,10.900000000000006,21,105,256,439.2999999999997,901.2999999999984
GO,22,2027-05-30,40,5,7,10,19,97,224.10000000000014,428.04999999999995,865.4499999999975
GO,23,2027-06-06,36,3,6,9,17,81.25,208.10000000000014,344.04999999999995,661.4749999999974
GO,24,2027-06-13,30,3,4,7,14,71,168,322.39999999999964,627.1499999999992
GO,25,2027-06-20,26,3,4,6,12,63,146,262.39999999999964,605.4749999999974
GO,26,2027-06-27,22,2,3,5,11,52,138.10000000000014,242.34999999999968,422.0499999999997
GO,27,2027-07-04,20,2,3,5,9,45.25,113,217,380.34999999999263
GO,28,2027-07-11,17,1,2,4,8,40,95,168.0999999999999,294.02499999999986
GO,29,2027-07-18,15,1,2,3,7,34,85,151.0999999999999,299.0499999999997
GO,30,2027-07-25,13,1,2,3,6,30,74.10000000000014,153.04999999999995,274.1249999999993
GO,31,2027-08-01,11,1,1,2,5,26.25,67,121,189.04999999999973
GO,32,2027-08-08,10,1,1,2,5,24,58,107,218.09999999999945
GO,33,2027-08-15,9,0,1,2,4,21,50.100000000000136,86.14999999999986,157.02499999999986
GO,34,2027-08-22,8,0,1,2,4,20,45,78.04999999999995,160.3499999999981
GO,35,2027-08-29,7,0,1,1,3,18,41.100000000000136,76.04999999999995,153.02499999999986
GO,36,2027-09-05,7,0,1,1,3,16,40,74,119
GO,37,2027-09-12,7,0,1,1,3,15,38.100000000000136,67,123
GO,38,2027-09-19,6,0,0,1,3,15,35,62,114
GO,39,2027-09-26,6,0,0,1,3,14,33,59.049999999999955,109.02499999999986
GO,40,2027-10-03,6,0,0,1,2,13,31,57,95.04999999999973
GO,41,2027-10-10,6,0,0,1,2,13,32,55,116.12499999999932
GO,42,2027-10-17,5,0,0,1,2,13,30,56.049999999999955,110
GO,43,2027-10-24,6,0,0,1,2,13,32,54,93.04999999999973
GO,44,2027-10-31,6,0,0,1,2.75,14,32,54,98.04999999999973
GO,45,2027-11-07,6,0,0,1,2,15,35,58,108.04999999999973
GO,46,2027-11-14,7,0,0,1,3,16,38,70.04999999999995,122.07499999999959
GO,47,2027-11-21,7,0,0,1,3,16,37,66.04999999999995,124.04999999999973
GO,48,2027-11-28,8,0,1,1,3,18,43,76.14999999999986,135
GO,49,2027-12-05,8,0,1,1,4,19,47,90,157.04999999999973
GO,50,2027-12-12,10,0,1,2,4,23,51,100.04999999999995,177
GO,51,2027-12-19,11,0,1,2,5,26,61,119.04999999999995,194.1999999999989
GO,52,2027-12-26,13,1,1,3,6,30,77,141.0999999999999,237.09999999999945
MA,1,2027-01-03,14,1,2,3,6,30,59,99.04999999999995,172.09999999999945
MA,2,2027-01-10,17,1,2,4,8,33,72,122,197.02499999999986
MA,3,2027-01-17,18,1,2,4,9,39,80,146.04999999999995,237
MA,4,2027-01-24,21,2,3,5,10,44,97,163,237
MA,5,2027-01-31,25,2,3.950000000000003,5,11,51,107,180.04999999999995,298.17499999999905
MA,6,2027-02-07,28,3,4,7,14,60,116,209.0999999999999,336.0499999999997
MA,7,2027-02-14,35,3.9750000000000014,5,8,16,72,150.10000000000014,262.04999999999995,438
MA,8,2027-02-21,40,5,6,9,18,80,168.10000000000014,280.04999999999995,479.02499999999986
MA,9,2027-02-28,46,5,7,11,21,98,206.10000000000014,338.14999999999986,549.1999999999989
MA,10,2027-03-07,51,5,8,13,25,112,262.10000000000014,416,676.2749999999985
MA,11,2027-03-14,60,6,9,14,28,122,259.2000000000003,448.14999999999986,841.0499999999997
MA,12,2027-03-21,60,7,10,15,30,133,285.2000000000003,488.2999999999997,810.5999999999967
MA,13,2027-03-28,63.5,6.975000000000001,10,16,30,132,286.2000000000003,500.04999999999995,860.1499999999992
MA,14,2027-04-04,63,7,11,16,31,138,322.2000000000003,564.2999999999997,914.1499999999992
MA,15,2027-04-11,62,7,11,17,31,134.25,308.2000000000003,566.4499999999996,939.0749999999996
MA,16,2027-04-18,67.5,8,11,17,32,143,307,517,857.5249999999971
MA,17,2027-04-25,63,7,10,15.900000000000006,31,138,283.10000000000014,488,765.1999999999989
MA,18,2027-05-02,62,7,10,14.900000000000006,29,131,285.10000000000014,492.04999999999995,833.0499999999997
MA,19,2027-05-09,57,6,9,14,27,124.25,256.3000000000004,417.0999999999999,684.2249999999988
MA,20,2027-05-16,52,5,8,13,25,110.25,246,398.0999999999999,605.0749999999941
MA,21,2027-05-23,44,5,7,10,21.75,94,199.10000000000014,354.0999999999999,579.9999999999945
MA,22,2027-05-30,39,4,6,9,18,79,171.10000000000014,304.0999999999999,468.0499999999997
MA,23,2027-06-06,33,3,5,8,16,68,150,260,401.57499999999686
MA,24,2027-06-13,30,3,5,7,14,62,126,210.24999999999977,294.1499999999992
MA,25,2027-06-20,26,2,4,5,12,53,111,180.0999999999999,293.0499999999997
MA,26,2027-06-27,23,2,3,5,10,48,99,160,259
MA,27,2027-07-04,20,2,3,5,10,42,90,144,233.04999999999973
MA,28,2027-07-11,18,1,2,4,8,38,79.10000000000014,129,184.22499999999877
MA,29,2027-07-18,17,1,2,4,8,36,70,108.04999999999995,164.02499999999986
MA,30,2027-07-25,16,1,2,3,7,33.25,71,114,181.04999999999973
MA,31,2027-08-01,15,1,2,3,7,31,63.100000000000136,102,150.17499999999905
MA,32,2027-08-08,14,1,2,3,6,28,63,100,145
MA,33,2027-08-15,13,1,1,3,6,27,61.100000000000136,99.09999999999991,136.04999999999973
MA,34,2027-08-22,11,1,1,2,5,24,51.100000000000136,83,134
MA,35,2027-08-29,10,0,1,2,5,23,49,76.04999999999995,111
MA,36,2027-09-05,10,0,1,2,4,21,44,71,107.07499999999959
MA,37,2027-09-12,9,0,1,2,4,19,41.100000000000136,66,96
MA,38,2027-09-19,8,0,1,1,4,18,40,63,91
MA,39,2027-09-26,8,0,1,1,4,17,37,59.049999999999955,91.02499999999986
MA,40,2027-10-03,8,0,1,1,3,16,34,55,83.02499999999986
MA,41,2027-10-10,7,0,0.9500000000000028,1,3,16,35,60,90.07499999999959
MA,42,2027-10-17,7,0,0,1,3,16,31.100000000000136,54,88.07499999999959
MA,43,2027-10-24,7,0,0,1,3,16,34,54,87.07499999999959
MA,44,2027-10-31,7,0,1,1,3,16,33.100000000000136,55,80.07499999999959
MA,45,2027-11-07,7,0,0,1,3,16,35,59,94.04999999999973
MA,46,2027-11-14,8,0,0.9500000000000028,1,3,16,32,54,82.04999999999973
MA,47,2027-11-21,8,0,1,1,4,17,35,54.149999999999864,94
MA,48,2027-11-28,9,0,1,2,4,18,38,63,96.02499999999986
MA,49,2027-12-05,9,0,1,2,4,21,41,70,113.02499999999986
MA,50,2027-12-12,10,1,1,2,5,22,46.100000000000136,79,122
MA,51,2027-12-19,12,1,1,2,5.75,25,53,87.09999999999991,143.02499999999986
MA,52,2027-12-26,13,1,2,3,6,27,57,87,151.02499999999986
MG,1,2027-01-03,179,28,37,50,91,416.5,1148.5000000000007,2015.3999999999996,3594.149999999999
MG,2,2027-01-10,206,35,45,61,104,480.25,1337.700000000001,2713.949999999999,4322.7749999999905
MG,3,2027-01-17,252.5,39,52,72,120,614.25,1517.5000000000007,2849.749999999999,5900.499999999992
MG,4,2027-01-24,284.5,52.975,64.95,88,148,670.25,1810.1000000000001,3346.049999999999,6546.949999999978
MG,5,2027-01-31,340,58,74.95,101.9,175,801.5,1993.3000000000004,3712.149999999999,6752.5499999999975
MG,6,2027-02-07,395,69,84,120.9,207,929.25,2320.500000000001,4562.7999999999965,8935.424999999977
MG,7,2027-02-14,461.5,79.975,101.95,136.9,225,1043.25,2716.0000000000073,4766.1500000000005,10161.349999999966
MG,8,2027-02-21,538,91.975,112,158,273,1159.75,2927.1000000000013,5494.399999999999,10126.37499999997
MG,9,2027-02-28,588,93,125,170,307,1353.5,3404.100000000006,6660.649999999996,12204.999999999935
MG,10,2027-03-07,610,106,137,184.9,314.75,1389.25,3439.200000000007,6945.299999999998,13329.274999999987
MG,11,2027-03-14,647.5,118.97500000000001,148.89999999999998,200,333.75,1452.5,3389.5000000000045,6914.799999999999,13619.149999999989
MG,12,2027-03-21,664,121,157,200.9,344,1416,3452.2000000000003,6384.1,12017.399999999981
MG,13,2027-03-28,648,125.975,154.95000000000002,199,338,1433.75,3496.500000000001,6020.649999999999,11828.699999999943
MG,14,2027-04-04,606.5,114.97500000000001,151,196,328,1341,3262.7000000000007,6109.549999999992,10640.99999999995
MG,15,2027-04-11,591.5,118,148,194,326,1368.25,3152.100000000003,5800.249999999998,11907.199999999966
MG,16,2027-04-18,549,109.975,135.95,185,299,1132.25,2910.500000000001,5996.799999999999,12850.974999999946
MG,17,2027-04-25,534,103,129.85000000000002,172.9,283.75,1156.25,3003.2000000000016,5514.399999999998,9700.025000000001
MG,18,2027-05-02,480,91.975,120,162,264,1063,2648.3,5742.5499999999975,11150.025
MG,19,2027-05-09,431.5,83,103,139.9,225,986.25,2484.4000000000033,4817.599999999997,10245.799999999974
MG,20,2027-05-16,390.5,70,92,125,201,815,2290.800000000004,4787.199999999999,8577.849999999926
MG,21,2027-05-23,357.5,61.975,75,105,179,751.75,1901.0000000000014,3658.05,10135.249999999905
MG,22,2027-05-30,284,48,65,88,153.75,649.25,1704.0000000000014,3313.1499999999924,6864.124999999984
MG,23,2027-06-06,241.5,41,52.95,70,122.75,553,1463.0000000000014,4075.299999999997,7214.924999999951
MG,24,2027-06-13,205,37,46,62,108,457,1370.4000000000005,2685.1499999999987,4870.824999999968
MG,25,2027-06-20,172.5,28,37,53,88,387,1046.1000000000001,2142.2999999999997,4040.049999999984
MG,26,2027-06-27,138.5,23,31,43,73,319,971.4000000000005,1913.1999999999998,3552.4499999999975
MG,27,2027-07-04,124,19.975,27,35,62,285.25,798.1000000000001,1630.5499999999995,3051.0249999999996
MG,28,2027-07-11,105,17,22,32,52,252,675.2000000000003,1278.1,2450.349999999998
MG,29,2027-07-18,89,14,19,26,46,216.5,605.3000000000004,1106.5999999999995,2352.74999999999
MG,30,2027-07-25,76,12,17,23,41,181,521.3000000000004,1111.2999999999997,2235.874999999979
MG,31,2027-08-01,70,10.975000000000001,14,19,35,154,439,991.5999999999995,2065.075
MG,32,2027-08-08,67,10,13,17.900000000000006,32,153,433.2000000000003,863.5999999999985,1757.8749999999952
MG,33,2027-08-15,58,8,11,16,30,136.25,381,868,1723.0999999999995
MG,34,2027-08-22,57,8,12,16,29,134,355.10000000000014,790.2499999999989,2092.075
MG,35,2027-08-29,58,8,11,15,28,138,385.3000000000004,765.5499999999995,1645.0999999999995
MG,36,2027-09-05,54,8,10,14,27,132.25,379.10000000000014,775.2499999999998,1529.4249999999977
MG,37,2027-09-12,58,8,11,17,29,132.25,337.2000000000003,719.2499999999998,1842.4749999999974
MG,38,2027-09-19,61,8,11,16,29,135.25,338.10000000000014,744.2499999999998,1415.0249999999944
MG,39,2027-09-26,62,8,12,17,30,143,396.10000000000014,828.2999999999997,1354.749999999996
MG,40,2027-10-03,60,9,12,17,30,144.25,375.10000000000014,741.1499999999999,1618.2749999999985
MG,41,2027-10-10,64,9,13.950000000000003,19,32,147.25,361.2000000000003,711.05,1427.7999999999902
MG,42,2027-10-17,70,10,14,19,34,157.25,377.10000000000014,769.8999999999992,1380.0249999999999
MG,43,2027-10-24,71,10,14,19,36,160,382.10000000000014,723.3499999999997,1474.5999999999967
MG,44,2027-10-31,75,11,15,22,37.75,168,422,831.2499999999998,1656.4249999999977
MG,45,2027-11-07,79,12,16,23,41,177,408.10000000000014,823.2499999999998,1579.8749999999952
MG,46,2027-11-14,86,12,17,23,41,197.25,446.6000000000008,969.5499999999995,1870.349999999998
MG,47,2027-11-21,94,12,19,26,46.75,216.25,524.2000000000003,1018.1999999999998,1979.6499999999965
MG,48,2027-11-28,100.5,15,20,27,50,230.25,519.3000000000004,1103.5999999999985,2128.749999999996
MG,49,2027-12-05,109,16,21,30,53,254,609.2000000000003,1140.1,2174.4249999999865
MG,50,2027-12-12,118,18,24,33.900000000000006,58,276.25,662.1000000000001,1259.1,2995.9249999999843
MG,51,2027-12-19,135,21,28.950000000000003,40,69,290,763.3000000000004,1459.1999999999998,2878.6249999999964
MG,52,2027-12-26,152,24.975,31,43,76,361,910.3000000000004,1731.3999999999996,3112.7999999999847
MS,1,2027-01-03,14,0,1,2,5,36,103,177.04999999999995,343.1499999999992
MS,2,2027-01-10,16,0,1,3,6,44,109,241.0999999999999,419.0499999999997
MS,3,2027-01-17,18,1,2,3,7,47,130,230.29999999999973,404.52499999999714
MS,4,2027-01-24,22,1,2,4,8,54,168.10000000000014,337.14999999999986,606.2999999999984
MS,5,2027-01-31,24,1,2,4,10,67,192,380.04999999999995,644.1249999999939
MS,6,2027-02-07,29,2,3,4,11,75,215,431.2999999999997,818.2249999999988
MS,7,2027-02-14,34,2,4,6,14,88.25,239,484.8999999999992,960.2249999999988
MS,8,2027-02-21,37.5,3,4.950000000000003,7,16,103,286.2000000000003,624.0999999999999,1014.4249999999977
MS,9,2027-02-28,42,3,4,8,17,116.25,330.40000000000055,642.1499999999999,1369.1249999999993
MS,10,2027-03-07,50,3,5,9,20,131,389,740.5499999999995,1291
MS,11,2027-03-14,53,4,6,10,22,145,379.2000000000003,781.1999999999998,1535.0499999999997
MS,12,2027-03-21,56,4,7,11,23.75,146,431.10000000000014,914.1999999999998,1699.8249999999955
MS,13,2027-03-28,59.5,4,7,11,24,155.5,420.3000000000004,800.1499999999999,1565.1499999999992
MS,14,2027-04-04,59,4,6,11,24,164,475,1047.4499999999996,1968.0999999999995
MS,15,2027-04-11,58,5,7,11,24,153.25,458.3000000000004,947.3999999999996,1810.1499999999992
MS,16,2027-04-18,57,4,7,11,23,148,480.10000000000014,903.1499999999999,1723.9749999999947
MS,17,2027-04-25,54.5,3,6,10,23,145,402.10000000000014,849.4999999999995,1491.6249999999966
MS,18,2027-05-02,50,4,5,9,21,139,358,846.149999999998,1456.4499999999866
MS,19,2027-05-09,47,3,6,10,20,126.25,345.10000000000014,716.5999999999995,1256.4249999999922
MS,20,2027-05-16,41,3,5,8,17,114.5,322.10000000000014,660.0999999999999,1215.2249999999988
MS,21,2027-05-23,38,2,4,7,15,102.25,284.2000000000003,542.4499999999996,969.174999999999
MS,22,2027-05-30,34,2,4,6,14,93,255,441,841.5249999999971
MS,23,2027-06-06,30,2,3,5,12,75,223.10000000000014,439.2999999999997,818.4999999999973
MS,24,2027-06-13,25,1,2,4.900000000000006,10,65,180.10000000000014,347.0999999999999,582.1499999999937
MS,25,2027-06-20,21,1,2,4,9,58,151,297.2499999999998,593.0249999999999
MS,26,2027-06-27,19,1,2,3,8,53,135.10000000000014,305,540.8749999999952
MS,27,2027-07-04,17,1,1.9500000000000028,3,7,44,136.10000000000014,263,446
MS,28,2027-07-11,14,1,1,2.9000000000000057,6,38,106,203.04999999999995,417.1499999999992
MS,29,2027-07-18,13,1,1,2,5,36,93,191.04999999999995,383.1499999999992
MS,30,2027-07-25,12,0,1,2,5,32,93,180.04999999999995,355.1999999999989
MS,31,2027-08-01,11,0,1,2,4,29,75,154,230.14999999999918
MS,32,2027-08-08,10,0,1,2,4,26,73.10000000000014,144.24999999999977,272.02499999999986
MS,33,2027-08-15,10,0,1,1,4,25,73,150.19999999999982,262.02499999999986
MS,34,2027-08-22,9,0,0,1,4,24,74,131.14999999999986,204
MS,35,2027-08-29,8,0,0,1,3,22,68,119,194.1999999999989
MS,36,2027-09-05,9,0,0,1,3,23,63,115.04999999999995,192
MS,37,2027-09-12,8,0,0,1,3,22,62,125.04999999999995,224.0749999999996
MS,38,2027-09-19,8,0,0,1,3,21,58,109.09999999999991,196.1999999999989
MS,39,2027-09-26,8,0,0,1,3,21,53,112.04999999999995,198.24999999999864
MS,40,2027-10-03,7,0,0,1,3,19,56,115.04999999999995,217.12499999999932
MS,41,2027-10-10,8,0,0,1,3,20,53,99,199
MS,42,2027-10-17,7,0,0,1,3,19,47.100000000000136,94.04999999999995,185.42499999999768
MS,43,2027-10-24,8,0,0,1,3,20,50,93,156.09999999999945
MS,44,2027-10-31,7,0,0,1,3,19,46.100000000000136,88,164.02499999999986
MS,45,2027-11-07,8,0,0,1,3,20,49.100000000000136,98.19999999999982,225.02499999999986
MS,46,2027-11-14,8,0,0.9500000000000028,1,3,21,50,89.04999999999995,166.02499999999986
MS,47,2027-11-21,9,0,1,1,3,22,52,106,209.14999999999918
MS,48,2027-11-28,9,0,1,1,4,23,59.100000000000136,109.09999999999991,241.17499999999905
MS,49,2027-12-05,10,0,1,2,4,24,63,133,263.0749999999996
MS,50,2027-12-12,11,0,1,2,4,26,69,132.19999999999982,267.02499999999986
MS,51,2027-12-19,12,0,1,2,5,27,72,131.14999999999986,253.12499999999932
MS,52,2027-12-26,12,0,1,2,5,31,78,142.04999999999995,305.0499999999997
MT,1,2027-01-03,48,4,7,10,22,125,335.40000000000055,752.5499999999995,1260.1499999999992
MT,2,2027-01-10,59,6,9,13,25,149,372.10000000000014,766.2499999999998,1541.4749999999974
MT,3,2027-01-17,70,7,10,16,30.75,184.25,480.70000000000095,969.4499999999996,2162.5999999999913
MT,4,2027-01-24,82,8,11,17,34,210.25,603,1250.9999999999982,2618.774999999996
MT,5,2027-01-31,89,8,12,19,38,221,629.0000000000014,1303.1999999999998,2440.2999999999984
MT,6,2027-02-07,100,9,13.950000000000003,21,43,240.25,700.3000000000004,1320,3209.7249999999963
MT,7,2027-02-14,103,11,15,23,44,269,673.6000000000008,1411.1999999999998,2790.1999999999935
MT,8,2027-02-21,106,9.975000000000001,15,22,46,267,680.9000000000012,1292.6999999999985,3065.1249999999995
MT,9,2027-02-28,101.5,10.975000000000001,16,23,45,256,675.700000000001,1541.05,3161.05
MT,10,2027-03-07,103,11,14,22,44,247.25,637.4000000000005,1477.3499999999997,3027.499999999992
MT,11,2027-03-14,108,11,15,23,47,269.25,677.1000000000001,1280.3999999999996,2491.0749999999994
MT,12,2027-03-21,106,9,14,22,44,255.5,653.5000000000007,1262,2558.0249999999946
MT,13,2027-03-28,99,10,15,22,44,236,596.5000000000007,1206.1499999999999,2226.374999999998
MT,14,2027-04-04,99,9,14,22,44,240,619,1248.199999999999,2534.7999999999956
MT,15,2027-04-11,97,10,14,22,44,217,515,1153,2203.3499999999926
MT,16,2027-04-18,89.5,9,14,21,42.75,224,579.4000000000005,1188.3999999999996,2293.9499999999953
MT,17,2027-04-25,90.5,10,15,21,41,213,571.3000000000004,1082.2499999999998,2039.274999999993
MT,18,2027-05-02,85,9,13,19,38,202,486.10000000000014,983.9499999999991,2126.099999999994
MT,19,2027-05-09,83,9,12,20,37,198.25,492.10000000000014,900,1656.7749999999849
MT,20,2027-05-16,77,8,11,17,35,178.25,476.3000000000004,820,1547.5249999999971
MT,21,2027-05-23,70,6,10,14,30,160.25,408.70000000000095,797.3499999999997,1615.0999999999995
MT,22,2027-05-30,61,6,9,13,27.75,149,390.5000000000007,735.4499999999996,1509.4749999999974
MT,23,2027-06-06,56,6,8,12,25,138,365.10000000000014,730.2999999999997,1347.2749999999985
MT,24,2027-06-13,48.5,5,7,11,23,118,293.10000000000014,576.05,1096.4749999999974
MT,25,2027-06-20,45,5,6,10,20,100.25,269,550,1014.4999999999973
MT,26,2027-06-27,40,3.9750000000000014,5,9,18,96,240,482.2499999999998,868.5749999999969
MT,27,2027-07-04,35.5,3,5,8,15,80,210.10000000000014,406.39999999999964,778.6249999999966
MT,28,2027-07-11,31,2,4,6,14,74,194.10000000000014,339.2999999999997,697.2749999999985
MT,29,2027-07-18,27,2,3,6,12,66,175.10000000000014,335.04999999999995,588.4999999999973
MT,30,2027-07-25,25,2,3,5,11,59.25,155.10000000000014,304.1999999999998,580.6249999999966
MT,31,2027-08-01,21,1,3,4,9,53,137.10000000000014,262.14999999999986,568.2999999999984
MT,32,2027-08-08,19,1,2,3,8,46,113,214.0999999999999,428.77499999999577
MT,33,2027-08-15,17,1,2,3,7,41.25,114,212.14999999999986,371.3249999999982
MT,34,2027-08-22,16,1,1,3,7,38,96,190.14999999999986,390.1499999999992
MT,35,2027-08-29,14,1,1,3,6,33,87.10000000000014,159.0999999999999,295.02499999999986
MT,36,2027-09-05,13,1,2,3,6,32,80,158.14999999999986,279.09999999999945
MT,37,2027-09-12,12,1,1,2,5,29,75,158.04999999999995,300.1999999999989
MT,38,2027-09-19,12,1,1,2,5,30,72.10000000000014,135,275.1499999999992
MT,39,2027-09-26,12,1,1,2,5,33,85,148,279.02499999999986
MT,40,2027-10-03,13,0,1,2,5,31,78,161,299.02499999999986
MT,41,2027-10-10,13,1,1,2,6,33,84,156.04999999999995,267.29999999999836
MT,42,2027-10-17,14,1,1,3,6,35,95,168.14999999999986,298.02499999999986
MT,43,2027-10-24,16,1,1,3,6,37,94,179,366.4249999999977
MT,44,2027-10-31,17,1,2,3,7,43,106.20000000000027,191.04999999999995,337.1499999999992
MT,45,2027-11-07,18,1,2,3,7,45,121.10000000000014,231,405.0499999999997
