uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
DF,45,2027-08-15,2,0,0,0,1,6,10,15,21.024999999999864
DF,46,2027-08-22,3,0,0,0,1,5,10,15,21
DF,47,2027-08-29,2,0,0,0,1,5,10,14,19
DF,48,2027-09-05,2,0,0,0,1,5,9,14,19
DF,49,2027-09-12,2,0,0,0,1,5,9,12,16.024999999999864
DF,50,2027-09-19,2,0,0,0,1,5,9,12.049999999999955,18
DF,51,2027-09-26,2,0,0,0,1,5,9,12,17
DF,52,2027-10-03,2,0,0,0,1,5,9,13,18.024999999999864
ES,1,2026-10-11,2,0,0,0,1,6,17,30.049999999999955,64
ES,2,2026-10-18,2,0,0,0,1,6,15,29,56
ES,3,2026-10-25,2,0,0,0,1,6,17,32,57.024999999999864
ES,4,2026-11-01,2,0,0,0,1,6,15,31,57.024999999999864
ES,5,2026-11-08,2,0,0,0,0,5,14,25,43.024999999999864
ES,6,2026-11-15,2,0,0,0,1,6,17,33,56.024999999999864
ES,7,2026-11-22,2,0,0,0,1,6,16,33,60
ES,8,2026-11-29,2,0,0,0,1,6.25,20,39,81
ES,9,2026-12-06,2,0,0,0,1,7,21,48.049999999999955,83.02499999999986
ES,10,2026-12-13,3,0,0,0,1,9,25,54.049999999999955,122.14999999999918
ES,11,2026-12-20,3,0,0,0,1,9,29,58,110.02499999999986
ES,12,2026-12-27,4,0,0,0,1,12,39,82.09999999999991,165.12499999999932
ES,13,2027-01-03,4,0,0,0,2,15,51,97.04999999999995,177.17499999999905
ES,14,2027-01-10,5,0,0,0,2,17,58.100000000000136,126.04999999999995,247
ES,15,2027-01-17,6,0,0,1,2,19,65,142.04999999999995,251.04999999999973
ES,16,2027-01-24,7,0,0,1,2,21,71,158.14999999999986,320.1499999999992
ES,17,2027-01-31,7,0,0,1,2,22,77,159.04999999999995,286.02499999999986
ES,18,2027-02-07,8,0,0,1,3,24,85,197.19999999999982,369.29999999999836
ES,19,2027-02-14,8,0,0,1,3,25.25,92,196.14999999999986,410.1999999999989
ES,20,2027-02-21,9,0,0,1,3,27.25,76,166.0999999999999,338.0499999999997
ES,21,2027-02-28,9,0,0,1,3,25,91,186.04999999999995,355.1249999999993
ES,22,2027-03-07,9,0,0,1,4,28,86,164.14999999999986,324.0499999999997
ES,23,2027-03-14,9,0,0,1,3,25,77.10000000000014,157.24999999999977,302.0749999999996
ES,24,2027-03-21,9,0,0,1,4,26,70.10000000000014,152.0999999999999,290.0749999999996
ES,25,2027-03-28,9,0,0,1,3,24,69,146,253.09999999999945
ES,26,2027-04-04,9,0,0,1,3,23,73,155.04999999999995,302.1499999999992
ES,27,2027-04-11,8,0,0,1,3,21,61,122.04999999999995,247.09999999999945
ES,28,2027-04-18,8,0,0,1,3,21,58,122.19999999999982,229.09999999999945
ES,29,2027-04-25,8,0,0,1,3,21,61.100000000000136,123.04999999999995,256.02499999999986
ES,30,2027-05-02,8,0,0,1,3,21,56,115,233.1999999999989
ES,31,2027-05-09,8,0,0,1,3,21,60,121,225.14999999999918
ES,32,2027-05-16,8,0,0,1,3,21,62,123.09999999999991,232.02499999999986
ES,33,2027-05-23,7,0,0,1,3,21,55,121,250.04999999999973
ES,34,2027-05-30,7,0,0,1,3,19,55.100000000000136,113,203.0749999999996
ES,35,2027-06-06,7,0,0,1,3,19,52,93,218.02499999999986
ES,36,2027-06-13,7,0,0,1,3,18,57,106.04999999999995,201.02499999999986
ES,37,2027-06-20,6,0,0,1,2,16,48,92.04999999999995,165.12499999999932
ES,38,2027-06-27,6,0,0,1,2,15,43.100000000000136,95.09999999999991,162
ES,39,2027-07-04,5,0,0,1,2,14,40.100000000000136,83.04999999999995,150.04999999999973
ES,40,2027-07-11,5,0,0,0,2,14,41.100000000000136,79,143.04999999999973
ES,41,2027-07-18,4,0,0,0,1,12,32,60.049999999999955,105.07499999999959
ES,42,2027-07-25,4,0,0,0,1,11,32,70.04999999999995,133.04999999999973
ES,43,2027-08-01,3,0,0,0,1,10,31,61,114.02499999999986
ES,44,2027-08-08,3,0,0,0,1,9,26,53,99
ES,45,2027-08-15,3,0,0,0,1,9,25,50,87.09999999999945
ES,46,2027-08-22,3,0,0,0,1,8,23,40,69.02499999999986
ES,47,2027-08-29,2,0,0,0,1,8,22,46,88.07499999999959
ES,48,2027-09-05,2,0,0,0,1,7,21,38.049999999999955,76.02499999999986
ES,49,2027-09-12,2,0,0,0,1,6,18,38,76
ES,50,2027-09-19,2,0,0,0,1,7,19,41.049999999999955,78
ES,51,2027-09-26,2,0,0,0,1,7,17,38,69
ES,52,2027-10-03,2,0,0,0,1,6,16,33,71.02499999999986
GO,1,2026-10-11,6,0,0,1,2,14,32,59.049999999999955,105
GO,2,2026-10-18,6,0,0,1,2,14,33.100000000000136,63,101.07499999999959
GO,3,2026-10-25,5,0,0,1,2,14,33,60.049999999999955,110
GO,4,2026-11-01,6,0,0,1,2,14,32,59.09999999999991,129
GO,5,2026-11-08,6,0,0,1,2,15,37,69,116.09999999999945
GO,6,2026-11-15,6,0,0,1,3,15,37,70.04999999999995,134.02499999999986
GO,7,2026-11-22,7,0,0,1,3,16,41,76,144
GO,8,2026-11-29,7,0,1,1,3,18,44,82,154.32499999999823
GO,9,2026-12-06,8,0,1,1,3,20,51,95.04999999999995,180.02499999999986
GO,10,2026-12-13,9,0,1,2,4,23,55.100000000000136,110.09999999999991,199.09999999999945
GO,11,2026-12-20,11,0,1,2,5,26.25,65,124,220.02499999999986
GO,12,2026-12-27,13,1,1,3,6,32,76,142,248.17499999999905
GO,13,2027-01-03,16,1,2,3,7,38,93,191.0999999999999,324.8249999999955
GO,14,2027-01-10,20,2,2,4,9,48,114.10000000000014,215.04999999999995,412.17499999999905
GO,15,2027-01-17,24,2,3,5,11,57,137,253.0999999999999,488.9749999999947
GO,16,2027-01-24,29,3,4,6,13,70,177.20000000000027,332.0999999999999,520.0999999999995
GO,17,2027-01-31,33,3,4,7,15,82.25,204.10000000000014,367.04999999999995,631.3999999999978
GO,18,2027-02-07,37,3,5,8.900000000000006,17,93,212.3000000000004,404.5499999999995,701.3999999999978
GO,19,2027-02-14,41,4,6,9,19,97,242.10000000000014,525.05,1030.3999999999978
GO,20,2027-02-21,42,4,6,10,20,106,263.10000000000014,457.2999999999997,829.3249999999982
GO,21,2027-02-28,45,5,7,10,20,104.25,269.10000000000014,487.0999999999999,1048.2249999999988
GO,22,2027-03-07,48,5,7,11,22,109.25,267.2000000000003,449.39999999999964,960.3999999999978
GO,23,2027-03-14,49,5,8,12,22,111.25,286.2000000000003,496.49999999999955,857.199999999988
GO,24,2027-03-21,50,5,8,12,23,120,278.3000000000004,509.3499999999997,939.0249999999999
GO,25,2027-03-28,55,5,8,12,25,129,295.3000000000004,506.2499999999998,953.2249999999988
GO,26,2027-04-04,54,7,9,13,25,124.25,329.10000000000014,609,1014.1999999999989
GO,27,2027-04-11,56,7,9,13,25,131.5,319,593.7499999999993,1081.1499999999992
GO,28,2027-04-18,56,6,8,12,25,132.25,329.2000000000003,572.4499999999996,1064.6499999999965
GO,29,2027-04-25,57,6,9,13,26,134,319,589.0999999999999,986.8499999999954
GO,30,2027-05-02,57,6.975000000000001,9,14,26.75,134,328,590.1499999999999,999.2999999999984
GO,31,2027-05-09,54,6,8,13,25,132,322.10000000000014,576.1499999999999,1085
GO,32,2027-05-16,51.5,5,8,12,23,121,305,555.1999999999998,922.2249999999933
GO,33,2027-05-23,47,5,7,11,22,112.25,286,509.14999999999986,922.1749999999936
GO,34,2027-05-30,41,4,6,9,19,104,270,451.0999999999999,819.4249999999977
GO,35,2027-06-06,35.5,4,5,8,16,87,218.10000000000014,414.2499999999998,753.174999999999
GO,36,2027-06-13,32,3,4,7,14,76,180.10000000000014,320.0999999999999,596.174999999999
GO,37,2027-06-20,26,2,4,6,12,68,169,332.04999999999995,545.4249999999977
GO,38,2027-06-27,23,2,3,5,10.75,58,147,272,545.0499999999997
GO,39,2027-07-04,20,2,3,4,9,50,123.20000000000027,213.0999999999999,413.3249999999982
GO,40,2027-07-11,17,1,2,4,8,42,109,188.04999999999995,313.02499999999986
GO,41,2027-07-18,16,1,2,3,6,37,91.20000000000027,178,293.09999999999945
GO,42,2027-07-25,13,1,2,3,6,32,80.10000000000014,149.04999999999995,272.02499999999986
GO,43,2027-08-01,12,1,1,2,5,28,70,123,240.02499999999986
GO,44,2027-08-08,11,0,1,2,4,25,60,106.04999999999995,181
GO,45,2027-08-15,10,0,1,2,4,22,56,97,197.04999999999973
GO,46,2027-08-22,9,0,1,2,4,21,49,89,148.12499999999932
GO,47,2027-08-29,8,0,1,1,3,19,46,88.04999999999995,138.04999999999973
GO,48,2027-09-05,8,0,0,1,3,17,40,75,137.04999999999973
GO,49,2027-09-12,7,0,0,1,3,16,39,71,130.02499999999986
GO,50,2027-09-19,6,0,0,1,3,15,35.100000000000136,62.049999999999955,112.07499999999959
GO,51,2027-09-26,6,0,0,1,2,15,33.100000000000136,61.049999999999955,123.02499999999986
GO,52,2027-10-03,6,0,0,1,2,13,32,60,109.02499999999986
MA,1,2026-10-11,7,0,1,1,3,16,35.100000000000136,57.049999999999955,85
MA,2,2026-10-18,7.5,0,1,1,3,16.25,33,52.049999999999955,87.02499999999986
MA,3,2026-10-25,7,0,1,1,3,15,33,51,84
MA,4,2026-11-01,7,0,0,1,3,15,34,54,75.02499999999986
MA,5,2026-11-08,7,0,0,1,3,16,33,54,90.04999999999973
MA,6,2026-11-15,7,0,0,1,3,16,35,60,90
MA,7,2026-11-22,7,0,1,1,3,16,35,59,86.02499999999986
MA,8,2026-11-29,9,0,1,2,4,19,39,60,103.12499999999932
MA,9,2026-12-06,9,0,1,2,4,20,42,69.04999999999995,113.02499999999986
MA,10,2026-12-13,10,1,1,2,4,22.25,46,77,127.02499999999986
MA,11,2026-12-20,11,1,1,2,5,24,54.100000000000136,84.04999999999995,133.02499999999986
MA,12,2026-12-27,12,1,1,2,6,26,55,86.04999999999995,158.0749999999996
MA,13,2027-01-03,14,1,2,3,6,32,67,106,166.12499999999932
MA,14,2027-01-10,17,1,2,4,8,35,72.10000000000014,124.09999999999991,232.04999999999973
MA,15,2027-01-17,19,1,2,4,9,41,87,142.04999999999995,234.04999999999973
MA,16,2027-01-24,21,2,3,5,10,46,104.10000000000014,179.14999999999986,271.0749999999996
MA,17,2027-01-31,25,2,4,6,12,55,121,185.14999999999986,308.0749999999996
MA,18,2027-02-07,29,3,4,6,13.75,63,131,206.04999999999995,384.1499999999992
MA,19,2027-02-14,35,4,5,8,17,77,165.10000000000014,259.14999999999986,431.4249999999977
MA,20,2027-02-21,38.5,4,6,9,19,77,175,297,473.02499999999986
MA,21,2027-02-28,47,5,7,11,22,102,197,360,560.0999999999995
MA,22,2027-03-07,54,5,8,13,25,115,243.10000000000014,397,667.374999999998
MA,23,2027-03-14,59,6,10,14,28,127,293.2000000000003,471.2999999999997,814.1999999999989
MA,24,2027-03-21,66,7,10,15,29.75,138.25,288.40000000000055,475.0999999999999,766.0249999999999
MA,25,2027-03-28,65,6.975000000000001,10,15,31,147.25,293,508.2999999999997,819.0999999999995
MA,26,2027-04-04,67,7,10,15,31,139,324.10000000000014,576.1999999999998,964.1249999999993
MA,27,2027-04-11,68,7,10,17,31,145.25,337.2000000000003,553.0999999999999,1052.0499999999997
MA,28,2027-04-18,67,8,11,16,31,147,307,512.2499999999998,849.0499999999997
MA,29,2027-04-25,70,6,10,16,33,152.25,311.2000000000003,511.04999999999995,1011
MA,30,2027-05-02,66,7,11,16,32,140,292.10000000000014,497.0999999999999,832.0749999999996
MA,31,2027-05-09,60,6,9,14,28,126,268.10000000000014,466.0999999999999,747.1499999999992
MA,32,2027-05-16,53,5,8,12,26,122,279,420,676.0749999999996
MA,33,2027-05-23,46,4,7,10,21,100,205,311.2499999999998,579.0499999999997
MA,34,2027-05-30,39.5,4,6,9,19,84,180,280,527.0499999999997
MA,35,2027-06-06,35,3,5,8,16,71,157.10000000000014,269,371.02499999999986
MA,36,2027-06-13,30,3,5,7,14,64,136.10000000000014,218.04999999999995,340.3249999999982
MA,37,2027-06-20,26,2,4,6,12,57,111.10000000000014,179.04999999999995,256
MA,38,2027-06-27,22,2,3,5,11,47,100.10000000000014,160.19999999999982,260.29999999999836
MA,39,2027-07-04,21,1,3,4,10,42,90,138,213.0749999999996
MA,40,2027-07-11,19,1,2,4,9,39,83.10000000000014,130.0999999999999,224
MA,41,2027-07-18,17,1,2,3,8,36,76.10000000000014,124.09999999999991,188
MA,42,2027-07-25,15,1,2,3,7,33,69,117.04999999999995,173.02499999999986
MA,43,2027-08-01,15,1,1.9500000000000028,3,7,32,68,108,177.09999999999945
MA,44,2027-08-08,14,1,2,3,6,30,62.100000000000136,99,144.04999999999973
MA,45,2027-08-15,13,1,1,2,6,28,64,97,153.02499999999986
MA,46,2027-08-22,12,1,1,2,5,26,55,86,124.04999999999973
MA,47,2027-08-29,11,0.9750000000000014,1,2,5,24,52,79,127.02499999999986
MA,48,2027-09-05,10,0,1,2,4,22,47,74.04999999999995,118
MA,49,2027-09-12,9,0,1,2,4,20,44,73.04999999999995,125
MA,50,2027-09-19,8,0,1,2,4,19,39,65,97.07499999999959
MA,51,2027-09-26,8,0,1,1.9000000000000057,4,17,37,61.049999999999955,90.02499999999986
MA,52,2027-10-03,8,0,1,1,3,17,38,61,92
MG,1,2026-10-11,61,9,13,17,31,140,358,742,1391.6249999999966
MG,2,2026-10-18,65.5,10,14,19,34,153.25,339.10000000000014,640.5499999999995,1158.4749999999974
MG,3,2026-10-25,67,11,15,20,35,157.25,378.3000000000004,718.4499999999996,1373.3249999999982
MG,4,2026-11-01,74,11,15,21,36,167,396,772.5999999999995,1465.0499999999997
MG,5,2026-11-08,80,12,15,20,38,183.25,442.2000000000003,833.05,1538.1249999999939
MG,6,2026-11-15,84,12,17,23,42,190,467.5000000000007,873.8999999999992,1459.7999999999956
MG,7,2026-11-22,89,15,18,25,44,198,512.3000000000004,1155.4499999999996,1898.5749999999969
MG,8,2026-11-29,96,16,20,27.900000000000006,49,219.25,518.700000000001,926.2499999999998,1686.4749999999974
MG,9,2026-12-06,106,17,22,30,52,252,571.3000000000004,1126.8499999999992,1994.749999999996
MG,10,2026-12-13,112,19,25,35,59,258.25,613,1242.05,2046.1499999999992
MG,11,2026-12-20,131,21,27,38,65,285,649.3000000000004,1257.1,2313.79999999999
MG,12,2026-12-27,148,24,31,43.900000000000006,74,338.25,812,1619.05,2737.0499999999884
MG,13,2027-01-03,168,27.975,37,51,86,387.5,961.5000000000007,1902.1,3436.599999999986
MG,14,2027-01-10,203,33,45,58,102,458.25,1097,2032.099999999999,3744.949999999995
MG,15,2027-01-17,247,41.975,52,72,119.75,542.25,1289.800000000001,2287.1000000000004,4209.374999999998
MG,16,2027-01-24,282,50.975,66,88,149.75,648.75,1479.700000000001,2603.15,4845.249999999993
MG,17,2027-01-31,341.5,58.975,79,106,170,764.25,1796,3035.399999999995,6830.424999999992
MG,18,2027-02-07,398,66.97500000000001,88,115,201,872.25,2047.2000000000003,3730.4999999999945,6714.049999999995
MG,19,2027-02-14,454,84,102.95,150.9,240,1029.5,2265,4359.3,8081.599999999991
MG,20,2027-02-21,518,97.95,118.95,157.9,264.75,1104.5,2455.1000000000004,4580.749999999998,9661.024999999994
MG,21,2027-02-28,559,100.94999999999999,123.95,176.9,302.75,1169,2839.9000000000015,5256.299999999999,8959.149999999987
MG,22,2027-03-07,610.5,114.95000000000002,140,190,322.75,1315,3078.500000000002,6096.499999999993,10450.84999999999
MG,23,2027-03-14,646,126.97500000000001,161,207,343,1358,3193.2000000000016,5987.35,11010.67499999993
MG,24,2027-03-21,664,116.975,151,205,350.75,1361.25,3130.2000000000016,6224.199999999999,12042.574999999992
MG,25,2027-03-28,641,122.97500000000001,164,213,339.75,1342.25,3055.7000000000025,5620.5999999999995,10018.399999999965
MG,26,2027-04-04,624.5,117.975,147,197,327.75,1292.25,2880.2000000000016,4895.7999999999965,10747.44999999997
MG,27,2027-04-11,608,113,144,194.9,317.75,1263,2808.100000000003,5139.449999999998,9334.699999999995
MG,28,2027-04-18,569,109,135.95,185,304,1231.5,2916.900000000003,5071.049999999999,8958.649999999985
MG,29,2027-04-25,529,97,125.95,165,288.75,1136.75,2662.4000000000005,4936.15,8097.674999999991
MG,30,2027-05-02,487.5,98.97500000000001,119,152,252,1003,2394.4000000000005,4274.799999999999,8062.749999999991
MG,31,2027-05-09,431.5,83.95,100,133,231,881,2019.3000000000018,3582.749999999999,8076.274999999988
MG,32,2027-05-16,401.5,71,89,118.9,206,829.25,1822.3000000000004,3590.099999999998,7047.249999999988
MG,33,2027-05-23,330,59.975,76.95,102.9,172,735,1769.1000000000042,3301.2,5813.09999999996
MG,34,2027-05-30,291.5,50,63,87,152,616.25,1497.2000000000003,3296.1,5344.924999999951
MG,35,2027-06-06,240,45,54,74,125,535.5,1259.2000000000003,2306.6499999999983,4777.524999999976
MG,36,2027-06-13,201,35,44.95,62.900000000000006,106.75,455.25,1117.1000000000001,2010.1,3790.399999999998
MG,37,2027-06-20,170.5,28,38,51,88,382.25,903.1000000000001,1732.3499999999997,3274.949999999978
MG,38,2027-06-27,145.5,27,33,44.900000000000006,75,306.25,807.9000000000012,1493.1499999999999,3096.549999999997
MG,39,2027-07-04,120.5,21,27,35,64,262,650.2000000000003,1260,2236.549999999991
MG,40,2027-07-11,103,17,22,30,50,224,582.1000000000001,1084.3999999999996,2044.0999999999995
MG,41,2027-07-18,85,13,18,25,44,193,497.10000000000014,1054.2999999999997,1794.1749999999936
MG,42,2027-07-25,81,12,16,21,38,174.25,413.10000000000014,836.6999999999994,1641.1499999999992
MG,43,2027-08-01,69,11,15,19,35,163,406.2000000000003,745.1499999999999,1269.4249999999977
MG,44,2027-08-08,60.5,10,12,17,31,143.25,350.2000000000003,682.3999999999996,1435.6249999999857
MG,45,2027-08-15,60,8,11,17,29,137,334.3000000000004,596.2999999999997,1306.3249999999928
MG,46,2027-08-22,59,9,11,16,28,132,339.2000000000003,617.05,1142.4249999999977
MG,47,2027-08-29,54,8,11,15,28,127.25,309.10000000000014,614.2499999999998,1386.8249999999791
MG,48,2027-09-05,57,8.975000000000001,11,15,27,131,326.2000000000003,594.1499999999999,1194.0749999999941
MG,49,2027-09-12,58,8,11,16,28,128.25,323.3000000000004,639.6999999999994,1265.7999999999902
MG,50,2027-09-19,59,9,11,16,29,129,314.2000000000003,571.1999999999998,1015.3249999999982
MG,51,2027-09-26,61,9,12,17,30,137,332.3000000000004,725.1999999999998,1252.2499999999986
MG,52,2027-10-03,61,9,12.950000000000003,17,30,136,335,601.2499999999998,1180.3249999999873
MS,1,2026-10-11,7,0,0,1,3,19,51.100000000000136,99.04999999999995,192
MS,2,2026-10-18,7,0,0,1,3,20,53,106,181.1999999999989
MS,3,2026-10-25,7,0,0,1,3,20,48.100000000000136,89,140.02499999999986
MS,4,2026-11-01,7,0,0,1,3,20,51,96.04999999999995,173
MS,5,2026-11-08,8,0,0,1,3,21,57,106.09999999999991,200.14999999999918
MS,6,2026-11-15,8,0,0,1,3,22,54,100.04999999999995,192.02499999999986
MS,7,2026-11-22,9,0,0,1,3,22,58,112.09999999999991,195.17499999999905
MS,8,2026-11-29,9,0,1,1,4,24,62,119,195.04999999999973
MS,9,2026-12-06,10,0,1,1,4,25,66.10000000000014,124,199.17499999999905
MS,10,2026-12-13,10,0,1,1,4,26,73.10000000000014,134.04999999999995,247.04999999999973
MS,11,2026-12-20,11,0,1,2,4,29.25,76.10000000000014,148.04999999999995,235.2749999999985
MS,12,2026-12-27,12,0,1,2,5,31,83.10000000000014,164.04999999999995,280.29999999999836
MS,13,2027-01-03,14,0,1,2,6,34,91,163,276.2249999999988
MS,14,2027-01-10,16,1,1,3,6,40,104.10000000000014,212,392.02499999999986
MS,15,2027-01-17,19,1,2,3,7,45,125.10000000000014,226.04999999999995,399.549999999997
MS,16,2027-01-24,21,1,2,4,8.75,54,138,251.19999999999982,450.4249999999977
MS,17,2027-01-31,24,1,2,4,10,63,168.10000000000014,304.0999999999999,556.2749999999985
MS,18,2027-02-07,28,2,3,5,11,75,188.20000000000027,345.0999999999999,601.0499999999997
MS,19,2027-02-14,31,2,3,6,13,83,220,397.0999999999999,767.1999999999989
MS,20,2027-02-21,35.5,2,4,7,15,95,244,472.04999999999995,920.2499999999932
MS,21,2027-02-28,41.5,3,5,7.900000000000006,17,110,296,573,1018.3499999999981
MS,22,2027-03-07,48,3,5,9,20,120,320.10000000000014,593.0999999999999,1108.5249999999971
MS,23,2027-03-14,50,4,6,9,20,135,362.40000000000055,707.2499999999989,1441.0499999999997
MS,24,2027-03-21,54,4,6,10,22,149,379.10000000000014,716.1499999999999,1428.0249999999999
MS,25,2027-03-28,59,4,6,10,24,156,384.10000000000014,719.8499999999992,1377
MS,26,2027-04-04,59,4,6,11,23,150,368.10000000000014,773.1499999999999,1237.5249999999971
MS,27,2027-04-11,62,4,6,11,24,164.25,428.3000000000004,784.05,1298.1749999999936
MS,28,2027-04-18,56.5,4,6,10,23,148,369,649.3499999999997,1425.8749999999898
MS,29,2027-04-25,54,4,5,9,21,140.25,368.2000000000003,698.05,1345.8499999999954
MS,30,2027-05-02,49,3,5,9,21,132,361.2000000000003,658.05,1088.2249999999933
MS,31,2027-05-09,45.5,3,5,8,19,120,305.10000000000014,573.7999999999993,1383.2249999999988
MS,32,2027-05-16,41,3,4,7.900000000000006,17,114,293.10000000000014,543.2499999999998,1034.0999999999995
MS,33,2027-05-23,38,2,4,6,15,95,262.2000000000003,436,900.0249999999999
MS,34,2027-05-30,34,2,3,6,13,89.25,223.3000000000004,462.14999999999986,792.0499999999997
MS,35,2027-06-06,28,2,3,5,11,78,200,392.04999999999995,768.0749999999996
MS,36,2027-06-13,25,1,2,4,10,65,160.10000000000014,316.04999999999995,627.8999999999951
MS,37,2027-06-20,22,1,2,4,9,56,143.10000000000014,256.14999999999986,453.3999999999978
MS,38,2027-06-27,19,0,1,3,7,48,127.10000000000014,235,425.02499999999986
MS,39,2027-07-04,16,1,1,2,6,44,112,200.34999999999968,431.1999999999989
MS,40,2027-07-11,15,0,1,2,6,37,99,179.04999999999995,320.0749999999996
MS,41,2027-07-18,13,0,1,2,5,33,83.10000000000014,157.04999999999995,292.09999999999945
MS,42,2027-07-25,12,0,1,2,4,31,81,156,279.0499999999997
MS,43,2027-08-01,11,0,1,2,4,27,66.10000000000014,119,225.02499999999986
MS,44,2027-08-08,10,0,1,2,4,25,63,122,215.09999999999945
MS,45,2027-08-15,9,0,0,1,4,24,63,117.09999999999991,211.02499999999986
MS,46,2027-08-22,9,0,0,1,3,23,61.100000000000136,108,192.02499999999986
MS,47,2027-08-29,8,0,0,1,3,22,57,113,197.14999999999918
MS,48,2027-09-05,8,0,0,1,3,22,54,88.04999999999995,175.09999999999945
MS,49,2027-09-12,8,0,0,1,3,22,57.100000000000136,109,199.24999999999864
MS,50,2027-09-19,7,0,0,1,3,21,55,108,192.02499999999986
MS,51,2027-09-26,7,0,0,1,3,20,54,101.04999999999995,182.0749999999996
MS,52,2027-10-03,8,0,0,1,3,19,51.100000000000136,96.04999999999995,169.09999999999945
MT,1,2026-10-11,13,1,1,2,5,31,86,171.0999999999999,327.02499999999986
MT,2,2026-10-18,13,1,1,2,6,35.25,96,175.04999999999995,309
MT,3,2026-10-25,15,1,1,3,6,38,103.10000000000014,191.04999999999995,361.09999999999945
MT,4,2026-11-01,15,1,2,3,6,38,110.10000000000014,252.14999999999986,450.37499999999795
MT,5,2026-11-08,17,1,2,3,7,43,121,228.14999999999986,441.1249999999993
MT,6,2026-11-15,17,1,2,3,7,44,130.10000000000014,290,470.4249999999977
MT,7,2026-11-22,19,1,2,4,8,54,152.10000000000014,314.0999999999999,557.2999999999984
MT,8,2026-11-29,21,2,3,4,9,54,152.10000000000014,294.1999999999998,557.0249999999999
MT,9,2026-12-06,24,2,3,5,10,59.25,160,334.04999999999995,611.0749999999996
MT,10,2026-12-13,27,2,3,6,12,68,210.20000000000027,438.5499999999995,916.1999999999989
MT,11,2026-12-20,34,3,4,7,14,82,245.3000000000004,529.5499999999995,1056.0249999999944
MT,12,2026-12-27,39,4,5,8,16,102.25,280,603.05,1265.0999999999995
MT,13,2027-01-03,47,3,5,9,19.75,121,354.2000000000003,711.6499999999994,1227.0499999999943
MT,14,2027-01-10,57,5,7,11,25,146.25,407.10000000000014,825,1751.5999999999913
MT,15,2027-01-17,73,7,10,15,30,181,465.40000000000055,953.1999999999998,2354.6249999999914
MT,16,2027-01-24,80,8,11,18,35,209,603.2000000000003,1119.5999999999995,2421.9999999999945
MT,17,2027-01-31,94,8,12,18.900000000000006,39,232.25,626.3000000000004,1323.5999999999995,2638.0249999999833
MT,18,2027-02-07,97.5,8,12,20,41,264,726.4000000000005,1500.2499999999998,2621.5499999999975
MT,19,2027-02-14,99,8,12,20,43,258.25,660.4000000000019,1330.5499999999995,2837.4999999999864
MT,20,2027-02-21,103,10,13,22,43,264.25,676.1000000000001,1462.3999999999996,3080.8499999999954
MT,21,2027-02-28,101,11,15,23,44,263,700.2000000000016,1352.5999999999995,2577.075
MT,22,2027-03-07,104,10,14,21,44,268,738.3000000000004,1382.149999999999,2459.5999999999967
MT,23,2027-03-14,98.5,9,15,23,44,265,707.3000000000004,1407.3499999999997,3142.8499999999567
MT,24,2027-03-21,93,9.975000000000001,13.950000000000003,21,42,236,626,1313.8499999999992,2741.0999999999995
MT,25,2027-03-28,99,10,14,22,42,247,625.700000000001,1253.149999999999,2110.6499999999965
MT,26,2027-04-04,93,9,14,21,42,233,597.2000000000003,1038.4499999999996,2005.0749999999996
MT,27,2027-04-11,91,9,13,19,40,223,571.8000000000011,1089.5999999999985,2309.1249999999995
MT,28,2027-04-18,88,9,14,19,39,211.25,562.1000000000001,1197.8999999999992,2424.424999999992
MT,29,2027-04-25,87,9,13,19,37.75,217,539.1000000000001,1082.199999999999,2038
MT,30,2027-05-02,83,8,12,18,35,206,551,1136.2499999999998,2225.399999999998
MT,31,2027-05-09,75,9,12,17,35,174,485.10000000000014,1008.149999999998,1841.4499999999975
MT,32,2027-05-16,72,7.975000000000001,10,16,32,174,437.5000000000007,841.9499999999991,1682.0749999999996
MT,33,2027-05-23,64,7,11,15,29,165,430,784.049999999999,1636.2249999999988
MT,34,2027-05-30,60,6,8,12,26,141.25,335.2000000000003,697.8499999999992,1181.0249999999999
MT,35,2027-06-06,55,6,8,13,24,131.25,349.10000000000014,680.2499999999998,1384.9249999999895
MT,36,2027-06-13,48,5,7,11,22,124,309.10000000000014,595.3999999999996,1141.9749999999947
MT,37,2027-06-20,42,4,6,9,18,106,261.3000000000004,549.3999999999996,1119.0749999999996
MT,38,2027-06-27,36,4,6,8.900000000000006,17,93.25,258.2000000000003,512.1999999999998,987.6749999999963
MT,39,2027-07-04,33,3,4,7,15,82,226,404.49999999999955,812.2999999999984
MT,40,2027-07-11,30,2.9750000000000014,4,6,14,70,187,350.14999999999986,690.2499999999986
MT,41,2027-07-18,26,2,3,5,11,62,168,322,579
MT,42,2027-07-25,23,2,3,5,10,55,148.10000000000014,304.49999999999955,564.4499999999975
MT,43,2027-08-01,20,1,2,4,9,50.25,123.10000000000014,231,476.29999999999836
MT,44,2027-08-08,19,1,2,4,8,44,116.10000000000014,227.0999999999999,411.3999999999978
MT,45,2027-08-15,16,1,2,3,7,41,104.10000000000014,203.0999999999999,419.1499999999992
MT,46,2027-08-22,14,1,2,3,6,36,93.20000000000027,189.04999999999995,373.0499999999997
MT,47,2027-08-29,12,1,1,2,5,33,90,179.04999999999995,344.02499999999986
MT,48,2027-09-05,12,0,1,2,5,32,88,183.04999999999995,337.29999999999836
