uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
CE,32,2027-05-16,872.5,276,328.95,414.90000000000003,572,1342.25,2048.2000000000003,2897.1499999999996,3937.574999999997
CE,33,2027-05-23,859,262.97499999999997,316.95,392,564.75,1301.25,2024.4000000000005,2734.6499999999996,3658.7999999999956
CE,34,2027-05-30,807.5,234,299.9,380,537.75,1252.25,1941.1000000000001,2559.7499999999995,3188.199999999999
CE,35,2027-06-06,760.5,226.97500000000002,277.90000000000003,354,509,1187,1820.800000000001,2502.9999999999973,3461.4999999999973
CE,36,2027-06-13,707,212.975,266.95000000000005,331,473,1111.25,1763.4000000000005,2366.2999999999997,3309.249999999999
CE,37,2027-06-20,639,208.95,250.95000000000002,308.9,435,1014,1581.4000000000005,2125.05,2853.05
CE,38,2027-06-27,589,183,217,263,387.75,921,1497.2000000000003,1959.1,2918.5999999999967
CE,39,2027-07-04,551,166,198,249,366,849,1301,1767.05,2593.574999999997
CE,40,2027-07-11,503,153.975,179,227,336,772.5,1205.5000000000007,1675.9499999999991,2257.7499999999905
CE,41,2027-07-18,452,131.975,163.95,205,295.75,710,1096,1520.2499999999998,2022.3249999999982
CE,42,2027-07-25,421,116,147.95,185,276.75,645,1019.2000000000003,1367.1499999999999,1794.8749999999952
CE,43,2027-08-01,385,111,142.95000000000002,173,245,603,941.1000000000001,1301.2499999999989,1824
CE,44,2027-08-08,348.5,94.97500000000001,117.95,152.9,225,543.25,892.4000000000005,1184,1656.899999999995
CE,45,2027-08-15,300.5,85,105,133,194.75,489,795.3000000000004,1101,1669.2499999999986
CE,46,2027-08-22,270,78,95,122,179,430,694.1000000000001,961,1238.749999999996
CE,47,2027-08-29,240,71,86,108,155,382,597.1000000000001,802.1499999999999,1110.2499999999986
CE,48,2027-09-05,216,59,74.95,93,140,340,526,702.4499999999996,1043.0749999999996
CE,49,2027-09-12,186.5,51,64.95,81,121,304,483.2000000000003,651.05,855.0499999999997
CE,50,2027-09-19,171,47,57,73,106,270,427.10000000000014,597.0999999999999,841.0999999999995
CE,51,2027-09-26,150.5,40.975,52,66,96,243.25,379.2000000000003,521,730.0249999999999
CE,52,2027-10-03,130,39,47,59,87,215.25,340,469,653.2249999999988
DF,1,2026-10-11,107,5,8,15,39,269,606,1133.6499999999994,2017.3999999999924
DF,2,2026-10-18,107,5,8,16,41,278.25,648.4000000000005,1204.7499999999993,2023.2499999999932
DF,3,2026-10-25,116,5,9,16,42,291,689,1266.1999999999998,2079.2249999999985
DF,4,2026-11-01,117,5,10,17,43.75,314,802.2000000000016,1458.4999999999995,2511.724999999996
DF,5,2026-11-08,130,6,9,18,47,334,776.700000000001,1376.5499999999995,2494.749999999996
DF,6,2026-11-15,132.5,6,11,20,50,356.25,805,1402.099999999999,2335.524999999997
DF,7,2026-11-22,146,7,12,23,55,374,847.1000000000001,1532.7999999999993,2574
DF,8,2026-11-29,161,7,13,23,57,414.25,1006.6000000000022,1626.2499999999998,3021.3249999999985
DF,9,2026-12-06,169,8,14,26,63,442.25,1035.9000000000012,1866.199999999997,3254.0249999999887
DF,10,2026-12-13,185.5,9,13.950000000000003,26,73,509.5,1272.1000000000001,2262.2,3502.124999999999
DF,11,2026-12-20,212,8,15,32,77.75,545.25,1346.3000000000018,2519.1000000000004,3905.174999999994
DF,12,2026-12-27,248,11,19,34.900000000000006,94,631,1599.2000000000003,2681.749999999998,4444.249999999993
DF,13,2027-01-03,294.5,12.950000000000003,22.950000000000003,45,107.75,765.25,1809.9000000000012,3280.6499999999996,5524.399999999987
DF,14,2027-01-10,340,12.975000000000001,24,45,121.75,881.25,2090.500000000001,3757.7999999999956,6936.924999999989
DF,15,2027-01-17,420.5,17.975,31,55,150,1042.75,2517.800000000004,4510.35,8287.84999999999
DF,16,2027-01-24,463.5,24.950000000000003,40,70,173,1187.5,2883.1000000000004,4684.45,8842.82499999999
DF,17,2027-01-31,510,25.975,43,75,197.75,1362.25,3333.3,5914.799999999996,9561.57499999992
DF,18,2027-02-07,594,22.975,40.95,76,217,1570.5,3692.7000000000007,7211.149999999999,11032.199999999988
DF,19,2027-02-14,613,25,48,91.9,224,1565.5,3851.700000000001,6983.4,12285.149999999989
DF,20,2027-02-21,701,29.975,57,103.9,251,1804.5,4213.900000000002,7046.8499999999995,11916.224999999971
DF,21,2027-02-28,731,36.975,56,102.9,267,1909.25,4409.800000000003,7938.349999999998,13003.974999999973
DF,22,2027-03-07,756.5,37,61,103.9,274,1930.25,4499.100000000001,8441.099999999999,13781.349999999988
DF,23,2027-03-14,795,35,61.95,105.9,296,1944.5,4500.40000000001,8090.349999999998,13892.349999999933
DF,24,2027-03-21,765,31,62,108,294.75,2013.25,4808.6,8695.699999999999,13436.05
DF,25,2027-03-28,757,33,60,107.9,279,1881.5,4981.100000000001,8604.8,13287.174999999994
DF,26,2027-04-04,769,37.95,62.95,117,289,2150.5,4951.4000000000005,8733.05,15087.124999999993
DF,27,2027-04-11,782,39,67.95,123,288,2080.5,4678.400000000005,8760.199999999997,14353.12499999997
DF,28,2027-04-18,795,33,54.95,113.9,294.25,2032.75,4438.900000000002,8188.299999999999,14881.97499999999
DF,29,2027-04-25,764,33.95,65.95,112.9,281,2054.75,4784.100000000002,8484.599999999999,15797.249999999927
DF,30,2027-05-02,750.5,39,63,109.9,283,1873,4563.500000000001,8551.1,14010.349999999917
DF,31,2027-05-09,745,32,55.95,99,272.75,1844.25,4513.5,8044.5,12261.89999999999
DF,32,2027-05-16,708.5,32.975,59,103,258.75,1785.75,4485.3,8111.4,12361.099999999933
DF,33,2027-05-23,648,27,49,93.9,240,1658,3941.3000000000047,6397.25,10834.874999999996
DF,34,2027-05-30,563.5,24.975,44.900000000000006,77.9,206,1465.25,3702.5000000000036,6552.549999999999,10326.424999999992
DF,35,2027-06-06,507,24,41,71,175,1279.25,3039.1000000000013,5346.949999999999,8875.774999999985
DF,36,2027-06-13,402,19,32.95,59.900000000000006,144,1058,2562.9000000000024,4109.749999999999,7386.349999999971
DF,37,2027-06-20,329.5,16,28.950000000000003,49,122,818.5,1981.4000000000033,3627.3,5990.074999999999
DF,38,2027-06-27,255.5,11,19.950000000000003,37,101,683,1607.9000000000026,2921,5480.049999999984
DF,39,2027-07-04,208,12,19.950000000000003,32,75.75,548,1305.2000000000016,2385.699999999999,3980.424999999992
DF,40,2027-07-11,172,8,13,26,66,443,996.4000000000019,1907.1999999999998,3056.5999999999967
DF,41,2027-07-18,140,6,11,20,53,358.25,829.8000000000011,1500.1499999999999,2504.549999999997
DF,42,2027-07-25,119,5,9,18,44,320.25,769.4000000000005,1356.4499999999996,2390.899999999995
DF,43,2027-08-01,113,5,9,16,41,292.25,693.1000000000001,1173.5999999999995,1984.0749999999941
DF,44,2027-08-08,100.5,3.9750000000000014,7,14,37.75,256.5,709.3000000000004,1208.2499999999998,2188.075
DF,45,2027-08-15,99,4,7,13,37,238,591.1000000000001,1149,1935.1499999999992
DF,46,2027-08-22,97,5,7,14,34,246.25,591.3000000000004,987.4999999999995,1818.6749999999963
DF,47,2027-08-29,98,4,8,14,37,253.25,643,1018,1724.9499999999948
DF,48,2027-09-05,99,3.9750000000000014,8,15,35,257.25,585,1044.1499999999999,1865.374999999998
DF,49,2027-09-12,96,4,7,15,38,244,662.3000000000004,1055.05,1694.3999999999978
DF,50,2027-09-19,104,4,7,15,36,260,607.1000000000001,1185.8499999999992,1959.2999999999984
DF,51,2027-09-26,100.5,4,8,15,37,256.25,655,1216,2000.749999999996
DF,52,2027-10-03,110,5,8,15,43,264.25,639.6000000000008,1118,1748.374999999998
ES,1,2026-10-11,211,23.975,36,53,106,448.5,886.1000000000001,1461.1499999999999,2556.6249999999964
ES,2,2026-10-18,247,27.975,41,63,119.75,494,992.3000000000004,1659.3999999999987,3020.8749999999895
ES,3,2026-10-25,269,30,47,72,134,535.25,1122.9000000000012,1954.1499999999999,3475.199999999977
ES,4,2026-11-01,303,35.975,53,80,147,621.5,1312.5000000000007,2168.2999999999997,3386.899999999995
ES,5,2026-11-08,339,33,56.95,89,167.75,685,1391.1000000000001,2074.2999999999997,3330.2749999999933
ES,6,2026-11-15,385,47,67,102,197,805.25,1700.5000000000007,2936.699999999999,4821.574999999992
ES,7,2026-11-22,434,56,78.9,110.9,213,920.5,1847.1000000000001,2896.3999999999996,5116.049999999994
ES,8,2026-11-29,466,54.975,80,116,239,991,1989.1000000000015,3372.0499999999984,5871.399999999998
ES,9,2026-12-06,538.5,59,87.95,133,255.75,1155.25,2243.9000000000015,3530.7999999999993,6920.499999999997
ES,10,2026-12-13,575,70.97500000000001,103,159,290.75,1197,2426.600000000002,3757.7999999999984,6204.5999999999585
ES,11,2026-12-20,622.5,79,115,162,313,1326.5,2713.800000000001,4564.4,7505.674999999991
ES,12,2026-12-27,676.5,86.97500000000001,122.95,187,352,1406.25,3041.3,4895.65,6669.524999999986
ES,13,2027-01-03,740,99.975,132.95,196,375,1510,3141.4000000000005,5454.699999999998,8734.274999999983
ES,14,2027-01-10,805.5,93,139.95,217,404.75,1655.25,3252.600000000002,5668.5999999999995,9258.949999999963
ES,15,2027-01-17,885,118,152,225,450.5,1902.75,3872.7000000000007,6260.299999999999,9614.099999999993
ES,16,2027-01-24,974,122,177.95,257.8,475.75,1954.25,3990.2000000000003,6282.8499999999985,11258.399999999998
ES,17,2027-01-31,1027.5,123,165.85000000000002,245.9,496.5,2035.5,4302.100000000006,7533.449999999995,12242.224999999944
ES,18,2027-02-07,1113.5,142.97500000000002,191,290,539.5,2316.25,4621.800000000005,7421.8499999999985,11914.149999999994
ES,19,2027-02-14,1178,155.95,220,310,604.25,2318.75,4722.5,7905.299999999999,13761.124999999995
ES,20,2027-02-21,1257,156.975,233.9,348.6,640.75,2562.25,5223.000000000003,8262,13152.574999999953
ES,21,2027-02-28,1317,160.95,230,356.9,678.75,2702,5474.6,9447.099999999999,13110.474999999991
ES,22,2027-03-07,1297,131,198,328.7,613.75,2754,5360.500000000001,9624.549999999997,17064.874999999996
ES,23,2027-03-14,1333,155.975,225.95,340,667.75,2851.25,5242.600000000002,8806.849999999997,12299.799999999974
ES,24,2027-03-21,1274,164.9,233.95,357,663,2672.75,5541.700000000001,9040.249999999998,14186.599999999986
ES,25,2027-03-28,1326,176.975,245.9,352,696,2688,5585.3,8954.999999999998,15730
ES,26,2027-04-04,1301,155,218.90000000000003,351,657,2762.5,5361.300000000005,9130.299999999994,16454.524999999954
ES,27,2027-04-11,1311,147.95,216.85,326.80000000000007,626,2463.25,4908.100000000002,8042.0499999999965,13103.17499999994
ES,28,2027-04-18,1248,136.95,204.89999999999998,296.9,582.75,2370.25,4853.3,7696.9,11614.224999999984
ES,29,2027-04-25,1128,139.975,205,302,564.5,2255.5,4613.900000000002,7397.049999999999,13554.39999999997
ES,30,2027-05-02,1090.5,123.975,185.95,277.9,545,2167,4291.100000000001,6924.2,11460.424999999976
ES,31,2027-05-09,993,118,179.95,261,497.75,1956.25,4058.000000000001,6727.0499999999975,11466.674999999936
ES,32,2027-05-16,969.5,118.92500000000001,168.95,251.9,459.5,1915.25,3879.5000000000045,6258.0999999999985,10712.224999999993
ES,33,2027-05-23,830.5,93,136.95,217,430,1727,3529.600000000002,5524.199999999995,9494.624999999996
ES,34,2027-05-30,749.5,78.97500000000001,129,194,370.75,1538.25,3028.900000000003,4773.25,7594.899999999984
ES,35,2027-06-06,633,91.95,125,183,322,1368.25,2695.9000000000015,4268.2,6834.4499999999925
ES,36,2027-06-13,595.5,70.95000000000002,101.95,150,285,1207.5,2387.9000000000015,3693.849999999999,5871.149999999999
ES,37,2027-06-20,513.5,61,92,133.9,254,1052,2162.9000000000024,3275.6999999999985,5056.124999999988
ES,38,2027-06-27,436.5,53,77,115.80000000000001,220,907.75,1856.1000000000001,2941.2999999999993,4129.349999999993
ES,39,2027-07-04,388,46.975,67.9,100.9,186.75,780,1569.2000000000016,2420.05,4057.1749999999993
ES,40,2027-07-11,331,42,58,85,166,671.25,1327.3000000000018,2191.3999999999996,3659.87499999999
ES,41,2027-07-18,290,34.975,50,77.9,146,575.5,1186.1000000000001,1991.1999999999998,3008.074999999994
ES,42,2027-07-25,257,30.975,45.95,68,127.75,529.25,1135.1000000000001,1724.1499999999999,2482.075
ES,43,2027-08-01,221,28,38,59,112,451.25,972.3000000000004,1561.4499999999996,2550.099999999994
ES,44,2027-08-08,200,25,33,50.900000000000006,97,411.25,824.2000000000003,1384.2499999999998,2293.8999999999896
ES,45,2027-08-15,183.5,19,30,46.900000000000006,91,366,745.5000000000007,1282.199999999999,2061.949999999995
ES,46,2027-08-22,164,19,29,43.900000000000006,83,355,735.1000000000001,1125.3499999999997,1824.4749999999974
ES,47,2027-08-29,164,18,26,41.900000000000006,77,350.5,688.1000000000001,1057.2499999999989,1736.374999999998
ES,48,2027-09-05,159,16,24,39,76,318.25,683.5000000000007,1126,1972
ES,49,2027-09-12,155.5,18.975,26,38.900000000000006,72,333.25,679.2000000000003,1122.05,1862.7999999999956
ES,50,2027-09-19,161,18,27,42,79,338,632.1000000000001,1154.2999999999997,1857.0749999999996
ES,51,2027-09-26,176,20.975,29,44,86,365.25,805.1000000000001,1392.6499999999985,2004.549999999997
ES,52,2027-10-03,189,21,31,46,96,387,794.1000000000001,1234.1999999999998,2092.724999999996
GO,1,2026-10-11,667,313.925,346.90000000000003,406,516,878,1134,1312.1,1556.199999999999
GO,2,2026-10-18,675,314,369.95,419.9,518,885,1136.2000000000003,1386.4999999999995,1663.0749999999996
GO,3,2026-10-25,696.5,328,371.95,429,531,923,1208.500000000002,1486.2499999999998,1812.1499999999992
GO,4,2026-11-01,744,348.975,386,449,566,961,1272.1000000000001,1504.1499999999999,1855.549999999997
GO,5,2026-11-08,787.5,367.975,422,486.90000000000003,610,1038,1379.2000000000003,1681.1499999999999,1907.199999999999
GO,6,2026-11-15,863.5,399.975,445.90000000000003,510,654.75,1124,1438.2000000000003,1710.1499999999999,1956.0499999999997
GO,7,2026-11-22,940,441.85,483.95,559,712,1233.25,1595.1000000000001,1879.1,2185.424999999998
GO,8,2026-11-29,984,476.975,530.95,612.9,761,1283,1701.1000000000001,2023.7499999999993,2415.0999999999995
GO,9,2026-12-06,1039.5,485.95000000000005,558.9,636,804.5,1362.5,1759.1000000000001,2128.7999999999993,2520.0249999999996
GO,10,2026-12-13,1089,495.77500000000003,578,668,847,1410,1847.4000000000005,2215.5,2615.1499999999987
GO,11,2026-12-20,1151,535.825,609.9,701,883,1523,2013.3000000000004,2388.25,2822.0499999999997
GO,12,2026-12-27,1305,606.9,694,798.9000000000001,1011.75,1725.5,2245.1000000000004,2716.2,3269.574999999997
GO,13,2027-01-03,1635.5,778,867.8499999999999,995.9,1247.75,2126.5,2789,3336.3999999999996,3934.075
GO,14,2027-01-10,2003.5,957.9,1053.95,1212,1512.75,2609.25,3361.3,4054.25,4983.249999999998
GO,15,2027-01-17,2392,1158.925,1295.7,1474.7,1889,3202,4152.4000000000005,5074.0999999999985,5873.574999999992
GO,16,2027-01-24,2877,1400.875,1547,1743.8,2202.75,3760,4853.4000000000005,5918.1500000000005,7104.299999999993
GO,17,2027-01-31,3341.5,1498,1791,2056,2597.75,4341,5878,7006.749999999998,8264.999999999984
GO,18,2027-02-07,3736,1792.8249999999998,1977.95,2247.5,2862.5,4905.5,6375.4000000000005,7479,8931.724999999997
GO,19,2027-02-14,4005,1917.875,2163,2491.9,3143.75,5299.25,6972.4000000000005,8257.3,9631.474999999971
GO,20,2027-02-21,4282.5,2024.6000000000001,2284.5,2650.9,3344,5672,7330.500000000004,8881.75,10305.374999999987
GO,21,2027-02-28,4513,2127.825,2354.8500000000004,2740,3539,5910.25,7704.500000000002,9138.099999999999,10946.924999999996
GO,22,2027-03-07,4658,2209.875,2502.6,2876.9,3627.25,6166.75,7852.1,9495.099999999999,11496.524999999985
GO,23,2027-03-14,4767,2251.7999999999997,2562.95,2908.9,3658,6282.75,8047.600000000001,9463.55,11379.774999999996
GO,24,2027-03-21,4916,2253.9500000000003,2614.1,3007.4,3805.75,6354.5,8410.800000000001,10117.65,12175.074999999999
GO,25,2027-03-28,5006,2381.975,2690.8500000000004,3047,3806.75,6526.75,8555.2,10140.099999999999,11676.274999999998
GO,26,2027-04-04,5025,2322.975,2580.2500000000005,3055,3882.25,6591,8654.300000000001,10431.55,11744.599999999997
GO,27,2027-04-11,4904.5,2415.725,2724.65,3102.6,3813,6559.5,8556.7,10039.899999999998,11404.74999999999
GO,28,2027-04-18,4987,2385.675,2632.9,3014.6000000000004,3785,6437.25,8444.700000000003,9859.4,11603.974999999995
GO,29,2027-04-25,4786.5,2349.5499999999997,2588.9,2967.4,3699.75,6320.25,8323.2,9724.300000000001,11572.999999999996
GO,30,2027-05-02,4551,2171.5499999999997,2449.75,2784,3536.75,5968,7835.700000000002,9504.55,11233.89999999999
GO,31,2027-05-09,4305,2101.675,2331,2628.9,3276.75,5662.25,7395.900000000005,8832.3,10123.274999999994
GO,32,2027-05-16,3834,1887.175,2112.6,2382.7999999999997,2960.75,5007.25,6577.200000000002,7832.749999999998,9643.874999999996
GO,33,2027-05-23,3441.5,1622.875,1802.7,2064.8,2624.75,4513.5,5853.1,7118.849999999998,8567.125
GO,34,2027-05-30,2962,1422.825,1574,1798,2268.75,3855.25,5045.700000000001,5954.299999999999,7119.674999999996
GO,35,2027-06-06,2501,1214.625,1363.8,1540.8,1948.75,3239.25,4279.600000000001,5273.4,6058.574999999997
GO,36,2027-06-13,2095.5,991.95,1108.8,1304,1628,2795,3670.7000000000007,4374.1500000000005,5131.774999999996
GO,37,2027-06-20,1723.5,810,931.9,1063.9,1355.75,2330.75,3089.5000000000005,3673.0499999999997,4393.249999999999
GO,38,2027-06-27,1451.5,673.975,768.9000000000001,898,1128,1919,2445.2000000000016,2908.1499999999996,3411.7999999999956
GO,39,2027-07-04,1207.5,569,632.95,733,929,1598,2028.3000000000004,2448.05,2922
GO,40,2027-07-11,1016,469,530.95,612.9,773,1347,1755,2051,2448.124999999999
GO,41,2027-07-18,873.5,413.95000000000005,456.9,531,661.75,1141.5,1490.4000000000005,1820.2999999999997,2131.524999999997
GO,42,2027-07-25,757,358,400.85,458.90000000000003,585,991.5,1295.1000000000001,1591.05,1857.1499999999992
GO,43,2027-08-01,694,323,371,424,532,933.25,1217.3000000000004,1411.1499999999999,1673.0499999999997
GO,44,2027-08-08,659.5,309.975,345,399,497,862,1121.1000000000001,1356.05,1547.1249999999993
GO,45,2027-08-15,624,289.97499999999997,329.9,385,480.75,827.25,1077,1293.3999999999996,1531.2749999999985
GO,46,2027-08-22,605.5,281,318,364.9,465,799,1026.1000000000001,1268.1499999999999,1472.0249999999999
GO,47,2027-08-29,594,277.95000000000005,312,363,459.5,797,1028.1000000000001,1228.1499999999999,1461.2749999999985
GO,48,2027-09-05,588,275,308.95,359,453,763,996.1000000000001,1196.1499999999999,1419.2999999999984
GO,49,2027-09-12,600,273.97499999999997,311.95,353.9,458,794,1043.1000000000001,1245.1,1443.0249999999999
GO,50,2027-09-19,619,272.975,317,369,467,817.25,1083.1000000000001,1309,1551.2249999999988
GO,51,2027-09-26,624,291.97499999999997,330,373.70000000000005,482,830,1095.1000000000001,1283.2999999999997,1550.549999999997
GO,52,2027-10-03,642,298.975,340.95,395,494,857,1096.1000000000001,1305,1522.5249999999971
MA,1,2026-10-11,26,4,6,8,15,46,80,109,154.0749999999996
MA,2,2026-10-18,25,4,6,8,14,45,74,107,149
MA,3,2026-10-25,25,5,6,8,14,42,71,100.04999999999995,138.04999999999973
MA,4,2026-11-01,26,4,6,8,15,43,79,106.04999999999995,153.02499999999986
MA,5,2026-11-08,26,4,6,9,15,44,76,104,142.02499999999986
MA,6,2026-11-15,26,5,6,9,15,44,73,100,142.02499999999986
MA,7,2026-11-22,26,5,7,9,15,44,70.10000000000014,102,146.02499999999986
MA,8,2026-11-29,26,5,6,9,15,45,74,104.04999999999995,140.0749999999996
MA,9,2026-12-06,27,5,7,9,16,43,71,99.04999999999995,132.02499999999986
MA,10,2026-12-13,28,6,8,10,17,46,75.10000000000014,99,127.09999999999945
MA,11,2026-12-20,32,7,9,12,19,52,85,114,157.02499999999986
MA,12,2026-12-27,39,8,11,15,23,65,104,135.04999999999995,195.02499999999986
MA,13,2027-01-03,53,10,14,19.900000000000006,32,87,136,188,234
MA,14,2027-01-10,72,17,22,28,44,117,190,245.0999999999999,335
MA,15,2027-01-17,101,23,30,40,60,163,257.10000000000014,351,445.24999999999864
MA,16,2027-01-24,130,28,36.95,50,79,206,330.10000000000014,436.04999999999995,604.0749999999996
MA,17,2027-01-31,164,37,49,63,98,267,421.3000000000004,566.05,763
MA,18,2027-02-07,197,45.975,58,78,119,318,487.10000000000014,701,899.0249999999999
MA,19,2027-02-14,234,56,75.95,97.9,145,376.25,604.2000000000003,844.05,1092.0499999999997
MA,20,2027-02-21,266,61.975,79,104,164,429,705.1000000000001,972,1302.0999999999995
MA,21,2027-02-28,283.5,71,88,114,175,460.25,767.1000000000001,1005.1499999999999,1304.4999999999973
MA,22,2027-03-07,296,71,91,120.9,183,494,797.1000000000001,1106.5499999999995,1436.2249999999988
MA,23,2027-03-14,297,70.97500000000001,88,114,184,510.25,786.1000000000001,1038.4499999999996,1393.549999999997
MA,24,2027-03-21,292,68.975,88,112,176.75,474,765.4000000000005,1047.2999999999997,1376.0749999999996
MA,25,2027-03-28,294,70,88,114.9,175.75,469,762.6000000000008,1022.0999999999999,1401.2749999999985
MA,26,2027-04-04,284,63,83,118,178,469,729.1000000000001,943.0999999999999,1231.0749999999996
MA,27,2027-04-11,269,63,84,102.9,168,432.25,690.1000000000001,930.05,1257.174999999999
MA,28,2027-04-18,253,62,77,103,161,415,680.1000000000001,931.3499999999997,1267.0749999999996
MA,29,2027-04-25,237.5,55.975,69,94,146,390.25,615.1000000000001,817.0999999999999,1052.0499999999997
MA,30,2027-05-02,213,49,63,85,134.75,357.25,584,770.1499999999999,1055.4249999999977
MA,31,2027-05-09,196,48.975,60.900000000000006,80,124,330,528,731,944.1999999999989
MA,32,2027-05-16,170.5,43,52,68,105,291,442,629.05,800
MA,33,2027-05-23,154,37,46,59,94,243,408,547.2499999999998,782.0499999999997
MA,34,2027-05-30,133,32,39,52,83,215,347.10000000000014,494.04999999999995,674.2499999999986
MA,35,2027-06-06,115,27,34,46,70,188.25,315.2000000000003,436,595.0249999999999
MA,36,2027-06-13,98,23,30,40,62,161,262.10000000000014,384.1999999999998,503.02499999999986
MA,37,2027-06-20,85,19,25,33,52,146,229,308.0999999999999,421.1249999999993
MA,38,2027-06-27,77,17,22,29,45,124,206,269.04999999999995,388.02499999999986
MA,39,2027-07-04,67,14.975000000000001,18,26,40,108,180,258.04999999999995,381.02499999999986
MA,40,2027-07-11,61,13,16,23,37,103,170.10000000000014,237.04999999999995,316.17499999999905
MA,41,2027-07-18,54,11,16,20,33,90,152.10000000000014,199.04999999999995,296.02499999999986
MA,42,2027-07-25,52,10,13,18,30,90,152,204,279
MA,43,2027-08-01,48,9,12,17,27,82,139.10000000000014,187.14999999999986,288.0749999999996
MA,44,2027-08-08,44,8.975000000000001,11,15,26,74.25,127.10000000000014,188,255.09999999999945
MA,45,2027-08-15,40,7,10,14,23,69,120.10000000000014,168,252
MA,46,2027-08-22,37,7,9,13,22,66,114,163,234.02499999999986
MA,47,2027-08-29,35,6.975000000000001,9,12,20,60,102,156.04999999999995,220.02499999999986
MA,48,2027-09-05,33,6,8,11,18,56,97.10000000000014,137,188.02499999999986
MA,49,2027-09-12,31,5,7,10,18,52,88,131,193.09999999999945
MA,50,2027-09-19,28,5,7,9,16,51,87,130,191.04999999999973
MA,51,2027-09-26,28,5,7,10,16,48,83,121,171
MA,52,2027-10-03,26,4,6,9,15,45,75,106.04999999999995,155.12499999999932
MG,1,2026-10-11,708,242.97500000000002,285,341,482.75,1241,2395.1000000000004,3425.4499999999994,5293.274999999977
MG,2,2026-10-18,770,263.975,311.9,366.90000000000003,518,1295.25,2513.1000000000013,3835.05,6443.649999999991
MG,3,2026-10-25,838.5,286.95,338.8,403,551,1463.5,2616.2000000000044,4028.5999999999995,5894.274999999977
MG,4,2026-11-01,914,306.975,363.95,431.9,593.5,1584,2939.4000000000005,4696.7999999999975,9077.249999999995
MG,5,2026-11-08,995.5,319,386,458.90000000000003,650,1641,2948.4000000000005,4979.45,7810.124999999988
MG,6,2026-11-15,1094,371.92499999999995,429,513.9,707,1865.75,3450.4000000000005,5233.699999999999,8358.174999999994
MG,7,2026-11-22,1192,400.95000000000005,462,550.9000000000001,767.75,2000.25,3674.500000000001,6082.249999999999,10158.099999999993
MG,8,2026-11-29,1294.5,457.95,535.8,627.9,849.75,2185.75,4299.300000000001,6749.999999999999,11388.074999999957
MG,9,2026-12-06,1416,484.975,573.9000000000001,684.9,939.75,2354.5,4229.100000000007,6637.749999999999,10845.025
MG,10,2026-12-13,1587,519.95,604.95,746.9000000000001,1037,2605.5,4848.700000000001,7581.899999999999,12214.774999999996
MG,11,2026-12-20,1738.5,597.95,694,838.6,1145.25,2963.75,5249.100000000001,8197.749999999998,14971.27499999995
MG,12,2026-12-27,2022,717.9749999999999,827.95,977,1328.75,3470,6080.4000000000005,9954.699999999999,15455.074999999979
MG,13,2027-01-03,2406.5,892.975,1015.85,1207,1638.25,4120,7617.6,11023.05,16990.874999999953
MG,14,2027-01-10,3005,1098,1265.95,1497,2029,4878,8837.300000000001,13661.199999999999,20022.899999999998
MG,15,2027-01-17,3747.5,1352,1528.9499999999998,1850.2,2532.75,6094.25,11167.300000000007,17317.8,25511.524999999994
MG,16,2027-01-24,4556.5,1732.95,1940.7,2258.7,3100,7197.25,12961.900000000001,18261.499999999996,27995.824999999968
MG,17,2027-01-31,5440.5,1974.875,2311.95,2762.8,3683,8792.25,15909.1,24419.24999999998,36179.37499999996
MG,18,2027-02-07,6323,2321.8250000000003,2690,3183.4,4313,10808.5,19175.00000000001,28035.399999999994,42738.64999999995
MG,19,2027-02-14,7228,2687.975,3083.35,3667.7999999999997,4863.5,12057,20829.9,31484.54999999998,46078.499999999905
MG,20,2027-02-21,8073,2956,3319.9500000000003,4070.8,5535,13178.5,23338.000000000025,35953.19999999999,56496.27499999999
MG,21,2027-02-28,8758,3251,3700.05,4410.9,6033,15050.5,26099.20000000002,44436.79999999998,67200.92499999967
MG,22,2027-03-07,9581,3529.95,4094.7000000000003,4836.9,6494.25,16141.75,28054.2,44425.1,62470.32499999999
MG,23,2027-03-14,10138,3575.2,4170.2,4933.2,6796.5,17052.5,28545,43852.94999999998,66027.89999999992
MG,24,2027-03-21,10677.5,3712.725,4367.65,5239.8,7055,17844.75,31372,45665.74999999999,70834.79999999989
MG,25,2027-03-28,11069,3802.6749999999997,4551.4000000000005,5330.6,7472.5,18357.25,33854.000000000015,48946.999999999985,75684.47499999998
MG,26,2027-04-04,11134.5,4075.75,4605.700000000001,5507.299999999999,7302,18182.75,35031.40000000001,52587.35,78601.69999999997
MG,27,2027-04-11,11020.5,3815.875,4503.05,5231.8,7366.25,18052.75,31586.500000000007,49128.05,76611.02499999986
MG,28,2027-04-18,10999.5,3712.4249999999997,4283.55,5089,7190,17920.25,31184.1,51418.35,81951.77499999997
MG,29,2027-04-25,10172,3446.7999999999997,4147.7,5030.5999999999995,6795.75,16646.5,28336.800000000003,42398.449999999946,66490.32499999995
MG,30,2027-05-02,9119.5,3260.575,3693.9500000000003,4478.9,6029.75,15224.75,26300.600000000013,38977.05,59432.07499999991
MG,31,2027-05-09,7901,2840.65,3317.5,3892,5290.25,12908.25,21020.300000000003,33453.85,51799.549999999865
MG,32,2027-05-16,6581.5,2329.825,2726.9,3271.8999999999996,4439.5,10937.75,19211.7,27758.899999999998,40198.999999999935
