uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
CE,32,2027-08-08,331,99,118,156,223,519.25,817.1000000000001,1140.05,1596.3999999999978
CE,33,2027-08-15,305,93,112.95,138.9,201.75,469,728.4000000000005,1044.4999999999995,1422.0499999999997
CE,34,2027-08-22,268,81,97,119.9,175,421,663.6000000000008,902.3999999999996,1272.1499999999992
CE,35,2027-08-29,236.5,71,86,110,158,372.25,615,872.05,1187.0999999999995
CE,36,2027-09-05,210,61,74.95,94.9,138.75,329,518.2000000000003,684.1499999999999,1020.1999999999989
CE,37,2027-09-12,184,53,67,84,121,294.25,458.2000000000003,621.1499999999999,862.0249999999999
CE,38,2027-09-19,162,49,60,75,106,256,417,591.05,831.4999999999973
CE,39,2027-09-26,142.5,41.975,51,62.900000000000006,95,234,369,524.0999999999999,751.0499999999997
CE,40,2027-10-03,133,41,48,59,85,208.25,337.10000000000014,451.0999999999999,624.5749999999969
CE,41,2027-10-10,119,35.975,43.95,54,77,182.25,296.10000000000014,413.0999999999999,634.0999999999995
CE,42,2027-10-17,110,32,38,49,71,178,285,403.0999999999999,532.1249999999993
CE,43,2027-10-24,101,32,39,49,69,166,272,399.0999999999999,537.0499999999997
CE,44,2027-10-31,106,30,37,47,69,170,276.10000000000014,386.14999999999986,532.0999999999995
CE,45,2027-11-07,102,29,36,46,67,170,284,403.2499999999998,583.0999999999995
CE,46,2027-11-14,101,29,36,46,67.75,161,267,386.0999999999999,530.0249999999999
CE,47,2027-11-21,101,28.975,35,45,67,166,272,383.04999999999995,560.174999999999
CE,48,2027-11-28,99,28,34.95,45,64,162,278,402,586.0249999999999
CE,49,2027-12-05,97,27,33.95,41.900000000000006,63,151.25,254.10000000000014,369,510.0499999999997
CE,50,2027-12-12,90,26,31.950000000000003,39,58,150,246.10000000000014,361.04999999999995,493.0499999999997
CE,51,2027-12-19,88.5,25,31,38,56.75,140,234,330.0999999999999,463.02499999999986
CE,52,2027-12-26,90,26,32,40.900000000000006,59,142,240.20000000000027,345.04999999999995,483.0749999999996
DF,1,2027-01-03,276,14,24,42,98,697.25,1684.4000000000005,3072.249999999997,4690.649999999991
DF,2,2027-01-10,344,18.975,29.950000000000003,53.900000000000006,125,878.25,2051.4000000000005,3538.6999999999994,5749.0999999999995
DF,3,2027-01-17,391,18,32.95,58,154,1040.25,2365.900000000001,3985.4499999999994,6659.849999999995
DF,4,2027-01-24,487.5,23.975,40,77,173.5,1216.25,2942.100000000003,5215.4,8362.599999999986
DF,5,2027-01-31,538,29,46,84,200.75,1407,3380.000000000002,5480.9,9097.025
DF,6,2027-02-07,598,24.975,52.900000000000006,99,232,1530,3716.7000000000007,6218.199999999999,9588.524999999987
DF,7,2027-02-14,666,31.975,49.95,98,256.75,1640,3891.2000000000016,6739.649999999998,10925.699999999986
DF,8,2027-02-21,677.5,32,55,105.9,273.75,1859.5,4220.800000000003,6901.549999999999,12033.874999999978
DF,9,2027-02-28,771.5,35.95,60,113.9,296,1911.5,4406.3,8051.899999999993,13546.924999999996
DF,10,2027-03-07,757,46,66,123,286,1969.25,4663.000000000003,8061.049999999998,13538.224999999993
DF,11,2027-03-14,806.5,36.975,69,124.9,297.75,1982.75,4633.4000000000005,7784.6999999999925,12156.499999999996
DF,12,2027-03-21,825,36.95,67.95,128,323.75,2028.5,4768.000000000004,8241.3,12792.949999999957
DF,13,2027-03-28,805,37.975,63,115.9,303.5,2080.75,4633.2,7734.2499999999945,12775.799999999952
DF,14,2027-04-04,819,41,66.95,125,318,2148.75,4990.200000000001,9299.55,14738.574999999968
DF,15,2027-04-11,850.5,38.95,66,130.9,314,2176,4550.6000000000095,8285.699999999997,15022.799999999968
DF,16,2027-04-18,808,41.975,67,127,332,2147,5247.100000000007,8213.65,14188.074999999999
DF,17,2027-04-25,826,35.975,65,126,316,2037,4832.600000000002,8056.799999999996,14085.699999999952
DF,18,2027-05-02,801.5,41,66,116.9,300.75,2019,4850.900000000004,8697.050000000001,13169.849999999979
DF,19,2027-05-09,803,36.975,65.95,119,301.75,1984.25,4581.100000000003,7835.849999999997,13475.524999999992
DF,20,2027-05-16,752.5,41,64.95,113.9,284.75,1877.75,4137.1000000000095,7211.699999999997,12520.824999999968
DF,21,2027-05-23,690.5,34,62,97.9,268.75,1748.5,4260.000000000002,7494.9,11102.624999999996
DF,22,2027-05-30,583.5,25,50,86,233.75,1522,3706.1000000000004,6477.149999999998,10728.97499999999
DF,23,2027-06-06,506.5,24,42.95,82.9,199,1365.25,3257.600000000002,5141.449999999999,8970.749999999996
DF,24,2027-06-13,400.5,19,34,63.80000000000001,166,1107.25,2468.7000000000025,4120.349999999998,6564.174999999966
DF,25,2027-06-20,337.5,15,26.950000000000003,49.900000000000006,130.75,877.5,2155.500000000001,3578.999999999999,6165.674999999985
DF,26,2027-06-27,266.5,12.975000000000001,22,41,100,695.5,1511,2723.1499999999987,4160.124999999988
DF,27,2027-07-04,217,10,18,29,79,562.25,1310.3000000000004,2223.8999999999996,3510.324999999998
DF,28,2027-07-11,172.5,7,13.950000000000003,25,66,451.25,1017,1672.7999999999993,2537.025
DF,29,2027-07-18,142,5,10.950000000000003,20,54,344.25,802.2000000000003,1427.099999999999,2243.0749999999994
DF,30,2027-07-25,123,5,9,19,47,301,758.700000000001,1203.099999999999,1952.349999999998
DF,31,2027-08-01,109,5,9,15,42,285,652.1000000000001,1152.3499999999997,1791.0499999999888
DF,32,2027-08-08,103,5,8,16,40,269,648.6000000000008,1043,1636.8249999999955
DF,33,2027-08-15,100,4,7,13,37,266,573.1000000000001,880.4499999999996,1616.5249999999971
DF,34,2027-08-22,97.5,5,9,15,37,243,570.1000000000001,972.3499999999997,1579.3999999999978
DF,35,2027-08-29,97,4,7,14,35.75,258,587.2000000000003,959.2999999999997,1797.174999999999
DF,36,2027-09-05,96,4,7,13,37,248,580.3000000000004,1008.3499999999997,1538.0999999999995
DF,37,2027-09-12,104,5,8,15.900000000000006,40,248,604.9000000000012,1000.7499999999993,1622.0499999999997
DF,38,2027-09-19,104.5,4,8,15,38,243,583.1000000000001,1069.1499999999999,1884.3499999999926
DF,39,2027-09-26,100,4,8,15,39,258.25,605.700000000001,1077.2499999999998,1997.2249999999988
DF,40,2027-10-03,98.5,4,7,13,37,243.25,593.4000000000005,995.05,1666.474999999992
DF,41,2027-10-10,94,5,8,15,36.75,230,570,915.0999999999999,1498.4249999999977
DF,42,2027-10-17,98,4,8,14,37.75,254,615.1000000000001,1038.9499999999991,1604.4499999999975
DF,43,2027-10-24,103,5,8,15,38,253,564.1000000000001,1041.4499999999996,1731.3999999999978
DF,44,2027-10-31,104.5,5,9,17,40,264.25,599.4000000000005,976.7499999999993,1345.5249999999917
DF,45,2027-11-07,112,6,9,17,43,296,672,1133.1499999999999,1871.9749999999947
DF,46,2027-11-14,121.5,5,9.950000000000003,18,46,296.25,781.4000000000005,1363.2499999999989,2239.0249999999996
DF,47,2027-11-21,124,5,10,20,48,321.25,768.2000000000003,1373.5499999999986,2177.574999999997
DF,48,2027-11-28,144,8,14,23,55,357.25,858.2000000000003,1379.1,2349.649999999997
DF,49,2027-12-05,162,7.975000000000001,14,24,61,389.75,959.4000000000005,1647.7999999999993,2869.424999999998
DF,50,2027-12-12,168.5,9,15,27.900000000000006,68,425.5,1028.2000000000003,1750.3499999999997,3033.374999999998
DF,51,2027-12-19,196,9,15.950000000000003,29,76,519.25,1120.2000000000003,1923.3999999999996,3314.1749999999993
DF,52,2027-12-26,227,13,22,33,87,564,1365.0000000000014,2334.05,3719.199999999999
ES,1,2027-01-03,754,44,69,118.9,283,2158.75,6406.300000000007,13280.599999999991,24429.874999999898
ES,2,2027-01-10,777,43,72,124.9,300,2390.25,6604.200000000002,13793.499999999995,27675.49999999991
ES,3,2027-01-17,898,45,70.95,121,322.75,2580.5,6911.900000000014,14252.749999999995,25804.84999999984
ES,4,2027-01-24,949,54,86.95,140,334.5,2681.25,7733.200000000007,14910.949999999983,28252.02499999994
ES,5,2027-01-31,1017.5,53,90.95,145,327.75,2940.5,7215.100000000002,15471.649999999989,31580.77499999983
ES,6,2027-02-07,1071.5,60,96.95,162,376,2941.75,7802.200000000003,17371.05,31136.79999999997
ES,7,2027-02-14,1141,64.975,102.95,170,397.5,2943.5,8164.000000000002,16194.649999999996,31808.574999999997
ES,8,2027-02-21,1112,62.975,98,167.9,398.75,3016.5,9676.000000000011,18984.249999999978,36613.474999999846
ES,9,2027-02-28,1173.5,53.975,104.95,174,424.75,3120,9268.100000000013,17182.94999999999,39188.074999999684
ES,10,2027-03-07,1095,69,107.95,183.70000000000002,411.75,3269.5,10132.400000000001,19114.149999999976,37704.72499999998
ES,11,2027-03-14,1077.5,62.95,100,169.9,395.75,3140.5,8409.400000000007,18332.64999999999,34410.249999999985
ES,12,2027-03-21,1093,59.975,100,157.9,409,3148.5,9232.40000000001,18962.14999999998,35445.87499999983
ES,13,2027-03-28,1074,59.975,91.95,155.8,407.25,2919,8330.200000000003,17064.099999999977,42940.22499999994
ES,14,2027-04-04,999.5,51,85,157,367.75,2968,8280.900000000001,15259.349999999991,31047.57499999997
ES,15,2027-04-11,970.5,52,87,146,373,2761,7384.200000000001,15418.349999999991,31683.824999999935
ES,16,2027-04-18,951,50,83,137,328,2658.25,8062.100000000007,16515.099999999988,28373.274999999958
ES,17,2027-04-25,798.5,48.975,72,129.9,313.75,2393.25,6966.500000000002,14655.499999999998,29546.42499999999
ES,18,2027-05-02,791,38.975,67,121.9,283.75,2223.25,6735.600000000016,12792.449999999997,23053.674999999974
ES,19,2027-05-09,732.5,40,63,112,255.75,2114,5811.100000000008,11593.899999999998,18240.425
ES,20,2027-05-16,681.5,37.975,54.95,95,233.75,1952.25,5615.400000000002,11149.599999999993,19515.724999999835
ES,21,2027-05-23,645,39,56,95,236,1763.25,4863.500000000001,9487.749999999996,17113.599999999973
ES,22,2027-05-30,541,29.975,46,91,204,1669.75,4761.800000000004,9915.099999999988,17296.97499999998
ES,23,2027-06-06,533,32,49.95,80.80000000000001,188.75,1537.25,4266.3,8473.849999999999,15726.224999999966
ES,24,2027-06-13,471,25,40,67.9,167,1275.5,3641.0000000000055,6394.649999999998,12043.374999999955
ES,25,2027-06-20,406.5,21.975,32.95,62,149,1101.5,3388.6000000000063,6627.799999999999,11253.849999999986
ES,26,2027-06-27,370,23,34,55.900000000000006,138,1018.75,2937.6000000000004,5868.749999999999,10448.699999999997
ES,27,2027-07-04,318,17,26,48,113.75,980.5,2632.1000000000004,5264.549999999993,9874.874999999984
ES,28,2027-07-11,259,15.975000000000001,23,39,96.75,768.25,2344.500000000001,4929.0999999999995,10375.499999999965
ES,29,2027-07-18,233,13.975000000000001,21,36,86.75,656.75,2109.8000000000025,3709.6999999999985,6686.949999999994
ES,30,2027-07-25,217,11,18,32.900000000000006,81,642,1859.2000000000016,3705.149999999997,6941.874999999974
ES,31,2027-08-01,185,11,16,28,68,578.25,1509.400000000006,3608.9499999999953,6737.874999999995
ES,32,2027-08-08,171,8.975000000000001,14,24,63,507,1498.3000000000018,3047.3499999999985,5490.724999999974
ES,33,2027-08-15,148,8,15,26,54,443.5,1304.9000000000012,2674.199999999999,4356.274999999999
ES,34,2027-08-22,144.5,7,12,20,51,421.25,1188.4000000000005,2455.199999999998,4369.024999999994
ES,35,2027-08-29,140,7,12,19,47,371.5,1209.9000000000012,2259.05,4412.5499999999975
ES,36,2027-09-05,136,7,11,19,48,386.5,1116.6000000000008,2690.899999999998,4529.474999999998
ES,37,2027-09-12,135.5,8,12,19,53,405.25,1153.3000000000004,2464.0999999999995,4355.624999999996
ES,38,2027-09-19,147,7,11,19,51,434.5,1225.700000000001,2425.499999999999,5087.5499999999865
ES,39,2027-09-26,164,7,13,22,57,485.25,1358.5000000000007,2901.7999999999965,6044.574999999992
ES,40,2027-10-03,182,9,15,27,63,520.25,1524.2000000000016,3218.399999999995,6081.724999999997
ES,41,2027-10-10,224.5,12,19,34,82.75,683,1910,3895.8499999999985,8923.199999999999
ES,42,2027-10-17,255.5,14,22,41,94.75,770.75,2124.5000000000036,4236.999999999999,9915.499999999975
ES,43,2027-10-24,301.5,15,25,46,107.75,875.25,2441.5000000000005,5175.999999999995,11327.124999999967
ES,44,2027-10-31,340,20.975,29,48,125,1020.25,2950.1000000000013,6589.499999999998,12467.699999999957
ES,45,2027-11-07,366,17.975,30,52.900000000000006,133,1116,3316.500000000001,7097.5499999999975,15086.22499999995
ES,46,2027-11-14,431,23,37.95,61,158,1289.25,3884.800000000001,7306.999999999998,14074.499999999985
ES,47,2027-11-21,500,27,44,76.9,173.75,1379.5,4318.4000000000005,8963.3,16739.024999999892
ES,48,2027-11-28,548,28,45.900000000000006,81.9,199.75,1578.5,4466.000000000005,9128.849999999995,17542.39999999998
ES,49,2027-12-05,623.5,30.975,58,93.9,220.75,1810,5067.500000000002,8951.999999999998,21691.174999999945
ES,50,2027-12-12,695,33,54,92.9,233.75,1912.25,5311.800000000001,10791.149999999994,19657.824999999943
ES,51,2027-12-19,713,41,65,104.9,260.75,2032.5,5801.300000000002,11527.249999999993,23808.574999999997
ES,52,2027-12-26,765,43.95,65.95,119,288,2095.75,6331.500000000005,12893,27531.724999999813
GO,1,2027-01-03,1599,741.975,830.9499999999999,976.5,1224.75,2113,2819.3000000000006,3352.1499999999996,3955.9249999999947
GO,2,2027-01-10,1997.5,949.9250000000001,1052,1206.8999999999999,1532.75,2575.75,3431.0000000000014,4113.699999999999,4884.474999999991
GO,3,2027-01-17,2434.5,1166.9,1298.8999999999999,1458.9,1878.25,3246.5,4173.6,5077.4,5979.524999999997
GO,4,2027-01-24,2873.5,1369.825,1545.9,1781.9,2212.5,3747.25,4845.1,5691.1,6921.949999999983
GO,5,2027-01-31,3303,1544.825,1734,2048.6,2555.75,4360.25,5790.9000000000015,6784.249999999999,7935.149999999999
GO,6,2027-02-07,3687,1783.8500000000001,2063.8,2304,2896.5,4794.5,6284.500000000001,7658.4,9233.175
GO,7,2027-02-14,3974,1967.7500000000002,2221,2464.4,3081.5,5216.75,6701.100000000001,7948,9388.399999999992
GO,8,2027-02-21,4155.5,1994.8999999999999,2241.6,2506,3212.75,5471.5,7060.3,8505.5,10374.175
GO,9,2027-02-28,4362,2075.825,2346,2660.6,3356.75,5769.25,7540.700000000001,9061.999999999998,11115.349999999988
GO,10,2027-03-07,4531.5,2212.9750000000004,2485.85,2800,3507.75,6003.25,7746.500000000002,9347.35,11166.674999999985
GO,11,2027-03-14,4641,2214.725,2553.7000000000003,2861,3581.75,6190.5,8068.500000000001,9591.449999999999,11011.874999999996
GO,12,2027-03-21,4806,2246.7749999999996,2546.55,2947.7999999999997,3720,6249.25,8257.6,9925.349999999999,12299.474999999999
GO,13,2027-03-28,4950.5,2421.875,2683.95,3037.7999999999997,3787.75,6410.25,8276.2,9914.8,12009.94999999999
GO,14,2027-04-04,4990.5,2370.75,2656.7999999999997,3097.9,3857.25,6536.5,8485.800000000003,10114.199999999999,12102.099999999999
GO,15,2027-04-11,4981.5,2401.925,2719.9,3128,3893.25,6397.5,8298.000000000004,10128.5,12498.749999999985
GO,16,2027-04-18,4954,2360.7250000000004,2698.8999999999996,3041,3782,6499.25,8363.400000000001,9913.749999999996,11898.199999999999
GO,17,2027-04-25,4811.5,2285.8999999999996,2578.65,3004.7999999999997,3758.25,6289,8249.800000000001,9625.2,11500.649999999996
GO,18,2027-05-02,4629.5,2192.725,2430.8500000000004,2812.9,3518,6045.5,7700.500000000001,9193.4,10793.774999999996
GO,19,2027-05-09,4262,2038.75,2242.95,2612.6,3292.5,5553.25,7314.5,8604,9952.69999999999
GO,20,2027-05-16,3824,1816,2022.7,2325.8,2972.75,5086.5,6568.3,7901.449999999999,9247.649999999996
GO,21,2027-05-23,3377,1606.8500000000001,1784.9499999999998,2074.8,2646,4457,5844,7081.449999999999,8453.399999999994
GO,22,2027-05-30,2936,1354,1549.85,1776,2286.5,3828.5,4952.6,6055.4,7222.374999999993
GO,23,2027-06-06,2491,1194.975,1338.8,1545.7,1921,3251.25,4226.500000000001,5070.35,5987.049999999999
GO,24,2027-06-13,2085.5,1018.95,1143.8500000000001,1290.9,1605.5,2760.75,3528.9000000000015,4180.3499999999995,4990.574999999996
GO,25,2027-06-20,1762,824,911.85,1061.9,1354,2308.25,2964.500000000001,3579.1499999999987,4353
GO,26,2027-06-27,1431.5,685.9749999999999,775.95,897,1126.75,1888,2470.1000000000004,2971.15,3655.174999999999
GO,27,2027-07-04,1187,549,618.9,733,927,1562.5,2056.4000000000005,2463.5,2990.7999999999956
GO,28,2027-07-11,1003,473.85,533.95,618.9000000000001,780.75,1310.25,1720.2000000000003,2051.45,2436.77499999999
GO,29,2027-07-18,873.5,412.975,471.95,533.9,668.75,1165.25,1555.4000000000005,1846.05,2197.7999999999956
GO,30,2027-07-25,757,357.95000000000005,404.85,458.80000000000007,573.75,992.25,1266.3000000000004,1500.8999999999992,1870.0499999999997
GO,31,2027-08-01,697.5,316.95,371.95,422,531,908.25,1168.2000000000003,1452.1999999999998,1698.174999999999
GO,32,2027-08-08,651.5,296.925,342.95000000000005,388,498,859.25,1119.1000000000001,1337.1999999999998,1548.5749999999969
GO,33,2027-08-15,615,287.975,326,377.9,479.75,801,1037,1197.1499999999999,1435.0499999999997
GO,34,2027-08-22,592,276,313.95,359.6,461.75,782,1015.2000000000003,1251.1499999999999,1431.2249999999988
GO,35,2027-08-29,594,278.97499999999997,313.95,356.9,454,776,1004,1167.05,1436.0249999999999
GO,36,2027-09-05,600,280,314,360,461,773,987,1186,1444.0499999999997
GO,37,2027-09-12,595.5,281.97499999999997,318.95000000000005,370.90000000000003,463,784,1019.3000000000004,1238.05,1440.0249999999999
GO,38,2027-09-19,607.5,290.975,321.95,373.9,473,815,1052.1000000000001,1268.1999999999998,1535.1499999999992
GO,39,2027-09-26,622.5,282,321,374.80000000000007,478.75,824.25,1078,1256.1499999999999,1467.0999999999995
GO,40,2027-10-03,639.5,298.975,328,374,482,850,1113.1000000000001,1305.05,1594.0499999999997
GO,41,2027-10-10,651,301.975,340,397.9,502,863.25,1100,1308.4999999999995,1526.1249999999993
GO,42,2027-10-17,657,318.97499999999997,359,406.90000000000003,515,868.25,1125.1000000000001,1348.1,1556.4499999999975
GO,43,2027-10-24,688,331,361.95,417,531.75,910.5,1183,1374.1999999999998,1527.0999999999995
GO,44,2027-10-31,731.5,342.9,377,440.9,558,947,1246,1423.1999999999998,1681
GO,45,2027-11-07,784.5,365,418.95000000000005,478.90000000000003,608.75,1023.25,1350.1000000000001,1627.1499999999999,1831.374999999998
GO,46,2027-11-14,855.5,395.90000000000003,447,511,646,1115,1458.1000000000001,1729,1982.2749999999985
GO,47,2027-11-21,919,426.95,483,566,712,1203,1557.3000000000004,1802.2499999999998,2070.199999999999
GO,48,2027-11-28,978,450.925,510.95000000000005,590,754.75,1282.25,1651.3000000000004,1965,2253.5999999999967
GO,49,2027-12-05,1035.5,500.95,558.9499999999999,644,803.75,1353,1783.5000000000007,2107.5499999999993,2453.0999999999995
GO,50,2027-12-12,1090,505.97499999999997,565.95,653.9000000000001,826.75,1419.25,1818.1000000000001,2117.25,2476.0499999999997
GO,51,2027-12-19,1160,569.975,628.95,713.9,877.75,1514.25,2015.1000000000001,2351.05,2764.0499999999997
GO,52,2027-12-26,1326,604.7500000000001,694,800.9,1013,1736.25,2234.3,2670.7999999999993,3142.149999999999
MA,1,2027-01-03,54,11,14,20,33,87,144.10000000000014,187,253.0749999999996
MA,2,2027-01-10,75,15,21,27,44,122,192,253,345.02499999999986
MA,3,2027-01-17,102,20,28,39,62,162,257,339.04999999999995,458.24999999999864
MA,4,2027-01-24,131,27,35,47,78,221.25,348,469.04999999999995,707
MA,5,2027-01-31,161,34.975,46,64,100,266,430,566.1499999999999,785.0999999999995
MA,6,2027-02-07,200.5,42.975,56,74,123,324.25,509.10000000000014,674,833.0249999999999
MA,7,2027-02-14,234,51,66,87,142.75,370,580.2000000000003,781.0999999999999,1019.3999999999978
MA,8,2027-02-21,263.5,59,76,98,157,405,653.1000000000001,879.4999999999995,1133
MA,9,2027-02-28,286,65,82,107,178.75,465.75,745.700000000001,1011.0999999999999,1294.2249999999879
MA,10,2027-03-07,288,66.95000000000002,90,116,178.75,480,749.1000000000001,1026.999999999999,1366.0999999999995
MA,11,2027-03-14,284.5,72,91,112.9,176,467,751.1000000000001,962.0999999999999,1362.0749999999996
MA,12,2027-03-21,289,63.975,82,108,173,472.75,711,906.05,1246.099999999994
MA,13,2027-03-28,274.5,68.975,87,116,176,434,713.1000000000001,926.05,1211.0499999999997
MA,14,2027-04-04,271,63,81.95,107,167,440.25,703,959.4999999999995,1406.0249999999999
MA,15,2027-04-11,262.5,59,80.95,105.9,162,435,706.1000000000001,910.6499999999994,1202.0249999999999
MA,16,2027-04-18,255,58.975,73.95,104.9,155,409.25,641.1000000000001,870.05,1309.2249999999988
MA,17,2027-04-25,233,51,68.95,89,144,382.5,612.1000000000001,814.0999999999999,1052.0499999999997
MA,18,2027-05-02,209,49,60.95,85,129,338,543,725.05,983.4499999999975
MA,19,2027-05-09,183.5,40.975,54,70,112.75,304.25,482,649,854
MA,20,2027-05-16,163,36,50,65.9,103.75,275,425,583,728.1999999999989
MA,21,2027-05-23,147.5,32.975,43.95,58,89,240.5,389,523.1999999999998,699.2999999999984
MA,22,2027-05-30,127,29.975,41,52,79,208,343,489.0999999999999,641.0749999999996
MA,23,2027-06-06,109,26,33,44,65,177,281.10000000000014,383,505.02499999999986
MA,24,2027-06-13,94,20,25,36,56,155,256,352.04999999999995,433.02499999999986
MA,25,2027-06-20,82,17.975,24,33,51,138,219.10000000000014,286,405.37499999999795
MA,26,2027-06-27,72,15,21,28,45,124,207,268.14999999999986,369.1499999999992
MA,27,2027-07-04,64,14,18.950000000000003,25,39,107,175,234,305
MA,28,2027-07-11,58,12,16,23,35.75,99,159,227.0999999999999,327.1249999999993
MA,29,2027-07-18,54,10,14,20,32,92,154,219,313.17499999999905
MA,30,2027-07-25,51,10.975000000000001,14,19,30,83,140.10000000000014,204,276.02499999999986
MA,31,2027-08-01,46,8,11.950000000000003,16.900000000000006,27,81,135,179.04999999999995,240.0749999999996
MA,32,2027-08-08,43,8,12,16,26,73,127.10000000000014,178,256
MA,33,2027-08-15,41,8,10,14,24,70,119,165,238.02499999999986
MA,34,2027-08-22,37,7,9,13.900000000000006,22,64,113,156.04999999999995,234
MA,35,2027-08-29,34,6,9,12,20,60,103,148.04999999999995,196
MA,36,2027-09-05,32,5,8,11,18,56,98,137,182.14999999999918
MA,37,2027-09-12,31,5,7,10,18,53,90,135.04999999999995,198.02499999999986
MA,38,2027-09-19,29,5,7,10,16,50,90.10000000000014,131,185.02499999999986
MA,39,2027-09-26,27,5,6.950000000000003,9.900000000000006,16,47.25,83,119.04999999999995,171.02499999999986
MA,40,2027-10-03,26,4,6,9,15,47,80,106,149.12499999999932
MA,41,2027-10-10,27,4.975000000000001,6,9,15,47,82,112,156
MA,42,2027-10-17,26,4,6,9,15,45,74,113.04999999999995,161
MA,43,2027-10-24,27,4.975000000000001,6.950000000000003,9,16,45,76.10000000000014,105,158.0749999999996
MA,44,2027-10-31,26,4,6,9,16,46,72,104,143.02499999999986
MA,45,2027-11-07,26,4,6,9,16,45,75,106,161
MA,46,2027-11-14,28,5,7,10,16,47,78,106,147
MA,47,2027-11-21,28,5,7,9,16,47,76,100,149.02499999999986
MA,48,2027-11-28,28,5,7,10,16,47,74,102.04999999999995,131.02499999999986
MA,49,2027-12-05,28,5,7,10,16,47,74.10000000000014,107,142.02499999999986
MA,50,2027-12-12,30,6,7,10,17,48,77,103,133.02499999999986
MA,51,2027-12-19,34,6,8,12,20,56,90,125.09999999999991,164.02499999999986
MA,52,2027-12-26,42,8,11,15,25,70,109,145.0999999999999,191.02499999999986
MG,1,2027-01-03,2466.5,871.9749999999999,1027.95,1214.8999999999999,1693.25,3943.25,6893.300000000002,10877.749999999995,19303.82499999992
MG,2,2027-01-10,3196.5,1072,1296.8,1565.7,2140.75,5173,8955.2,14740.899999999998,23454.149999999987
MG,3,2027-01-17,3965,1379.8000000000002,1599.95,1918,2666,6115,10983.6,17016.749999999993,24822.97499999987
MG,4,2027-01-24,4787.5,1653.9,1954.6499999999999,2332.5,3181.25,7676.25,13858.500000000022,21290.399999999998,32638.624999999985
MG,5,2027-01-31,5707,1965.825,2323.65,2807.6000000000004,3858.5,9096.25,16019.3,23450.04999999999,36445.174999999945
MG,6,2027-02-07,6693.5,2383.9249999999997,2696.8,3349.8,4484.5,10627.75,18751.10000000001,27045.999999999993,41434.799999999785
MG,7,2027-02-14,7764,2653.8,3172,3755.6,5150.75,12322.25,22248.000000000025,34459.649999999994,55631.524999999994
MG,8,2027-02-21,8555,3116.9,3553.8,4377.3,5811.75,13237,24616.9,36085.549999999996,63011.14999999968
MG,9,2027-02-28,9451.5,3187,3728.4500000000003,4471.700000000001,6424.5,15018.25,26750.5,44497.09999999996,77114.02499999992
MG,10,2027-03-07,10242.5,3724.8500000000004,4340.9000000000005,5226.5,6991.75,16308.75,29527.900000000005,45978.75,66339.8249999996
MG,11,2027-03-14,11413.5,4001.825,4522.200000000001,5424.8,7654,18233.25,32265.80000000002,49202.999999999985,80344.22499999966
MG,12,2027-03-21,11486,3956.5750000000003,4647.6,5625.5,7842,18706.75,32684.900000000067,48992.6,74965.14999999988
MG,13,2027-03-28,12054,4404.7750000000005,4989.25,5778.8,7959.25,18987,32978.400000000016,55148.74999999996,97024.0249999997
MG,14,2027-04-04,12615.5,4266.7,4909.8499999999995,5894.8,8390,20022.25,37219.3,53158.75,95827.9
MG,15,2027-04-11,12380.5,3995.775,4683.049999999999,5854.200000000001,8207.5,20078,35140.900000000016,59609.29999999998,89665.52499999986
MG,16,2027-04-18,11565.5,4106.675,4815.45,5628.8,7943,18864,33714.200000000004,54397.49999999999,82266.77499999975
MG,17,2027-04-25,10898.5,3865.8999999999996,4574.55,5429.3,7439.5,17812,31519.90000000001,50564.19999999998,78799.02499999988
MG,18,2027-05-02,9995.5,3692.1,4144.8,4999.9,6831.75,15592.25,29085,45674.99999999999,75126.12499999985
MG,19,2027-05-09,8620,2968.4,3491.3500000000004,4256.8,5893.5,13640.5,23838.20000000001,35666.399999999994,57739.574999999655
MG,20,2027-05-16,7140,2571.4,2957.7000000000003,3562.8,5004.75,11422.75,20129.80000000001,29084.849999999995,47399.474999999955
MG,21,2027-05-23,5743,1984.8,2302.9500000000003,2809.9,3901.75,9451.75,15988.300000000008,24678.049999999996,36992.34999999994
MG,22,2027-05-30,4597,1627.8999999999999,1924.75,2272.8,3122.75,6947.5,12294.700000000003,18521.6,28384.524999999987
MG,23,2027-06-06,3504,1255.975,1424.9,1682,2371.75,5558,9499.900000000005,14489.35,23775.049999999806
MG,24,2027-06-13,2617,926.925,1065.5,1282,1794.5,4088.25,7159.900000000005,11007.449999999997,17272.69999999993
MG,25,2027-06-20,2022.5,683.7750000000001,810.8000000000001,996.8,1387.75,3152.25,5383.4000000000005,8251.75,13305.474999999986
MG,26,2027-06-27,1557.5,546.9749999999999,646.9499999999999,777.8,1054,2368.25,4185.4000000000005,6306.0999999999985,9964.199999999988
MG,27,2027-07-04,1231.5,443.95000000000005,513.9499999999999,617.9,846.75,1959.75,3208.7000000000007,4843.199999999993,7254.874999999968
MG,28,2027-07-11,996,346.925,399.95,495,676.75,1519.25,2528.4000000000024,3850.5499999999993,6229.024999999972
MG,29,2027-07-18,810,290.77500000000003,346,403.9,548,1334,2181.8000000000025,3212.999999999999,4754.349999999988
MG,30,2027-07-25,707,247.975,287.95,346,476,1145.5,1918.4000000000005,2773.7999999999965,4578.674999999991
